"geneid","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_014015","SP-HYPP_2121",7,11,5,1.66666666666667,1796,1796,0,0.007,0,0.000927988121752042
"SPU_014016","SP-MAMDC2-2",3.33333333333333,896.666666666667,896.666666666667,0,152234,4426,147808,0.00333333333333333,0.00606642851988165,0
"SPU_014018","SP-UNC44L_94",14,0.666666666666667,0,43.3333333333333,7207,5934,1273,0.014,0.00052369730295889,0.00730255027524997
"SPU_014019","SP-DDHD1",95.6666666666667,396,297.666666666667,179.333333333333,9161,2087,7074,0.0956666666666667,0.0559796437659033,0.0859287653729436
"SPU_014020","SP-CGI09L",46.3333333333333,58.3333333333333,0,98,9013,2390,6623,0.0463333333333333,0.00880769037193618,0.0410041841004184
"SPU_014021","SP-CHURC1_1",22.3333333333333,39,31.6666666666667,49.3333333333333,5524,504,5020,0.0223333333333333,0.00776892430278884,0.0978835978835979
"SPU_014023","SP-SLC16A14L_4",39.6666666666667,523,0,0,25054,1158,23896,0.0396666666666667,0.0218865082022096,0
"SPU_014024","SP-SLCO4A1_5",62.6666666666667,153,0,126.666666666667,12756,1749,11007,0.0626666666666667,0.0139002452984464,0.07242233657328
"SPU_014025","SP-SLCO2A1_1",91.3333333333333,358.333333333333,12,191.666666666667,14490,2262,12228,0.0913333333333333,0.0293043288627194,0.0847332743884468
"SPU_014027","SP-OCIAD1",94.6666666666667,0,0,0,3068,3068,0,0.0946666666666667,0,0
"SPU_014028","SP-BAK",75.3333333333333,81,0,37,5887,1608,4279,0.0753333333333333,0.0189296564617901,0.0230099502487562
"SPU_014029","SP-HYPP_2122",45.6666666666667,86.6666666666667,63.3333333333333,15,10077,1455,8622,0.0456666666666667,0.0100518054589036,0.0103092783505155
"SPU_014030","SP-HYPP_2123",38,638.333333333333,158.333333333333,144.333333333333,21771,1348,20423,0.038,0.0312556105044966,0.107072205736894
"SPU_014031","SP-FN3F_64",3.66666666666667,8,0,11.6666666666667,5855,1516,4339,0.00366666666666667,0.0018437427978797,0.00769569041336851
"SPU_014037","SP-PAR3PH1",14.3333333333333,190.333333333333,190.333333333333,21.6666666666667,35532,2481,33051,0.0143333333333333,0.00575877683983339,0.00873303775359398
"SPU_014040","SP-GPR112_4",30.3333333333333,103.333333333333,0,61,11432,1106,10326,0.0303333333333333,0.0100071018141907,0.0551537070524412
"SPU_014041","SP-TLR075",15,29,10.3333333333333,3,2654,2654,0,0.015,0,0.00113036925395629
"SPU_014043","SP-SLC10A2_14",3.33333333333333,0,0,19,3147,936,2211,0.00333333333333333,0,0.0202991452991453
"SPU_014046","SP-SORD_1",12.3333333333333,154.333333333333,0.333333333333333,32.6666666666667,13126,1524,11602,0.0123333333333333,0.0133023042004252,0.0214348206474191
"SPU_014047","SP-UTP20_3",5,55.3333333333333,0,77,7439,1023,6416,0.005,0.00862427265170407,0.0752688172043011
"SPU_014049","SP-HYPP_734",2.33333333333333,0,0,0,8871,1301,7570,0.00233333333333333,0,0
"SPU_014050","SP-HYPP_2124",1.33333333333333,20,19,14.3333333333333,7054,1667,5387,0.00133333333333333,0.00371264154445888,0.00859828034393121
"SPU_014052","SP-HYPP_735",20.6666666666667,76.3333333333333,0,74,8390,1805,6585,0.0206666666666667,0.0115920020248038,0.0409972299168975
"SPU_014054","SP-HYPP_736",10.3333333333333,157.333333333333,0,36.3333333333333,42161,2704,39457,0.0103333333333333,0.00398746314553396,0.0134368836291913
"SPU_014055","SP-Z139",120.333333333333,0,0,0,2287,2287,0,0.120333333333333,0,0
"SPU_014056","SP-BIRC2A",25.3333333333333,0,0,0,3530,525,3005,0.0253333333333333,0,0
"SPU_014057","SP-BIRC2B",11,3.33333333333333,0,3,4497,1479,3018,0.011,0.00110448420587586,0.00202839756592292
"SPU_014059","SP-IDS_2",40.6666666666667,143,22.6666666666667,167.333333333333,5920,1693,4227,0.0406666666666667,0.0338301395788976,0.0988383540066942
"SPU_014060","SP-MRPL3L",46.6666666666667,209.333333333333,0,108.666666666667,13661,2390,11271,0.0466666666666667,0.0185727382959217,0.0454672245467225
"SPU_014061","SP-C8ORF38",6.66666666666667,155.333333333333,31,211,10653,911,9742,0.00666666666666667,0.0159447067679464,0.231613611416026
"SPU_014062","SP-DGAT1",28.3333333333333,389,0,173.666666666667,15559,1630,13929,0.0283333333333333,0.0279273458252567,0.106543967280164
"SPU_014063","SP-PRMT7",55.6666666666667,163,46.3333333333333,232.333333333333,9696,2116,7580,0.0556666666666667,0.0215039577836412,0.109798361688721
"SPU_014065","SP-FBN3_2",46.3333333333333,0,0,0,4893,1000,3893,0.0463333333333333,0,0
"SPU_014066","SP-BOP1",10.6666666666667,92.3333333333333,0,131.333333333333,21327,2608,18719,0.0106666666666667,0.00493259967590861,0.050357873210634
"SPU_014067","SP-GOT2",31.6666666666667,0,0,0,51224,1834,49390,0.0316666666666667,0,0
"SPU_014069","SP-RAG1L2",33,69,69,22.6666666666667,8609,1884,6725,0.033,0.0102602230483271,0.0120311394196745
"SPU_014070","SP-HYPP_2125",90.3333333333333,70.6666666666667,70.6666666666667,8.33333333333333,2038,1294,744,0.0903333333333333,0.0949820788530466,0.00643997939206595
"SPU_014071","SP-CHN2L",86.6666666666667,258.666666666667,184.666666666667,40.6666666666667,37175,1806,35369,0.0866666666666667,0.0073133723505518,0.0225175341454411
"SPU_014072","SP-HYPP_97",165.333333333333,1699.33333333333,399,507,16059,4269,11790,0.165333333333333,0.144133446423523,0.118763176387913
"SPU_014073","SP-TLR076",147.333333333333,0,0,0,2670,2670,0,0.147333333333333,0,0
"SPU_014074","SP-LRP2",53.3333333333333,47.6666666666667,47.6666666666667,0,19747,1350,18397,0.0533333333333333,0.00259100215614865,0
"SPU_014076","SP-SIDT1",26.6666666666667,292,25.3333333333333,114,35582,2635,32947,0.0266666666666667,0.00886271891219231,0.0432637571157495
"SPU_014077","SP-HYPP_2126",19,459.666666666667,0,57.6666666666667,1601,1601,0,0.019,0,0.0360191546949823
"SPU_014079","SP-SRCR112",1.66666666666667,0,0,1.33333333333333,4105,1894,2211,0.00166666666666667,0,0.000703977472720873
"SPU_014080","SP-SRCR113",2,0,0,0.666666666666667,3033,798,2235,0.002,0,0.000835421888053467
"SPU_014081","SP-CLECT_29",36.6666666666667,0,0,0,323,323,0,0.0366666666666667,0,0
"SPU_014082","SP-CLECT_30",5.33333333333333,123.666666666667,4.66666666666667,39,2123,712,1411,0.00533333333333333,0.08764469643279,0.0547752808988764
"SPU_014083","SP-CCDC19",18,98,27.3333333333333,99.6666666666667,5736,1291,4445,0.018,0.0220472440944882,0.0772011360702298
"SPU_014084","SP-SUSD2",2,24.3333333333333,0,2,16819,3329,13490,0.002,0.00180380528786756,0.000600781015319916
"SPU_014086","SP-ADRB1L_4",73,0,0,0,1154,1154,0,0.073,0,0
"SPU_014087","SP-MAMDC4-7",43,367.666666666667,0,244.666666666667,33991,3261,30730,0.043,0.011964421303829,0.0750281099867116
"SPU_014089","SP-WDR91_1",3.66666666666667,37.3333333333333,0,21,10722,1896,8826,0.00366666666666667,0.00422992673162626,0.0110759493670886
"SPU_014090","SP-HYPP_3019",27.6666666666667,39,39,35.3333333333333,3272,2186,1086,0.0276666666666667,0.0359116022099447,0.0161634644708753
"SPU_014092","SP-CYP3L16",63.3333333333333,259,37,41.3333333333333,22176,1512,20664,0.0633333333333333,0.0125338753387534,0.027336860670194
"SPU_014095","SP-SRCR114",75.6666666666667,67,0,89.3333333333333,5544,1074,4470,0.0756666666666667,0.0149888143176734,0.0831781502172564
"SPU_014096","SP-UNC44L_95",25.3333333333333,16.3333333333333,0,11.6666666666667,12348,4846,7502,0.0253333333333333,0.00217719719185995,0.00240748383546568
"SPU_014097","SP-CLECT/SRCR/EGF",77,221.333333333333,0,90,9307,1263,8044,0.077,0.0275153323388032,0.0712589073634204
"SPU_014098","SP-HYPP_2128",52,0,0,0,1100,1100,0,0.052,0,0
"SPU_014099","SP-PGTAF1A",9.66666666666667,36.3333333333333,35.3333333333333,13.3333333333333,3729,897,2832,0.00966666666666667,0.0128295668549906,0.0148643626904496
"SPU_014101","SP-TBCEL",33,175,2.66666666666667,228.333333333333,11234,2205,9029,0.033,0.0193819913611696,0.103552532123961
"SPU_014105","SP-EXOSC1",26,94,85.6666666666667,77,3514,718,2796,0.026,0.0336194563662375,0.107242339832869
"SPU_014106","SP-DHX34_3",13.3333333333333,43.3333333333333,0.666666666666667,30.6666666666667,10181,2081,8100,0.0133333333333333,0.00534979423868313,0.0147365048854717
"SPU_014107","SP-SPEF2_1",79.3333333333333,258.666666666667,0,108,9369,3216,6153,0.0793333333333333,0.0420391137114687,0.0335820895522388
"SPU_014108","SP-TCTEX1D2",136.333333333333,0,0,0,577,577,0,0.136333333333333,0,0
"SPU_014112","SP-NLR32",7,28.3333333333333,0,44.6666666666667,11699,2900,8799,0.007,0.00322006288593401,0.0154022988505747
"SPU_014114","SP-SRBETA",30.3333333333333,89.6666666666667,10,42,4522,634,3888,0.0303333333333333,0.023062414266118,0.0662460567823344
"SPU_014115","SP-SLC12A9_1",46.6666666666667,50.3333333333333,0,33,4640,1718,2922,0.0466666666666667,0.0172256445357061,0.0192083818393481
"SPU_014116","SP-HYPP_737",39.3333333333333,0,0,0,1829,1829,0,0.0393333333333333,0,0
"SPU_014117","SP-HYPP_738",14,0,0,0,1964,1964,0,0.014,0,0
"SPU_014118","SP-RIGIL10",49.6666666666667,0,0,0.333333333333333,18242,2418,15824,0.0496666666666667,0,0.000137854976564654
"SPU_014119","SP-RIGIL9",70.3333333333333,449,4.33333333333333,131.333333333333,20394,1856,18538,0.0703333333333333,0.0242205200129464,0.0707614942528736
"SPU_014120","SP-DEGL",26.3333333333333,0,0,0,11850,1259,10591,0.0263333333333333,0,0
"SPU_014121","SP-CHRNA3L_1",4,242.333333333333,191.666666666667,2.33333333333333,8449,1111,7338,0.004,0.0330244389933679,0.0021002100210021
"SPU_014122","SP-NLR146",87.3333333333333,70.6666666666667,0,40.6666666666667,5224,2208,3016,0.0873333333333333,0.0234305923961096,0.0184178743961353
"SPU_014123","SP-HYPP_739",32.6666666666667,0,0,0,5051,2492,2559,0.0326666666666667,0,0
"SPU_014124","SP-HYPP_2129",45.6666666666667,286.666666666667,0,51.3333333333333,1587,1366,221,0.0456666666666667,1.29713423831071,0.0375793069790142
"SPU_014127","SP-DTL_2",46.3333333333333,0,0,0,15043,5002,10041,0.0463333333333333,0,0
"SPU_014128","SP-NLR11",15,224.666666666667,0,80.6666666666667,28122,3012,25110,0.015,0.00894729855303332,0.0267817618415228
"SPU_014129","SP-FAM69A",62.3333333333333,0,0,0,2662,1807,855,0.0623333333333333,0,0
"SPU_014130","SP-MED12L",4,1.33333333333333,0,6,17576,2294,15282,0.004,8.7248614928238e-05,0.002615518744551
"SPU_014131","SP-NOTCH",96,1911.66666666667,182,1071.66666666667,30382,10287,20095,0.096,0.0951314589035415,0.104176792715725
"SPU_014132","SP-DPP7",48.3333333333333,712.666666666667,0,966.666666666667,11805,1169,10636,0.0483333333333333,0.0670051397768585,0.826917593384659
"SPU_014133","SP-TMEM214",35.6666666666667,57.3333333333333,0,19.6666666666667,10663,1284,9379,0.0356666666666667,0.00611294736467996,0.0153167185877466
"SPU_014135","SP-SLC10A2_7",111.333333333333,0,0,0,3221,3221,0,0.111333333333333,0,0
"SPU_014136","SP-SLC10A2_8",54.3333333333333,29.6666666666667,0,60.6666666666667,6475,3577,2898,0.0543333333333333,0.0102369450195537,0.0169602087410307
"SPU_014139","SP-SLC46A3L_2",42,63,7.33333333333333,81.3333333333333,6571,1171,5400,0.042,0.0116666666666667,0.0694563051522915
"SPU_014140","SP-TTRSPN_12",30.6666666666667,95.3333333333333,0,64.6666666666667,9223,2835,6388,0.0306666666666667,0.0149238154873722,0.0228101116990006
"SPU_014144","SP-NINJ1L",22,1244.33333333333,36,186.333333333333,23103,1001,22102,0.022,0.0562995807317588,0.186147186147186
"SPU_014146","SP-HYPP_2130",14.6666666666667,4,0,14.6666666666667,3945,1464,2481,0.0146666666666667,0.00161225312374043,0.0100182149362477
"SPU_014147","SP-HYPP_2131",101,169,154,103.333333333333,2566,1849,717,0.101,0.235704323570432,0.0558860645393907
"SPU_014150","SP-HYPP_2133",14.6666666666667,315,0,39,33645,1209,32436,0.0146666666666667,0.00971143174250832,0.032258064516129
"SPU_014151","SP-CLCA_7",1.33333333333333,88.3333333333333,19,67.6666666666667,14049,2506,11543,0.00133333333333333,0.0076525455543042,0.0270018621973929
"SPU_014152","SP-SLC2A9",94.6666666666667,2021.66666666667,1493.66666666667,92.3333333333333,12146,830,11316,0.0946666666666667,0.178655590903735,0.111244979919679
"SPU_014154","SP-NICALINL",11.3333333333333,92,0,63.3333333333333,6461,784,5677,0.0113333333333333,0.0162057424696142,0.0807823129251701
"SPU_014155","SP-HYPP_2134",75,626.333333333333,623,3.33333333333333,29155,1265,27890,0.075,0.0224572726186208,0.00263504611330698
"SPU_014156","SP-PHYHD1_1",1.33333333333333,955.333333333333,0,77,4989,645,4344,0.00133333333333333,0.219920196439533,0.11937984496124
"SPU_014157","SP-LMX1",107.333333333333,1581.66666666667,167.666666666667,34.3333333333333,51868,1156,50712,0.107333333333333,0.0311891991376137,0.0297001153402538
"SPU_014159","SP-UNC44L_96",43,77.3333333333333,0,22.6666666666667,6752,3208,3544,0.043,0.0218209179834462,0.00706566916043225
"SPU_014165","SP-ENRT",6,125.666666666667,50.6666666666667,116.666666666667,3972,3688,284,0.006,0.442488262910798,0.0316341287057122
"SPU_014167","SP-CASKL",71.6666666666667,1812.66666666667,0,63.3333333333333,51382,8484,42898,0.0716666666666667,0.042255272196062,0.00746503221750747
"SPU_014168","SP-AT_V",22.3333333333333,632.333333333333,0,850.666666666667,16032,3508,12524,0.0223333333333333,0.050489726391994,0.242493348536678
"SPU_014170","SP-SOXF",143.666666666667,647.666666666667,647.666666666667,216.333333333333,16296,4451,11845,0.143666666666667,0.0546784859997186,0.0486033101175766
"SPU_014171","SP-HYPP_740",14.3333333333333,628.666666666667,628.666666666667,46,31294,2230,29064,0.0143333333333333,0.0216304248096156,0.020627802690583
"SPU_014177","SP-LBX",142,0.666666666666667,0.666666666666667,74,3696,958,2738,0.142,0.000243486729973216,0.0772442588726514
"SPU_014179","SP-HARS",172,420.333333333333,65.3333333333333,157,29884,3642,26242,0.172,0.016017579960877,0.043108182317408
"SPU_014181","SP-ACTL",76.3333333333333,0,0,0,2470,1023,1447,0.0763333333333333,0,0
"SPU_014182","SP-WDR40A",107.666666666667,173.666666666667,0,133,7459,1217,6242,0.107666666666667,0.0278222791840222,0.109285127362366
"SPU_014183","SP-HYPP_2135",42.3333333333333,106.666666666667,0,26,1099,1056,43,0.0423333333333333,2.48062015503876,0.0246212121212121
"SPU_014184","SP-CLECT_31",65.3333333333333,0,0,0,13864,699,13165,0.0653333333333333,0,0
"SPU_014185","SP-WEE1_1",4,51.6666666666667,6.33333333333333,148.333333333333,12003,3835,8168,0.004,0.00632549787789749,0.0386788352890048
"SPU_014188","SP-MED23_1",19.3333333333333,72.6666666666667,3.66666666666667,36.6666666666667,9831,1535,8296,0.0193333333333333,0.00875924140147863,0.0238870792616721
"SPU_014189","SP-ACOT2L",21.3333333333333,0,0,0,2402,1027,1375,0.0213333333333333,0,0
"SPU_014191","SP-TLR077",24,41,41,184.333333333333,6862,2884,3978,0.024,0.010306686777275,0.063915857605178
"SPU_014192","SP-ECHN33",107,67.3333333333333,0,18.3333333333333,14532,895,13637,0.107,0.00493754735890103,0.0204841713221601
"SPU_014194","SP-HYPP_741",27.6666666666667,299.666666666667,0,75.6666666666667,1904,1904,0,0.0276666666666667,0,0.0397408963585434
"SPU_014195","SP-DHDH_4",2,27.3333333333333,0,4,4889,999,3890,0.002,0.00702656383890317,0.004004004004004
"SPU_014197","SP-Z55",134.666666666667,0,0,0,2102,2102,0,0.134666666666667,0,0
"SPU_014198","SP-HYPP_2136",14,348.333333333333,154.666666666667,117,19674,1207,18467,0.014,0.0188624754065811,0.0969345484672742
"SPU_014199","SP-FBXO18",37,49.3333333333333,0,8.66666666666667,30814,5537,25277,0.037,0.00195170840421464,0.00156522786105593
"SPU_014200","SP-HYPP_742",57.3333333333333,364.666666666667,0,244.666666666667,16495,2715,13780,0.0573333333333333,0.026463473633285,0.0901166359729896
"SPU_014202","SP-SLC22A3_5",50,99,0,22.6666666666667,12274,1660,10614,0.05,0.00932730356133409,0.0136546184738956
"SPU_014203","SP-SLC22A3_6",14.6666666666667,59.6666666666667,0,26.3333333333333,10347,1589,8758,0.0146666666666667,0.00681281875618482,0.0165722676735893
"SPU_014205","SP-TAAR7AL",112,0,0,0,1364,1364,0,0.112,0,0
"SPU_014206","SP-DDRGK1",23.6666666666667,0,0,0,3618,464,3154,0.0236666666666667,0,0
"SPU_014208","SP-GAGPOLL_7",37.6666666666667,1083,65.6666666666667,176.333333333333,17582,1314,16268,0.0376666666666667,0.0665724120973691,0.134195839675292
"SPU_014209","SP-ELOVL4_3",24.6666666666667,207.333333333333,0,1.66666666666667,1038,286,752,0.0246666666666667,0.275709219858156,0.00582750582750583
"SPU_014211","SP-PHBD",35.3333333333333,206,0,53,11012,604,10408,0.0353333333333333,0.0197924673328209,0.0877483443708609
"SPU_014212","SP-NMUR2L_1",100,62,62,104.333333333333,1223,1223,0,0.1,0,0.0853093485963478
"SPU_014213","SP-EGF/ZP",64.3333333333333,0,0,0,24071,1239,22832,0.0643333333333333,0,0
"SPU_014214","SP-ABCC4E",67,0,0,0,10832,1824,9008,0.067,0,0
"SPU_014218","SP-GAL/LEC/EGF/TM",12.6666666666667,157,0,87.3333333333333,6182,1570,4612,0.0126666666666667,0.0340416305290546,0.0556263269639066
"SPU_014219","SP-CLECT/TM_4",48.6666666666667,68,0,188,9410,2759,6651,0.0486666666666667,0.0102240264621861,0.0681406306632838
"SPU_014220","SP-CLECT/TM_14",4.33333333333333,0.666666666666667,0,0,13856,2241,11615,0.00433333333333333,5.73970440522313e-05,0
"SPU_014221","SP-EL1L3",61.3333333333333,0,0,0,1310,535,775,0.0613333333333333,0,0
"SPU_014224","SP-HYPP_745",4.33333333333333,52.6666666666667,0,3.66666666666667,10548,1934,8614,0.00433333333333333,0.00611407785775095,0.00189589796621855
"SPU_014228","SP-BSDC1",39,83.3333333333333,12.3333333333333,12.6666666666667,7636,1571,6065,0.039,0.0137400384721077,0.00806280500742627
"SPU_014232","SP-COPS8",16.6666666666667,30.6666666666667,0,9,6322,501,5821,0.0166666666666667,0.00526828150947718,0.0179640718562874
"SPU_014233","SP-MPND",48.3333333333333,118.666666666667,40.6666666666667,103.333333333333,8463,1374,7089,0.0483333333333333,0.0167395495368411,0.0752062105773896
"SPU_014235","SP-ABI1L",6,0,0,0,4882,1848,3034,0.006,0,0
"SPU_014240","SP-LRR/IGR_16",55.3333333333333,0,0,0,2304,2230,74,0.0553333333333333,0,0
"SPU_014242","SP-BSCL2",29.3333333333333,141,0,157.333333333333,10553,3829,6724,0.0293333333333333,0.0209696609161214,0.0410899277444067
"SPU_014243","SP-STX5",56.3333333333333,78.3333333333333,0,38,8338,1134,7204,0.0563333333333333,0.0108735887469924,0.0335097001763668
"SPU_014245","SP-UNK_76",39.3333333333333,128,52.6666666666667,94.3333333333333,63606,2300,61306,0.0393333333333333,0.0020878869931165,0.0410144927536232
"SPU_014246","SP-TRMT5",32.3333333333333,0.333333333333333,0,11.3333333333333,2132,1265,867,0.0323333333333333,0.000384467512495194,0.00895915678524374
"SPU_014247","SP-EGL9H2",195.666666666667,1976,333.666666666667,398,15751,1430,14321,0.195666666666667,0.137979191397249,0.278321678321678
"SPU_014248","SP-AKAP6L",58.6666666666667,945.666666666667,0,577.333333333333,41839,4756,37083,0.0586666666666667,0.025501352821149,0.12139052425007
"SPU_014249","SP-TRH",170.333333333333,3460.66666666667,1291,109.666666666667,87662,2879,84783,0.170333333333333,0.0408179312676677,0.0380919300683108
"SPU_014250","SP-MAT1",21.3333333333333,77.3333333333333,0,59.3333333333333,7221,984,6237,0.0213333333333333,0.0123991235102346,0.0602981029810298
"SPU_014253","SP-NKF1",162.333333333333,0,0,0,1169,1169,0,0.162333333333333,0,0
"SPU_014256","SP-Z411",52.3333333333333,0,0,0,4319,2470,1849,0.0523333333333333,0,0
"SPU_014258","SP-SNED1_3",94.6666666666667,175.333333333333,147.666666666667,173,18761,3543,15218,0.0946666666666667,0.0115214439041486,0.0488286762630539
"SPU_014259","SP-TFG",101.333333333333,171,0,64,5998,830,5168,0.101333333333333,0.0330882352941176,0.0771084337349398
"SPU_014261","SP-WDR75",116.666666666667,726.666666666667,186.666666666667,392.333333333333,27204,2181,25023,0.116666666666667,0.0290399499127469,0.179886902032707
"SPU_014265","SP-ASP_16",25.3333333333333,0,0,0,5691,1063,4628,0.0253333333333333,0,0
"SPU_014266","SP-TLR078",69,0,0,0,2681,2681,0,0.069,0,0
"SPU_014267","SP-LCMT2_1",17.6666666666667,9.66666666666667,0,15.6666666666667,9345,1603,7742,0.0176666666666667,0.00124860070610523,0.00977334165107091
"SPU_014269","SP-HTR1A",166.666666666667,104.666666666667,0,16,1244,1244,0,0.166666666666667,0,0.0128617363344051
"SPU_014271","SP-FBXO41",82.3333333333333,460,214.333333333333,229,11631,2259,9372,0.0823333333333333,0.049082373026035,0.101372288623285
"SPU_014272","SP-SIL1",29.3333333333333,2132.66666666667,361.333333333333,513.666666666667,40623,1613,39010,0.0293333333333333,0.0546697428009912,0.318454226079769
"SPU_014273","SP-HYPP_746",11.3333333333333,455.333333333333,7.66666666666667,136.333333333333,5402,1871,3531,0.0113333333333333,0.12895308222411,0.072866559771958
"SPU_014274","SP-XPNPEP1",45.3333333333333,89,0,18,10579,558,10021,0.0453333333333333,0.00888134916674983,0.032258064516129
"SPU_014275","SP-HYPP_2138",15.3333333333333,9.66666666666667,0,2.66666666666667,2998,979,2019,0.0153333333333333,0.00478784877001816,0.00272386789240722
"SPU_014278","SP-ELOVL6_5",97.6666666666667,125.333333333333,25,88.3333333333333,815,815,0,0.0976666666666667,0,0.10838445807771
"SPU_014279","SP-NAV3L",37,2077.66666666667,1728.33333333333,42,79479,4023,75456,0.037,0.0275348105739327,0.0104399701715138
"SPU_014280","SP-PFAS_1",4.33333333333333,77.3333333333333,0,88.6666666666667,5846,1517,4329,0.00433333333333333,0.0178640178640179,0.0584486925950341
"SPU_014282","SP-ALG5",2.66666666666667,233,1.33333333333333,48,10090,966,9124,0.00266666666666667,0.0255370451556335,0.0496894409937888
"SPU_014284","SP-HYPP_747",29.6666666666667,38.3333333333333,0,46.6666666666667,7525,3327,4198,0.0296666666666667,0.00913133238049865,0.0140266506362088
"SPU_014285","SP-TUBB2A",64.3333333333333,223.333333333333,185,51,1466,1123,343,0.0643333333333333,0.6511175898931,0.0454140694568121
"SPU_014287","SP-ST8SIA5",46.6666666666667,40.6666666666667,0,7,6792,849,5943,0.0466666666666667,0.00684278422794324,0.00824499411071849
"SPU_014288","SP-RPP14",7.33333333333333,226.333333333333,162,50,2166,462,1704,0.00733333333333333,0.132824726134585,0.108225108225108
"SPU_014290","SP-LARP6",158.333333333333,0,0,0,3971,3971,0,0.158333333333333,0,0
"SPU_014291","SP-ALOX12B",91,164,0,45.6666666666667,12989,2065,10924,0.091,0.0150128158183815,0.0221146085552865
"SPU_014292","SP-UNC44_232",21.6666666666667,207.666666666667,0,72,17030,2773,14257,0.0216666666666667,0.0145659442145379,0.0259646592138478
"SPU_014293","SP-PIM-2",168,0,0,0,4424,2707,1717,0.168,0,0
"SPU_014297","SP-UNC44_307",7,19.3333333333333,0,15.3333333333333,2554,987,1567,0.007,0.0123378004679855,0.0155352921310368
"SPU_014300","SP-HYPP_748",110.666666666667,880.333333333333,416.666666666667,160,31386,2035,29351,0.110666666666667,0.0299932994900798,0.0786240786240786
"SPU_014301","SP-ALKBH1",26,17.6666666666667,16,120.333333333333,4309,1890,2419,0.026,0.00730329337191677,0.063668430335097
"SPU_014302","SP-CHST3L_3",107.333333333333,0,0,49,1415,1415,0,0.107333333333333,0,0.0346289752650177
"SPU_014303","SP-CRABP1",18.6666666666667,0,0,0,410,410,0,0.0186666666666667,0,0
"SPU_014304","SP-CHST3L_4",50,346,346,0,16904,1051,15853,0.05,0.0218255219832208,0
"SPU_014305","SP-KIAA0082",82,146.666666666667,56,72.3333333333333,15952,2421,13531,0.082,0.0108393072697263,0.0298774611042269
"SPU_014306","SP-FUK_1",50,0,0,0,4137,2459,1678,0.05,0,0
"SPU_014308","SP-HYPP_112",50.6666666666667,355.666666666667,0,15.6666666666667,20645,3127,17518,0.0506666666666667,0.0203029265136812,0.00501012685214796
"SPU_014309","SP-HYPP_2139",48,575,204,50.6666666666667,14515,864,13651,0.048,0.0421214563035675,0.058641975308642
"SPU_014310","SP-RIGIL1",5.66666666666667,271.666666666667,271.666666666667,25,23623,2759,20864,0.00566666666666667,0.0130208333333333,0.00906125407756433
"SPU_014311","SP-RIGIL7",90.6666666666667,726.333333333333,726.333333333333,298.666666666667,12549,2763,9786,0.0906666666666667,0.0742216772259691,0.108095065749789
"SPU_014312","SP-PMM2",73,309.666666666667,84.6666666666667,194.333333333333,7455,740,6715,0.073,0.0461156614544552,0.262612612612613
"SPU_014313","SP-TMED2",77,153,142,48.3333333333333,4040,1373,2667,0.077,0.0573678290213723,0.0352027191065793
"SPU_014315","SP-GART_2",9.33333333333333,491.333333333333,0,1036,296,296,0,0.00933333333333333,0,3.5
"SPU_014316","SP-SYP",75,552.333333333333,0,62,15874,3339,12535,0.075,0.0440632894561893,0.0185684336627733
"SPU_014318","SP-TADA3L",34.6666666666667,64,0,21,8452,2433,6019,0.0346666666666667,0.010632995514205,0.00863131935881628
"SPU_014319","SP-PXMP4",5.33333333333333,131.333333333333,91.3333333333333,81,2741,608,2133,0.00533333333333333,0.0615721206438506,0.133223684210526
"SPU_014321","SP-HYPP_749",320.666666666667,0,0,45.3333333333333,3519,2794,725,0.320666666666667,0,0.0162252445717013
"SPU_014323","SP-PIGV",59.6666666666667,0,0,130.666666666667,4604,4002,602,0.0596666666666667,0,0.0326503414959187
"SPU_014324","SP-NUPB2",1.33333333333333,127.333333333333,0,25,10484,1156,9328,0.00133333333333333,0.013650657518582,0.0216262975778547
"SPU_014327","SP-HYPP_2140",7,1,0.333333333333333,1,3697,462,3235,0.007,0.000309119010819165,0.00216450216450216
"SPU_014329","SP-HYPP_2141",28.3333333333333,10,6.33333333333333,25.3333333333333,3508,2386,1122,0.0283333333333333,0.0089126559714795,0.0106174909192512
"SPU_014330","SP-MAK10",28.6666666666667,275.666666666667,0,8,10114,2383,7731,0.0286666666666667,0.0356573103953779,0.00335711288292069
"SPU_014332","SP-USF",8.33333333333333,168.333333333333,32,104.333333333333,11577,1370,10207,0.00833333333333333,0.0164919499689755,0.0761557177615572
"SPU_014333","SP-PLEKHG5_1",52.6666666666667,189.666666666667,0,230.333333333333,6479,1824,4655,0.0526666666666667,0.0407447189402077,0.126279239766082
"SPU_014334","SP-CACTTA1HS",80.6666666666667,48,0,21.6666666666667,12565,1680,10885,0.0806666666666667,0.00440973817179605,0.0128968253968254
"SPU_014335","SP-HYPP_98",71.6666666666667,0,0,22,4722,4073,649,0.0716666666666667,0,0.00540142401178492
"SPU_014336","SP-STAMBP",51.3333333333333,213.333333333333,0,218.333333333333,10516,1921,8595,0.0513333333333333,0.0248206321504751,0.113656081901787
"SPU_014338","SP-RDH12_1",27.6666666666667,155.333333333333,0,198,3607,490,3117,0.0276666666666667,0.0498342423270239,0.404081632653061
