"geneid","pr_meth_logFC","pr_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_015125",0.362604779174284,6.80438406516988,"SP-GAL3ST1_6",76.3333333333333,234,234,225.333333333333,18256,1861,16395,76.3333333333333,0.0142726440988106,0.121081855633172
"SPU_015145",0.581359972596781,8.39710935610055,"SP-SFPQL",8.66666666666667,428.333333333333,0,216,10476,2014,8462,8.66666666666667,0.0506184511147877,0.107249255213505
"SPU_015148",-0.0564484092197701,6.36221553313013,"SP-HYPP_2192",79,221.666666666667,143,68.3333333333333,3166,1958,1208,79,0.183498896247241,0.0348995573714675
"SPU_015151",-0.579169818709888,6.06615926451811,"SP-HYPP_2193",8,88.6666666666667,88.6666666666667,0,5608,1669,3939,8,0.0225099433020225,0
"SPU_015155",-0.265654543823951,8.33630960881265,"SP-PRRDH",6.66666666666667,43.3333333333333,2.66666666666667,3.33333333333333,11767,623,11144,6.66666666666667,0.00388849006939459,0.00535045478865704
"SPU_015178",0.125118547460142,7.04143742207414,"SP-CPA2L",10.3333333333333,116.666666666667,0,58.6666666666667,8986,1244,7742,10.3333333333333,0.0150693188667872,0.0471596998928189
"SPU_015182",-0.766721081340121,7.31334996415054,"SP-HYPP_2196",22.3333333333333,705.333333333333,287.333333333333,179,19743,1111,18632,22.3333333333333,0.0378560183197367,0.161116111611161
"SPU_015225",0.735712806578821,9.2652326003753,"SP-HYPP_2200",15,283.666666666667,100.333333333333,84,1108,997,111,15,2.55555555555556,0.0842527582748245
"SPU_015241",0.0274120388735914,7.8465005539405,"SP-GNPAT",60.3333333333333,307.666666666667,122,217.333333333333,14383,4493,9890,60.3333333333333,0.0311088641725649,0.0483715409154982
"SPU_015251",-1.6350327544353,6.69956117431594,"SP-ADRA1AL_8",23,0,0,0,1151,1006,145,23,0,0
"SPU_015253",1.54563630105952,8.44013817439778,"SP-NORRIN",31.3333333333333,173.333333333333,173.333333333333,20.6666666666667,4794,286,4508,31.3333333333333,0.0384501626737652,0.0722610722610723
"SPU_015280",0.147306773801034,8.08217016731976,"SP-HYPP_778",68.6666666666667,110.666666666667,110.666666666667,13.6666666666667,6333,2059,4274,68.6666666666667,0.0258929964124162,0.0066375263072689
"SPU_015293",0.600933879170543,8.49016793306298,"SP-FAMET",135.333333333333,16,0,176.333333333333,1517,1517,0,135.333333333333,0,0.116238189408921
"SPU_015302",-0.649518572898905,6.92339138346534,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015335",-1.52702148435621,6.63155849400961,"SP-VAMP1",108.333333333333,61,0,55.6666666666667,9017,1129,7888,108.333333333333,0.00773326572008114,0.0493061706524948
"SPU_015336",-0.441011399769191,6.17956859591388,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015372",-0.264558162429966,8.43792203140247,"SP-SARDH_1",109.666666666667,219,0,117.333333333333,3465,803,2662,109.666666666667,0.0822689706987228,0.146118721461187
"SPU_015375",-0.509670304263515,8.10591015421488,"SP-BLOC1S1",71.3333333333333,238.666666666667,90.6666666666667,98,3854,592,3262,71.3333333333333,0.0731657469854895,0.165540540540541
"SPU_015391",-0.447831355096562,6.93953896876051,"SP-LHH2BL",75,0,0,0,19883,633,19250,75,0,0
"SPU_015392",-0.0939156355892909,4.63806223671934,"SP-HYPP_782",178,184.333333333333,99.3333333333333,0,10321,2972,7349,178,0.0250827777021817,0
"SPU_015442",0.710765304295688,5.66134758019828,"SP-CYP2L30",102.666666666667,0,0,0,7688,1626,6062,102.666666666667,0,0
"SPU_015443",0.375273878637299,5.32673726247861,"SP-EIF2BE",26.6666666666667,41,41,22.6666666666667,25768,3272,22496,26.6666666666667,0.00182254623044097,0.00692746536267319
"SPU_015446",-0.189869806998554,6.98025963136874,"SP-SNAPC3",63,59.3333333333333,4.66666666666667,73.3333333333333,7892,1025,6867,63,0.00864035726421048,0.0715447154471545
"SPU_015449",0.478112616288736,7.15375165304852,"SP-GTLF3B",119,356.666666666667,0,291.333333333333,2235,408,1827,119,0.195219850392264,0.714052287581699
"SPU_015469",0.851206741761935,7.24129446941869,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015491",-0.0130001162032166,8.57876647806993,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015499",-0.674189378672536,8.06258562143077,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015508",0.0173704932546383,5.79001333473924,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015525",2.58882136198707,8.48583747694465,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015544",-0.570230490587226,9.03301228434939,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015554",1.25905936182492,6.58366416745542,"SP-TYRL_1",10,921,633.333333333333,319,16076,1441,14635,10,0.062931329005808,0.221374045801527
"SPU_015555",0.308140111081379,7.62338176747296,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015576",-1.41569475135307,4.97047665527508,"SP-DECR1",38,427.333333333333,0,231.666666666667,5802,1091,4711,38,0.0907096865492111,0.212343415826459
"SPU_015592",0.294145366755932,6.10361166649061,"SP-CCT8_1",100.666666666667,129.666666666667,0,19.6666666666667,7112,2452,4660,100.666666666667,0.0278254649499285,0.00802066340402393
"SPU_015598",-0.735146549448552,8.63143750073189,"SP-CHST14",187.333333333333,305,305,0,18332,1426,16906,187.333333333333,0.0180409322134154,0
"SPU_015654",1.17942096008162,7.01462139021281,"SP-TNFSFL3",71.3333333333333,51.6666666666667,51.6666666666667,88.6666666666667,2637,503,2134,71.3333333333333,0.0242111840049984,0.176275679257787
"SPU_015677",-0.695585703451431,6.99023695071655,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015716",0.875344423477551,8.27344593763985,"SP-SLC22A3_10",89,506,64.6666666666667,260,9612,1728,7884,89,0.0641806189751395,0.150462962962963
"SPU_015719",0.0171996361007022,7.45044791197103,"SP-FOXL1",136.666666666667,28.6666666666667,0,12.3333333333333,1565,1565,0,136.666666666667,0,0.00788072417465389
"SPU_015738",4.05543791304093,6.52222245404815,"SP-BBOX1_5",86.3333333333333,259.333333333333,18.3333333333333,245,8326,1439,6887,86.3333333333333,0.037655486181695,0.170257123002085
"SPU_015763",-0.685254050845386,7.61031347404182,"SP-MSP130R5",57.6666666666667,385.666666666667,0,137,20506,4012,16494,57.6666666666667,0.023382240006467,0.0341475573280159
"SPU_015767",0.0202230345493085,6.73466962037366,"SP-Z57",64.6666666666667,0,0,54.3333333333333,5836,4458,1378,64.6666666666667,0,0.0121878271272619
"SPU_015789",0.331079690339701,7.57447804019361,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015801",-1.1323107173491,8.16824053704106,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015804",0.395351305327792,8.31220439994341,"SP-MPHOSPH6",29.3333333333333,69.3333333333333,0,20.3333333333333,5972,481,5491,29.3333333333333,0.0126267225156316,0.0422730422730423
"SPU_015831",-0.202576284316966,8.82131493367916,"SP-B4GALT5_5",65.6666666666667,358.333333333333,0,66,16117,1415,14702,65.6666666666667,0.0243731011653743,0.046643109540636
"SPU_015835",-1.41182466518856,6.32357921857653,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015879",0.0400927584129627,5.96145433202908,"SP-HYPP_119",140.333333333333,9,0,23.6666666666667,13974,3682,10292,140.333333333333,0.000874465604352895,0.00642766612348361
"SPU_015887",-1.09692215198989,7.79223187583789,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015899",2.11539745231258,5.90235778866367,"SP-UNK_5",7,131.333333333333,0,126.666666666667,4839,1043,3796,7,0.0345978222690551,0.121444550974752
"SPU_015914",0.73014201066808,6.55091030747869,"SP-HYPP_121",78,239.666666666667,35.3333333333333,271.666666666667,13435,5841,7594,78,0.0315600035115442,0.0465103007475889
"SPU_015921",0.881178630825348,8.86204672260164,"SP-ADI",78.6666666666667,862.333333333333,307.666666666667,355,30819,3160,27659,78.6666666666667,0.0311773141955,0.112341772151899
"SPU_015938",-0.333084820857815,9.31747830812904,"SP-SRCR129",42,197,108.666666666667,257.666666666667,10454,2531,7923,42,0.0248643190710589,0.101804293428158
"SPU_015958",-0.745148408536556,7.67483209465431,"SP-PPPL_201",127.333333333333,1.33333333333333,0,23.6666666666667,4475,2828,1647,127.333333333333,0.000809552722121028,0.00836869401225837
"SPU_015968",0.0383056521914068,9.60204627011885,"SP-HRH2_3",3.66666666666667,265.666666666667,0,132,1577,1570,7,3.66666666666667,37.952380952381,0.0840764331210191
"SPU_015978",0.329474688671392,8.63861804119696,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015984",-0.0153966221755536,7.14771507320158,"SP-PROX1",223,2049,396.666666666667,101.666666666667,27916,4900,23016,223,0.0890250260688217,0.0207482993197279
"SPU_015985",0.293596507205535,8.78678601011639,"SP-FAM82A",104.666666666667,682,0,85,17044,1138,15906,104.666666666667,0.0428769017980636,0.0746924428822496
"SPU_015987",0.172664108105988,5.99246073227186,"SP-HAO1_9",64,324,0,97.6666666666667,9548,1128,8420,64,0.038479809976247,0.0865839243498818
"SPU_015990",-0.0305805912278923,6.63895863950222,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016010",-2.34569963574353,8.70832208212052,"SP-SLC6A5-2",175.666666666667,1386.33333333333,0,428.666666666667,20056,4256,15800,175.666666666667,0.0877426160337553,0.100720551378446
"SPU_016035",-0.43264714823934,8.13693580233425,"SP-SMG7",94.3333333333333,1132.66666666667,208,167.333333333333,188360,1596,186764,94.3333333333333,0.00606469483769178,0.10484544695071
"SPU_016041",0.0369859540537041,5.25634242108621,"SP-EGFIL_94",68,308.333333333333,20.3333333333333,47.3333333333333,23298,2782,20516,68,0.0150289205173198,0.0170141385094656
"SPU_016044",0.882387852590846,7.96243004481787,"SP-HYPP_809",14,0,0,0,1943,1943,0,14,0,0
"SPU_016069",-1.4039168041133,6.26724528774686,"SP-FBXL13",46.6666666666667,741,0,417,17845,3768,14077,46.6666666666667,0.052639056617177,0.110668789808917
"SPU_016111",-0.980277070964719,6.06679633460037,"SP-UGT1L_5",93.6666666666667,141.333333333333,0,60.6666666666667,4508,1576,2932,93.6666666666667,0.0482037289677126,0.0384940778341794
"SPU_016114",0.270631660478747,9.16224391780538,"SP-SP8_1",183,1187.33333333333,1187.33333333333,0,809,809,0,183,0,0
"SPU_016128",-0.0868769365332269,7.5307751262156,"SP-DELTA",138,829.666666666667,0,323,12789,2381,10408,138,0.079714322316167,0.135657286854263
"SPU_016135",1.73090835203958,8.24751692679102,"SP-GAL3ST1_9",31.3333333333333,68.3333333333333,68.3333333333333,16.3333333333333,1139,1139,0,31.3333333333333,0,0.0143400643839625
"SPU_016137",0.385690065074797,6.37487776041958,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016146",-0.393976898077569,8.31892948371504,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016213",-1.09988721222814,7.76712118720412,"SP-SLC46A3",91,71.6666666666667,0,44.3333333333333,6586,1739,4847,91,0.0147857781445568,0.025493578685068
"SPU_016226",0.825378174165683,6.172884394922,"SP-MIF6",138.333333333333,0,0,0,3391,369,3022,138.333333333333,0,0
"SPU_016230",1.27007558969456,7.34690343577168,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016231",-0.00677572988014811,6.73621749039609,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016246",-0.144105238287007,7.93311209376886,"SP-HYPP_2254",88.6666666666667,125.333333333333,125.333333333333,211.333333333333,4371,1805,2566,88.6666666666667,0.0488438555468953,0.117082179132041
"SPU_016263",0.0881443232231697,8.87299749536214,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016309",-2.62471761697985,4.82402343958214,"SP-ASPL_2",7.33333333333333,309.333333333333,0,42.6666666666667,10301,1005,9296,7.33333333333333,0.0332759609868044,0.0424543946932007
"SPU_016373",-0.103141137919987,5.87573211058679,"SP-SRCR133",19,373,0,35.6666666666667,11346,1657,9689,19,0.0384972649396223,0.0215248440957554
"SPU_016382",-0.343886569017005,5.68702266197451,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016389",0.38699707598665,6.00739896692133,"SP-LRRTM1L",181,164.666666666667,164.666666666667,168.666666666667,1226,1226,0,181,0,0.137574768896139
"SPU_016390",0.299371744174969,6.67189759569756,"SP-SHFM1",42.6666666666667,24.3333333333333,24.3333333333333,27.6666666666667,3669,1574,2095,42.6666666666667,0.0116149562450278,0.0175772977551885
"SPU_016407",-0.42986909872037,5.80125512579014,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016444",0.54924846132121,6.35755299910906,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016451",0.657874286930539,8.28382076691011,"SP-SNX17",69.6666666666667,232,0,106,12134,1470,10664,69.6666666666667,0.0217554388597149,0.072108843537415
"SPU_016471",-0.299428867193521,6.35226134354577,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016483",0.337162710163368,8.10976477625089,"SP-ENDRVT30",143.666666666667,5.66666666666667,5.66666666666667,3.33333333333333,2363,2363,0,143.666666666667,0,0.00141063619692481
"SPU_016490",-0.0487042794241885,7.52164596768555,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016492",0.629179964805816,6.95812969511916,"SP-MGST3",73,37.6666666666667,0,27.6666666666667,5650,514,5136,73,0.00733385254413292,0.0538261997405966
"SPU_016506",-0.100443996306495,6.95601103501555,"SP-MSP130R2",70.6666666666667,146.333333333333,32.3333333333333,139.333333333333,7597,2100,5497,70.6666666666667,0.0266205809229277,0.0663492063492064
"SPU_016515",-1.27884049875431,8.63981033592341,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016531",1.97789406835515,6.51000733322662,"SP-SRCR135",85.6666666666667,173.333333333333,0,7.66666666666667,777,490,287,85.6666666666667,0.603948896631823,0.0156462585034014
"SPU_016541",0.100794206140573,7.92635500322564,"SP-HYPP_2264",56,135,8.66666666666667,138.666666666667,11115,3098,8017,56,0.0168392166645878,0.0447600602539273
"SPU_016557",-1.61087831201037,6.50621099376623,"SP-RFX1L",48.3333333333333,847.666666666667,0,504.666666666667,9803,1103,8700,48.3333333333333,0.0974329501915709,0.457540042308855
"SPU_016558",-1.09101445679321,7.07218990899878,"SP-GHDC1_6",93.3333333333333,94,49.3333333333333,79.3333333333333,7374,1283,6091,93.3333333333333,0.0154326054835002,0.0618342426604313
"SPU_016587",0.724448497117752,8.65864841734659,"SP-FPGS_3",62,345.333333333333,0,109.333333333333,14517,2296,12221,62,0.0282573711916646,0.0476190476190476
"SPU_016592",0.21178524493461,7.63948430107073,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016599",0.0314152844780638,8.1303745386575,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016608",0.473720370093662,7.45688285203235,"SP-HYPP_833",76.3333333333333,900,0,848.333333333333,9402,2001,7401,76.3333333333333,0.121605188488042,0.423954689322006
"SPU_016609",0.609327809482643,8.75873480010901,"SP-BCDO",158.666666666667,1658,842.333333333333,249.666666666667,21772,1740,20032,158.666666666667,0.082767571884984,0.143486590038314
"SPU_016636",-0.428234824156718,7.11590614911076,"SP-TRPM3_5",57,510.333333333333,0,0,26957,539,26418,57,0.0193176369646958,0
"SPU_016639",0.476974054453775,6.59468804873925,"SP-TMEM38B",53.3333333333333,605.333333333333,0,235,4327,835,3492,53.3333333333333,0.173348606338297,0.281437125748503
"SPU_016642",-0.433192416532265,8.63277375243415,"SP-HYPP_132",10,9,9,17.3333333333333,6181,6181,0,10,0,0.00280429272501753
"SPU_016643",-0.582851991866631,8.23731502034332,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016662",-0.729834925166636,7.77514433910674,"SP-HYPP_836",96.6666666666667,129.333333333333,16.3333333333333,130,2854,1984,870,96.6666666666667,0.148659003831418,0.0655241935483871
"SPU_016673",-0.748010323400644,6.7685515586198,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016684",0.0561373784973715,9.69601469245764,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016717",0.126360013716078,7.07338016047604,"SP-DHX58",53.6666666666667,102.666666666667,0,108,9977,2982,6995,53.6666666666667,0.0146771503454849,0.0362173038229376
"SPU_016723",-2.34541090576062,6.23879053998599,"SP-CCP/LNB/7TM/GPCR",41.6666666666667,384.666666666667,0,251.333333333333,18183,3165,15018,41.6666666666667,0.0256137079948506,0.0794102159031069
"SPU_016736",0.794341806819505,4.82140489775142,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016740",-0.390177793309786,6.78578965138815,"SP-CARA2LB",105.333333333333,0,0,0,26174,357,25817,105.333333333333,0,0
"SPU_016746",0.438951465284122,6.07554988092394,"SP-ATUB3",37.3333333333333,13.3333333333333,0,6.33333333333333,2197,1401,796,37.3333333333333,0.016750418760469,0.00452058053771116
"SPU_016748",-0.0764528889726429,4.82002548641232,"SP-CDC2L1",26,751.333333333333,0,86,28137,3550,24587,26,0.0305581540380418,0.0242253521126761
"SPU_016756",-0.0106026316335186,8.87383959335426,"SP-UNC44_314",79.3333333333333,109.666666666667,0,2.33333333333333,7199,1001,6198,79.3333333333333,0.0176938797461547,0.00233100233100233
"SPU_016762",-0.999728072537295,7.00676667466415,"SP-STOM_5",89.3333333333333,894.333333333333,207,44,31895,896,30999,89.3333333333333,0.0288503930234309,0.0491071428571429
"SPU_016772",0.202706192074501,9.13999321263209,"SP-CLECT_110",48.3333333333333,415.666666666667,94.3333333333333,25.6666666666667,986,505,481,48.3333333333333,0.864171864171864,0.0508250825082508
"SPU_016774",-0.84628575777222,6.16458528813551,"SP-HYPP_2279",22.6666666666667,200,200,124.666666666667,34056,1553,32503,22.6666666666667,0.00615327815893918,0.0802747370680403
"SPU_016812",-1.69749288838183,4.91504859688401,"SP-SSTR4",118,0,0,0,1049,1049,0,118,0,0
"SPU_016817",0.179246590637006,8.50176417697365,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016829",0.577072813933158,5.93494206438472,"SP-C20ORF152L",87,3527.66666666667,0,352,26896,3175,23721,87,0.148714922080295,0.110866141732283
"SPU_016833",1.48392214157768,5.56159588661645,"SP-HYPP_2281",91.3333333333333,275,105.333333333333,60.3333333333333,14765,767,13998,91.3333333333333,0.019645663666238,0.0786614515428075
"SPU_016843",0.633331385745026,6.90440740115892,"SP-HYPP_134",101.333333333333,35.6666666666667,35.6666666666667,0,36953,3653,33300,101.333333333333,0.00107107107107107,0
"SPU_016847",-0.0807791195467033,5.46262726204935,"SP-MEMO1",62,241,0,74.6666666666667,15068,3784,11284,62,0.021357674583481,0.0197322057787174
"SPU_016851",-1.08710573559084,7.03335651418366,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016867",-0.639191931845287,8.92570355326376,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016871",-3.14526425871414,6.31307928469241,"SP-HYPP_2285",15.3333333333333,0,0,0,1857,1637,220,15.3333333333333,0,0
"SPU_016880",1.88426287338772,7.32108536410243,"SP-SRCR136",81,133,55.3333333333333,100.666666666667,10437,1401,9036,81,0.0147189021691014,0.0718534380204616
"SPU_016908",0.348029472791659,8.01799006723879,"SP-HYPP_851",59.6666666666667,0,0,0,5228,2897,2331,59.6666666666667,0,0
"SPU_016926",-1.08014662404826,7.37032544542428,"SP-NLR143",1,26.3333333333333,26.3333333333333,0,32461,3695,28766,1,0.000915432570859116,0
"SPU_016947",-0.238121648828025,7.64964050469698,"SP-SLC17A5_6",28.6666666666667,12.6666666666667,0,17.6666666666667,3594,862,2732,28.6666666666667,0.00463640800390434,0.0204949729311678
"SPU_016954",0.207832142670697,7.94660434421194,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016971",-0.0597306147947527,9.3946727964653,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016992",1.77489011656895,7.71306870933428,"SP-C19ORF22L",19.6666666666667,36,0,31.6666666666667,9829,1338,8491,19.6666666666667,0.00423978329996467,0.0236671649227703
"SPU_016998",0.694962201639082,7.40397924710836,"SP-HYPP_853",122.666666666667,91.6666666666667,29.3333333333333,54.3333333333333,1805,1805,0,122.666666666667,0,0.0301015697137581
"SPU_017020",0.750826035051745,7.83392034413204,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017057",-0.322266451879598,7.83049702315109,"SP-HYPP_2300",54,155.333333333333,0,23.3333333333333,1688,1597,91,54,1.70695970695971,0.0146107284491755
"SPU_017058",0.753435712803756,8.3247423401843,"SP-CBS",62.6666666666667,258.333333333333,0,159.666666666667,7453,1289,6164,62.6666666666667,0.0419100151416829,0.123868632014482
"SPU_017069",-0.861185617933318,7.27659811320395,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017087",-1.11492615622397,8.75106764869908,"SP-TTC19L",35.3333333333333,96.6666666666667,0,103.333333333333,12032,2273,9759,35.3333333333333,0.00990538648085528,0.0454612113213081
"SPU_017094",-0.352827425584643,6.67759464197039,"SP-SURREAL/GPCR78",6.33333333333333,0,0,0,1030,850,180,6.33333333333333,0,0
"SPU_017117",1.02848030656886,5.89455494132161,"SP-DDX41",74,869.333333333333,0,188.333333333333,22751,2055,20696,74,0.0420048962762531,0.0916463909164639
"SPU_017119",-0.786805368706924,6.6202255616029,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017133",-0.151089416866685,6.90025949304066,"SP-PEF1",91.3333333333333,184.333333333333,0,60,1911,563,1348,91.3333333333333,0.136745796241345,0.106571936056838
"SPU_017134",1.10166129758366,9.43813826202862,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017142",-2.44379180691778,8.61048483975766,"SP-MRPL15",46.3333333333333,113.666666666667,0,82,6542,925,5617,46.3333333333333,0.0202361877633375,0.0886486486486486
"SPU_017155",0.312599872742952,10.4167312244502,"SP-RABL2L",93,284.666666666667,228,0,26952,321,26631,93,0.0106892969346501,0
"SPU_017177",2.13074613641199,6.10018342915459,"SP-C2ORF65",42.6666666666667,55,2,40.6666666666667,9784,1454,8330,42.6666666666667,0.00660264105642257,0.0279688216414489
"SPU_017183",0.204845965061789,7.88659091130904,"SP-HYPP_864",59.6666666666667,41,0,46,11171,2037,9134,59.6666666666667,0.004488723450843,0.0225822287677958
"SPU_017193",-0.728256053644552,7.11657877836154,"SP-BCOR",59.6666666666667,221.666666666667,0,107.333333333333,7865,2744,5121,59.6666666666667,0.0432858165722841,0.0391156462585034
"SPU_017218",-0.741812413299381,7.91447401181793,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017259",0.217761340870901,9.21839165239571,"SP-DNAJHC10",104.333333333333,388.333333333333,0,282,17117,5017,12100,104.333333333333,0.0320936639118457,0.0562088897747658
"SPU_017289",0.537104372476445,8.39606463830675,"SP-KIFC1",84.3333333333333,539.666666666667,0,161,27541,1753,25788,84.3333333333333,0.0209270461713458,0.091842555618939
"SPU_017340",-0.373523683431469,6.27104798884733,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017381",-0.258796497608974,10.2185337207605,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017396",0.238090929729523,9.22670235411736,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017432",-0.322810313739541,12.6641235974841,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017442",1.84847751300176,6.87613244981895,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017453",0.159139880052397,6.83412562206764,"SP-SRCR139",86,16.6666666666667,0,143.333333333333,5828,3172,2656,86,0.00627510040160643,0.0451870533837747
"SPU_017456",0.163033761454371,7.49523101900628,"SP-SULF1_2",68.3333333333333,67.3333333333333,0,3.33333333333333,4904,416,4488,68.3333333333333,0.0150029708853238,0.00801282051282051
"SPU_017464",-0.587386753322594,7.44730295499955,"SP-HYPP_2328",23.3333333333333,10.3333333333333,0,30.3333333333333,4106,935,3171,23.3333333333333,0.00325869862293703,0.0324420677361854
"SPU_017475",-3.12460641786731,4.6933674320804,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017509",-0.729803515025265,5.56448868908762,"SP-IGBP1L",73,794.666666666667,8.33333333333333,315.333333333333,8693,1921,6772,73,0.117345934239023,0.164150615998612
"SPU_017512",0.0438298514148868,7.90935645635614,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017524",0.175849016241057,7.81700995028873,"SP-FUT",255,190.666666666667,0,0,1217,1217,0,255,0,0
"SPU_017537",-1.81379060141579,6.86692326053532,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017544",-0.00993238638994304,9.29412513180885,"SP-SLSP_2",53,82.6666666666667,0,49.6666666666667,6934,989,5945,53,0.0139052425007009,0.0502190765082575
"SPU_017545",1.00599679281222,7.22892481783265,"SP-SLSP_3",5,182.666666666667,18.3333333333333,31.6666666666667,12652,1069,11583,5,0.0157702379924602,0.0296227003429997
"SPU_017573",-0.671738954845006,8.42976010015548,"SP-CDIPT",45,82.3333333333333,0,30,10096,590,9506,45,0.00866119643733782,0.0508474576271186
"SPU_017604",1.74906553262947,7.41901013750322,"SP-RETSAT",68.6666666666667,213.333333333333,7.33333333333333,219.333333333333,16174,3273,12901,68.6666666666667,0.0165361858253882,0.0670129341073429
"SPU_017624",-1.63699134352788,7.10004377454408,"SP-PROKR1",90.3333333333333,1245,1245,302.666666666667,26682,1282,25400,90.3333333333333,0.0490157480314961,0.236089443577743
"SPU_017627",-1.64061280531096,5.60801157117343,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017637",-0.107933976540108,5.72532995240876,"SP-EGLL",135.666666666667,59.6666666666667,0,56,5857,2560,3297,135.666666666667,0.0180972601354767,0.021875
"SPU_017638",-0.100181505095587,7.09571014392781,"SP-EXDL1",147.666666666667,7.66666666666667,0,31,5237,1371,3866,147.666666666667,0.00198310053457493,0.0226112326768782
"SPU_017642",-0.12721825909999,6.48052848341211,"SP-SMAD2/3",173.666666666667,1441.33333333333,174,105.666666666667,30343,4105,26238,173.666666666667,0.0549330487587977,0.0257409663012586
"SPU_017649",-1.1337645461436,6.04610336947414,"SP-HGF",212.333333333333,0,0,0,110270,916,109354,212.333333333333,0,0
"SPU_017653",-1.53087512318968,5.56698894356864,"SP-HYPP_888",68,0,0,0,2627,1549,1078,68,0,0
"SPU_017698",1.14367932132716,6.84085205042426,"SP-PPPL_269",6,0,0,0,1140,1009,131,6,0,0
"SPU_017702",-0.0981696561781629,5.66363654316793,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017726",-0.575652403130935,7.75871861707132,"SP-LKTNH",59,235.333333333333,0,250.333333333333,12263,3688,8575,59,0.027444120505345,0.0678778018799711
"SPU_017741",-0.210878634240813,7.11868221839786,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017771",2.7150114467991,6.07599405698003,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017791",-0.518671399254309,10.4963894431803,"SP-FCOLF_1",36.3333333333333,536.666666666667,342,164.333333333333,23183,1696,21487,36.3333333333333,0.0249763422844821,0.0968946540880503
"SPU_017797",0.8746997938,8.14666052142049,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017808",-0.562094301535561,6.92471962009201,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017826",0.608590687603533,6.93977860774601,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017863",1.31081503153177,8.18209549474987,"SP-GPR1L_3",69.3333333333333,0,0,0,1367,1367,0,69.3333333333333,0,0
"SPU_017869",-0.526779958015204,5.92296274618868,"SP-ENDRVT97",59,1191.33333333333,200.333333333333,113.666666666667,983,983,0,59,0,0.115632417768735
"SPU_017874",-0.519799045605679,6.89640990574416,"SP-CRIPT",7.66666666666667,140.666666666667,0,211.333333333333,1536,308,1228,7.66666666666667,0.114549402823018,0.686147186147186
"SPU_017890",-0.875381095671657,8.04339340541675,NA,0,0,0,0,0,0,0,0,0,0
