"geneid","pr_meth_logFC","pr_meth_logCPM","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_014806",-2.00527587160182,6.74488084062418,0.106955627991269,7.78003302962729,"SP-YIF1B",67.6666666666667,225.666666666667,7.33333333333333,202,8121,3955,4166,0.0676666666666667,0.0541686669867179,0.0510745891276865
"SPU_014817",-1.01793598642558,5.75107885704531,0.0427737917558628,3.82615020370328,"SP-Z423",70.3333333333333,1148.33333333333,259.666666666667,67.6666666666667,42257,2935,39322,0.0703333333333333,0.0292033297729854,0.0230550823395798
"SPU_014819",0.717700098894537,9.01305793209713,-0.222352960993344,1.6384229257975,"SP-DEX1",108.666666666667,1083.33333333333,0,111.333333333333,25170,1955,23215,0.108666666666667,0.0466652308134109,0.0569479965899403
"SPU_014820",1.05592764856049,6.3210289232267,0.00243657624245369,5.78355387975475,"SP-HYPP_2170",218,0,0,0,3125,2984,141,0.218,0,0
"SPU_014824",-0.597027108105378,7.13442088137471,-0.372843505647385,0.961967777081259,"SP-2PDE",22.6666666666667,8.66666666666667,0,36.6666666666667,8363,1671,6692,0.0226666666666667,0.00129507870093644,0.0219429483343307
"SPU_014829",-0.162403446365723,8.37222611561349,-0.061958574890861,1.64578357233755,"SP-SRCR116",25,832,0,217.666666666667,20431,2209,18222,0.025,0.0456590934035781,0.0985362909310397
"SPU_014846",0.587317120606295,6.53705820481489,0.303178798790761,1.54219081371025,"SP-MAPKBP1L",5,235.666666666667,0,83.6666666666667,29940,2771,27169,0.005,0.00867410161090458,0.030193672561049
"SPU_014881",-0.296407039561836,6.1141120231997,0.195279968699267,9.9123589652981,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014883",1.98044578243871,6.95527274830073,-0.0406092935606576,4.42244964453005,"SP-UNC44L_103",128.666666666667,515.666666666667,0,539.666666666667,17016,4633,12383,0.128666666666667,0.0416431128697946,0.116483200230232
"SPU_014897",-1.09993670762359,7.19650768945757,-0.192518304763476,6.00725428374453,"SP-ORCT_1",80.6666666666667,334,0,92.6666666666667,16818,2399,14419,0.0806666666666667,0.0231638809903599,0.0386272057801862
"SPU_014910",-0.0451509135963676,6.96782090547373,-0.0253477816793645,-0.0750523729045835,"SP-TRAPPC10",39.6666666666667,13.6666666666667,3,4.66666666666667,10860,753,10107,0.0396666666666667,0.00135219814649913,0.00619743249225321
"SPU_014947",0.365151244404154,7.9504020507703,0.155181720795342,9.25243837413909,"SP-FMO2_2",51.3333333333333,225.666666666667,0,133.666666666667,10821,3574,7247,0.0513333333333333,0.0311393220183064,0.0373997388546913
"SPU_014995",-1.1893129836999,7.64789176025759,-0.0130514344829692,2.96871682795244,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015071",0.272048490369646,7.46199431189766,0.0696785933147874,5.44548930875756,"SP-Z398",103.333333333333,1719.33333333333,81.6666666666667,400,46876,3834,43042,0.103333333333333,0.039945479609064,0.104329681794471
"SPU_015085",0.347309719069352,9.50628579887301,-0.193793338261207,3.7925301142124,"SP-FAM116A",61.3333333333333,441.333333333333,0,138,28353,2208,26145,0.0613333333333333,0.0168802192898578,0.0625
"SPU_015125",0.362604779174284,6.80438406516988,-0.316257024225704,3.50037812827887,"SP-GAL3ST1_6",76.3333333333333,234,234,225.333333333333,18256,1861,16395,0.0763333333333333,0.0142726440988106,0.121081855633172
"SPU_015145",0.581359972596781,8.39710935610055,0.0495882616852946,8.49960846951708,"SP-SFPQL",8.66666666666667,428.333333333333,0,216,10476,2014,8462,0.00866666666666667,0.0506184511147877,0.107249255213505
"SPU_015148",-0.0564484092197701,6.36221553313013,-0.0717141014902046,4.75461565959493,"SP-HYPP_2192",79,221.666666666667,143,68.3333333333333,3166,1958,1208,0.079,0.183498896247241,0.0348995573714675
"SPU_015155",-0.265654543823951,8.33630960881265,0.114790395840846,2.24126129363598,"SP-PRRDH",6.66666666666667,43.3333333333333,2.66666666666667,3.33333333333333,11767,623,11144,0.00666666666666667,0.00388849006939459,0.00535045478865704
"SPU_015182",-0.766721081340121,7.31334996415054,-0.106169787648208,2.54517809382821,"SP-HYPP_2196",22.3333333333333,705.333333333333,287.333333333333,179,19743,1111,18632,0.0223333333333333,0.0378560183197367,0.161116111611161
"SPU_015241",0.0274120388735914,7.8465005539405,0.248586447791545,5.96010044507461,"SP-GNPAT",60.3333333333333,307.666666666667,122,217.333333333333,14383,4493,9890,0.0603333333333333,0.0311088641725649,0.0483715409154982
"SPU_015280",0.147306773801034,8.08217016731976,5.46323596715153,4.81746863665479,"SP-HYPP_778",68.6666666666667,110.666666666667,110.666666666667,13.6666666666667,6333,2059,4274,0.0686666666666667,0.0258929964124162,0.0066375263072689
"SPU_015335",-1.52702148435621,6.63155849400961,0.134670554798541,7.51568402978536,"SP-VAMP1",108.333333333333,61,0,55.6666666666667,9017,1129,7888,0.108333333333333,0.00773326572008114,0.0493061706524948
"SPU_015336",-0.441011399769191,6.17956859591388,-0.144506550596448,6.54269946416207,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015372",-0.264558162429966,8.43792203140247,0.0598672136241952,6.23804847156909,"SP-SARDH_1",109.666666666667,219,0,117.333333333333,3465,803,2662,0.109666666666667,0.0822689706987228,0.146118721461187
"SPU_015375",-0.509670304263515,8.10591015421488,0.0645287916888501,3.95038222173326,"SP-BLOC1S1",71.3333333333333,238.666666666667,90.6666666666667,98,3854,592,3262,0.0713333333333333,0.0731657469854895,0.165540540540541
"SPU_015391",-0.447831355096562,6.93953896876051,-0.354858461151862,1.56957621283168,"SP-LHH2BL",75,0,0,0,19883,633,19250,0.075,0,0
"SPU_015392",-0.0939156355892909,4.63806223671934,0.32336181825411,3.0363307145535,"SP-HYPP_782",178,184.333333333333,99.3333333333333,0,10321,2972,7349,0.178,0.0250827777021817,0
"SPU_015442",0.710765304295688,5.66134758019828,-0.0556957699044384,4.02218352933602,"SP-CYP2L30",102.666666666667,0,0,0,7688,1626,6062,0.102666666666667,0,0
"SPU_015443",0.375273878637299,5.32673726247861,0.0288840956051351,4.46684426626248,"SP-EIF2BE",26.6666666666667,41,41,22.6666666666667,25768,3272,22496,0.0266666666666667,0.00182254623044097,0.00692746536267319
"SPU_015446",-0.189869806998554,6.98025963136874,-0.233953195368946,1.52482732041147,"SP-SNAPC3",63,59.3333333333333,4.66666666666667,73.3333333333333,7892,1025,6867,0.063,0.00864035726421048,0.0715447154471545
"SPU_015449",0.478112616288736,7.15375165304852,-0.0424793208452833,2.912694800408,"SP-GTLF3B",119,356.666666666667,0,291.333333333333,2235,408,1827,0.119,0.195219850392264,0.714052287581699
"SPU_015499",-0.674189378672536,8.06258562143077,0.335398446372775,3.11125876594171,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015508",0.0173704932546383,5.79001333473924,-0.143397685416416,4.57517175729026,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015525",2.58882136198707,8.48583747694465,-0.474731805409868,0.166301348688022,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015544",-0.570230490587226,9.03301228434939,-0.0448295379762834,5.44202493722239,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015555",0.308140111081379,7.62338176747296,-0.423534925823818,0.903156901114155,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015576",-1.41569475135307,4.97047665527508,-0.0800897085752939,1.69999907409044,"SP-DECR1",38,427.333333333333,0,231.666666666667,5802,1091,4711,0.038,0.0907096865492111,0.212343415826459
"SPU_015592",0.294145366755932,6.10361166649061,0.0620805298044198,8.60359923199756,"SP-CCT8_1",100.666666666667,129.666666666667,0,19.6666666666667,7112,2452,4660,0.100666666666667,0.0278254649499285,0.00802066340402393
"SPU_015598",-0.735146549448552,8.63143750073189,-0.140215602034266,6.42777900338811,"SP-CHST14",187.333333333333,305,305,0,18332,1426,16906,0.187333333333333,0.0180409322134154,0
"SPU_015677",-0.695585703451431,6.99023695071655,0.423870714825177,1.43019636561338,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015719",0.0171996361007022,7.45044791197103,0.146116411091753,5.46452654716047,"SP-FOXL1",136.666666666667,28.6666666666667,0,12.3333333333333,1565,1565,0,0.136666666666667,0,0.00788072417465389
"SPU_015763",-0.685254050845386,7.61031347404182,0.181398097585893,7.78646191403634,"SP-MSP130R5",57.6666666666667,385.666666666667,0,137,20506,4012,16494,0.0576666666666667,0.023382240006467,0.0341475573280159
"SPU_015767",0.0202230345493085,6.73466962037366,-0.0755159540928955,7.33662984320174,"SP-Z57",64.6666666666667,0,0,54.3333333333333,5836,4458,1378,0.0646666666666667,0,0.0121878271272619
"SPU_015804",0.395351305327792,8.31220439994341,-0.151155181343831,3.56342011367494,"SP-MPHOSPH6",29.3333333333333,69.3333333333333,0,20.3333333333333,5972,481,5491,0.0293333333333333,0.0126267225156316,0.0422730422730423
"SPU_015879",0.0400927584129627,5.96145433202908,-0.0534558366334274,0.655898257448508,"SP-HYPP_119",140.333333333333,9,0,23.6666666666667,13974,3682,10292,0.140333333333333,0.000874465604352895,0.00642766612348361
"SPU_015887",-1.09692215198989,7.79223187583789,-0.0331575831832859,5.97210191447677,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015921",0.881178630825348,8.86204672260164,0.451715840035648,1.61494183100286,"SP-ADI",78.6666666666667,862.333333333333,307.666666666667,355,30819,3160,27659,0.0786666666666667,0.0311773141955,0.112341772151899
"SPU_015938",-0.333084820857815,9.31747830812904,0.0838183085395838,3.8843610659876,"SP-SRCR129",42,197,108.666666666667,257.666666666667,10454,2531,7923,0.042,0.0248643190710589,0.101804293428158
"SPU_015958",-0.745148408536556,7.67483209465431,-2.21376272207891,2.45428576076491,"SP-PPPL_201",127.333333333333,1.33333333333333,0,23.6666666666667,4475,2828,1647,0.127333333333333,0.000809552722121028,0.00836869401225837
"SPU_015968",0.0383056521914068,9.60204627011885,-1.12215028011817,1.29155401228008,"SP-HRH2_3",3.66666666666667,265.666666666667,0,132,1577,1570,7,0.00366666666666667,37.952380952381,0.0840764331210191
"SPU_015984",-0.0153966221755536,7.14771507320158,0.0437810190683797,4.60361211798324,"SP-PROX1",223,2049,396.666666666667,101.666666666667,27916,4900,23016,0.223,0.0890250260688217,0.0207482993197279
"SPU_015985",0.293596507205535,8.78678601011639,-0.173657282247403,4.20469074223877,"SP-FAM82A",104.666666666667,682,0,85,17044,1138,15906,0.104666666666667,0.0428769017980636,0.0746924428822496
"SPU_015987",0.172664108105988,5.99246073227186,0.64608393959988,0.648104060800284,"SP-HAO1_9",64,324,0,97.6666666666667,9548,1128,8420,0.064,0.038479809976247,0.0865839243498818
"SPU_016010",-2.34569963574353,8.70832208212052,0.102199553696653,6.45034506291467,"SP-SLC6A5-2",175.666666666667,1386.33333333333,0,428.666666666667,20056,4256,15800,0.175666666666667,0.0877426160337553,0.100720551378446
"SPU_016035",-0.43264714823934,8.13693580233425,-0.0373043164134491,3.63134326713536,"SP-SMG7",94.3333333333333,1132.66666666667,208,167.333333333333,188360,1596,186764,0.0943333333333333,0.00606469483769178,0.10484544695071
"SPU_016069",-1.4039168041133,6.26724528774686,0.122483294447381,6.00407230547436,"SP-FBXL13",46.6666666666667,741,0,417,17845,3768,14077,0.0466666666666667,0.052639056617177,0.110668789808917
"SPU_016111",-0.980277070964719,6.06679633460037,-0.16904518046198,1.27111917538592,"SP-UGT1L_5",93.6666666666667,141.333333333333,0,60.6666666666667,4508,1576,2932,0.0936666666666667,0.0482037289677126,0.0384940778341794
"SPU_016128",-0.0868769365332269,7.5307751262156,0.13723345308627,6.15762530912556,"SP-DELTA",138,829.666666666667,0,323,12789,2381,10408,0.138,0.079714322316167,0.135657286854263
"SPU_016135",1.73090835203958,8.24751692679102,0.384096525543495,2.78815289761962,"SP-GAL3ST1_9",31.3333333333333,68.3333333333333,68.3333333333333,16.3333333333333,1139,1139,0,0.0313333333333333,0,0.0143400643839625
"SPU_016137",0.385690065074797,6.37487776041958,-0.288181148797359,3.62793858047433,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016213",-1.09988721222814,7.76712118720412,-0.102540826575429,3.00212513858648,"SP-SLC46A3",91,71.6666666666667,0,44.3333333333333,6586,1739,4847,0.091,0.0147857781445568,0.025493578685068
"SPU_016226",0.825378174165683,6.172884394922,-0.107390639937952,5.28863600946253,"SP-MIF6",138.333333333333,0,0,0,3391,369,3022,0.138333333333333,0,0
"SPU_016246",-0.144105238287007,7.93311209376886,0.224190259394504,5.49943075217363,"SP-HYPP_2254",88.6666666666667,125.333333333333,125.333333333333,211.333333333333,4371,1805,2566,0.0886666666666667,0.0488438555468953,0.117082179132041
"SPU_016263",0.0881443232231697,8.87299749536214,-0.246571779668891,3.53326586978175,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016373",-0.103141137919987,5.87573211058679,0.105674571382251,4.11359623263951,"SP-SRCR133",19,373,0,35.6666666666667,11346,1657,9689,0.019,0.0384972649396223,0.0215248440957554
"SPU_016382",-0.343886569017005,5.68702266197451,0.705696071167028,2.24488115435559,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016390",0.299371744174969,6.67189759569756,0.21732743385707,6.39737634257998,"SP-SHFM1",42.6666666666667,24.3333333333333,24.3333333333333,27.6666666666667,3669,1574,2095,0.0426666666666667,0.0116149562450278,0.0175772977551885
"SPU_016407",-0.42986909872037,5.80125512579014,-0.0974002330068581,4.26329237303171,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016451",0.657874286930539,8.28382076691011,-0.0739141826809732,3.26393187384542,"SP-SNX17",69.6666666666667,232,0,106,12134,1470,10664,0.0696666666666667,0.0217554388597149,0.072108843537415
"SPU_016471",-0.299428867193521,6.35226134354577,1.52936094930986,1.6059612529458,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016483",0.337162710163368,8.10976477625089,0.0728415329687883,1.54094578300512,"SP-ENDRVT30",143.666666666667,5.66666666666667,5.66666666666667,3.33333333333333,2363,2363,0,0.143666666666667,0,0.00141063619692481
"SPU_016490",-0.0487042794241885,7.52164596768555,-0.105552168860612,4.81590696386951,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016492",0.629179964805816,6.95812969511916,0.247172755282821,4.38926359553274,"SP-MGST3",73,37.6666666666667,0,27.6666666666667,5650,514,5136,0.073,0.00733385254413292,0.0538261997405966
"SPU_016506",-0.100443996306495,6.95601103501555,0.119302725091945,7.36707565726932,"SP-MSP130R2",70.6666666666667,146.333333333333,32.3333333333333,139.333333333333,7597,2100,5497,0.0706666666666667,0.0266205809229277,0.0663492063492064
"SPU_016541",0.100794206140573,7.92635500322564,-0.08647626571119,4.81070745637005,"SP-HYPP_2264",56,135,8.66666666666667,138.666666666667,11115,3098,8017,0.056,0.0168392166645878,0.0447600602539273
"SPU_016587",0.724448497117752,8.65864841734659,0.0875841519822851,8.16245530030526,"SP-FPGS_3",62,345.333333333333,0,109.333333333333,14517,2296,12221,0.062,0.0282573711916646,0.0476190476190476
"SPU_016592",0.21178524493461,7.63948430107073,0.17724656291913,2.1449600557335,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016609",0.609327809482643,8.75873480010901,0.186492919950876,2.21702419374442,"SP-BCDO",158.666666666667,1658,842.333333333333,249.666666666667,21772,1740,20032,0.158666666666667,0.082767571884984,0.143486590038314
"SPU_016636",-0.428234824156718,7.11590614911076,0.256465290923467,0.0519971951443871,"SP-TRPM3_5",57,510.333333333333,0,0,26957,539,26418,0.057,0.0193176369646958,0
"SPU_016639",0.476974054453775,6.59468804873925,0.421410583473023,1.84542127036166,"SP-TMEM38B",53.3333333333333,605.333333333333,0,235,4327,835,3492,0.0533333333333333,0.173348606338297,0.281437125748503
"SPU_016642",-0.433192416532265,8.63277375243415,0.172071295081333,5.90280613349238,"SP-HYPP_132",10,9,9,17.3333333333333,6181,6181,0,0.01,0,0.00280429272501753
"SPU_016643",-0.582851991866631,8.23731502034332,-0.38492449476203,1.61320173117275,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016684",0.0561373784973715,9.69601469245764,-0.155940283728878,2.214192926256,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016717",0.126360013716078,7.07338016047604,0.0911056560570003,2.95368031306341,"SP-DHX58",53.6666666666667,102.666666666667,0,108,9977,2982,6995,0.0536666666666667,0.0146771503454849,0.0362173038229376
"SPU_016740",-0.390177793309786,6.78578965138815,-0.16551753174714,5.6197124866435,"SP-CARA2LB",105.333333333333,0,0,0,26174,357,25817,0.105333333333333,0,0
"SPU_016746",0.438951465284122,6.07554988092394,-0.0905441215550572,4.4335110249465,"SP-ATUB3",37.3333333333333,13.3333333333333,0,6.33333333333333,2197,1401,796,0.0373333333333333,0.016750418760469,0.00452058053771116
"SPU_016748",-0.0764528889726429,4.82002548641232,0.0999044958202332,6.1146250508148,"SP-CDC2L1",26,751.333333333333,0,86,28137,3550,24587,0.026,0.0305581540380418,0.0242253521126761
"SPU_016762",-0.999728072537295,7.00676667466415,0.153682094407521,0.646511598451919,"SP-STOM_5",89.3333333333333,894.333333333333,207,44,31895,896,30999,0.0893333333333333,0.0288503930234309,0.0491071428571429
"SPU_016817",0.179246590637006,8.50176417697365,0.105790531415056,6.16126450771305,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016829",0.577072813933158,5.93494206438472,0.102326249741448,5.2141735207385,"SP-C20ORF152L",87,3527.66666666667,0,352,26896,3175,23721,0.087,0.148714922080295,0.110866141732283
"SPU_016843",0.633331385745026,6.90440740115892,0.0993105350741198,3.83970519327739,"SP-HYPP_134",101.333333333333,35.6666666666667,35.6666666666667,0,36953,3653,33300,0.101333333333333,0.00107107107107107,0
"SPU_016847",-0.0807791195467033,5.46262726204935,0.022983227387141,6.24244982924988,"SP-MEMO1",62,241,0,74.6666666666667,15068,3784,11284,0.062,0.021357674583481,0.0197322057787174
"SPU_016908",0.348029472791659,8.01799006723879,-0.272563906588194,1.2981913737084,"SP-HYPP_851",59.6666666666667,0,0,0,5228,2897,2331,0.0596666666666667,0,0
"SPU_016954",0.207832142670697,7.94660434421194,-0.23806337741518,0.862496547441687,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016992",1.77489011656895,7.71306870933428,0.243811335056294,5.53961103164743,"SP-C19ORF22L",19.6666666666667,36,0,31.6666666666667,9829,1338,8491,0.0196666666666667,0.00423978329996467,0.0236671649227703
"SPU_016998",0.694962201639082,7.40397924710836,0.313380842634088,2.25458557270163,"SP-HYPP_853",122.666666666667,91.6666666666667,29.3333333333333,54.3333333333333,1805,1805,0,0.122666666666667,0,0.0301015697137581
"SPU_017058",0.753435712803756,8.3247423401843,-0.254488785338292,3.9175876374919,"SP-CBS",62.6666666666667,258.333333333333,0,159.666666666667,7453,1289,6164,0.0626666666666667,0.0419100151416829,0.123868632014482
"SPU_017069",-0.861185617933318,7.27659811320395,-0.487575738398087,4.32220767572597,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017117",1.02848030656886,5.89455494132161,-0.0426526844064504,4.84378684942567,"SP-DDX41",74,869.333333333333,0,188.333333333333,22751,2055,20696,0.074,0.0420048962762531,0.0916463909164639
"SPU_017133",-0.151089416866685,6.90025949304066,-0.231409340732651,2.39227847507578,"SP-PEF1",91.3333333333333,184.333333333333,0,60,1911,563,1348,0.0913333333333333,0.136745796241345,0.106571936056838
"SPU_017134",1.10166129758366,9.43813826202862,0.105652727949632,4.64875725192031,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017142",-2.44379180691778,8.61048483975766,-0.127423070732385,2.79776938847787,"SP-MRPL15",46.3333333333333,113.666666666667,0,82,6542,925,5617,0.0463333333333333,0.0202361877633375,0.0886486486486486
"SPU_017155",0.312599872742952,10.4167312244502,0.12743446316298,2.87755598476151,"SP-RABL2L",93,284.666666666667,228,0,26952,321,26631,0.093,0.0106892969346501,0
"SPU_017177",2.13074613641199,6.10018342915459,-0.147651347993195,0.151122457941562,"SP-C2ORF65",42.6666666666667,55,2,40.6666666666667,9784,1454,8330,0.0426666666666667,0.00660264105642257,0.0279688216414489
"SPU_017183",0.204845965061789,7.88659091130904,-0.234888389895107,3.15612601515771,"SP-HYPP_864",59.6666666666667,41,0,46,11171,2037,9134,0.0596666666666667,0.004488723450843,0.0225822287677958
"SPU_017193",-0.728256053644552,7.11657877836154,0.127822848540496,7.35515616065035,"SP-BCOR",59.6666666666667,221.666666666667,0,107.333333333333,7865,2744,5121,0.0596666666666667,0.0432858165722841,0.0391156462585034
"SPU_017218",-0.741812413299381,7.91447401181793,0.212003882774074,2.67166254527303,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017259",0.217761340870901,9.21839165239571,0.0269355415208619,5.87388001075068,"SP-DNAJHC10",104.333333333333,388.333333333333,0,282,17117,5017,12100,0.104333333333333,0.0320936639118457,0.0562088897747658
"SPU_017289",0.537104372476445,8.39606463830675,-0.334143017841368,5.30701849437287,"SP-KIFC1",84.3333333333333,539.666666666667,0,161,27541,1753,25788,0.0843333333333333,0.0209270461713458,0.091842555618939
"SPU_017381",-0.258796497608974,10.2185337207605,0.0211005662449853,1.76834181445734,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017442",1.84847751300176,6.87613244981895,0.0478363041409354,5.48555175153033,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017453",0.159139880052397,6.83412562206764,-0.180177611665588,6.81154245840825,"SP-SRCR139",86,16.6666666666667,0,143.333333333333,5828,3172,2656,0.086,0.00627510040160643,0.0451870533837747
"SPU_017464",-0.587386753322594,7.44730295499955,0.536490028848635,0.308066085046377,"SP-HYPP_2328",23.3333333333333,10.3333333333333,0,30.3333333333333,4106,935,3171,0.0233333333333333,0.00325869862293703,0.0324420677361854
"SPU_017475",-3.12460641786731,4.6933674320804,-0.239491560505147,2.12943774007426,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017509",-0.729803515025265,5.56448868908762,0.0954257666775484,5.43957116240177,"SP-IGBP1L",73,794.666666666667,8.33333333333333,315.333333333333,8693,1921,6772,0.073,0.117345934239023,0.164150615998612
"SPU_017573",-0.671738954845006,8.42976010015548,-0.113461934221287,2.37921228013454,"SP-CDIPT",45,82.3333333333333,0,30,10096,590,9506,0.045,0.00866119643733782,0.0508474576271186
"SPU_017604",1.74906553262947,7.41901013750322,0.0675147031352708,4.95506540959764,"SP-RETSAT",68.6666666666667,213.333333333333,7.33333333333333,219.333333333333,16174,3273,12901,0.0686666666666667,0.0165361858253882,0.0670129341073429
"SPU_017627",-1.64061280531096,5.60801157117343,0.250022213633977,8.0492755749068,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017637",-0.107933976540108,5.72532995240876,-0.447112401382963,1.75851514792525,"SP-EGLL",135.666666666667,59.6666666666667,0,56,5857,2560,3297,0.135666666666667,0.0180972601354767,0.021875
"SPU_017642",-0.12721825909999,6.48052848341211,0.11320734608893,7.50943695754562,"SP-SMAD2/3",173.666666666667,1441.33333333333,174,105.666666666667,30343,4105,26238,0.173666666666667,0.0549330487587977,0.0257409663012586
"SPU_017653",-1.53087512318968,5.56698894356864,0.585037334906741,2.54304172617031,"SP-HYPP_888",68,0,0,0,2627,1549,1078,0.068,0,0
"SPU_017698",1.14367932132716,6.84085205042426,-0.0857389807619218,0.191135913906315,"SP-PPPL_269",6,0,0,0,1140,1009,131,0.006,0,0
"SPU_017726",-0.575652403130935,7.75871861707132,0.0272790819042352,5.76296551677179,"SP-LKTNH",59,235.333333333333,0,250.333333333333,12263,3688,8575,0.059,0.027444120505345,0.0678778018799711
"SPU_017741",-0.210878634240813,7.11868221839786,0.179782480550761,1.71269835571142,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017791",-0.518671399254309,10.4963894431803,0.175961528161322,3.62373571743638,"SP-FCOLF_1",36.3333333333333,536.666666666667,342,164.333333333333,23183,1696,21487,0.0363333333333333,0.0249763422844821,0.0968946540880503
"SPU_017808",-0.562094301535561,6.92471962009201,0.237702246771459,2.05933952347798,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017826",0.608590687603533,6.93977860774601,-0.0151891343841596,1.49652733627553,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017874",-0.519799045605679,6.89640990574416,-0.290536864406594,1.92082515611145,"SP-CRIPT",7.66666666666667,140.666666666667,0,211.333333333333,1536,308,1228,0.00766666666666667,0.114549402823018,0.686147186147186
"SPU_017891",2.22325706664099,7.38005182602556,0.00522729879777217,9.12805793455858,"SP-HYPP_2359",63,0,0,0,3612,2037,1575,0.063,0,0
"SPU_017959",0.46484690588439,8.45019282767465,-0.000404304352369815,6.13039413116419,"SP-BCDPH",123.333333333333,224.666666666667,203.333333333333,296,10879,3174,7705,0.123333333333333,0.0291585550508328,0.0932577189666037
"SPU_017985",2.16440462034412,8.07288471486084,-0.241111195066927,7.97764434461692,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018020",-0.693451617061954,6.00793232947876,-0.0249419809349871,4.36426746588892,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018052",0.214853629432509,6.47683572632592,1.22667614031014,0.943621415627723,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018136",-0.337445407163032,7.86924645453031,0.138270751198892,3.56637413247466,"SP-NOTCH1-14",7.66666666666667,679.666666666667,0,166,31957,3278,28679,0.00766666666666667,0.023699106198496,0.050640634533252
"SPU_018152",1.53011525449492,5.75979820364594,-0.281589077600321,2.20945128958229,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018191",0.456905559890971,7.6299025021564,-0.242598662122992,4.39661239792407,"SP-MAPKKK9_1",137.666666666667,1334,0,79,46649,2477,44172,0.137666666666667,0.0302001267771439,0.031893419459023
"SPU_018199",2.20571436947241,6.61276872293618,0.113227502897982,4.85034370427967,"SP-CYCK",35,0,0,0,8695,3297,5398,0.035,0,0
"SPU_018233",-0.299095589002752,7.51316460236197,0.0424133355400355,6.02336138146104,"SP-TTC26",77,264.333333333333,0,127.666666666667,18375,1981,16394,0.077,0.0161237851246391,0.0644455662123507
"SPU_018254",-0.639515582833805,8.07703526791954,0.0885128322896059,2.05012690363974,"SP-LANCL",41.3333333333333,671,39.3333333333333,224.666666666667,12354,1341,11013,0.0413333333333333,0.0609279941886861,0.167536664180959
"SPU_018340",-0.711913511055718,7.31206703145294,0.307184085857272,1.86965026280886,"SP-MFSD2",43.6666666666667,151.666666666667,33,76,12094,915,11179,0.0436666666666667,0.0135671049885201,0.0830601092896175
"SPU_018342",0.148603345228754,6.01007472804751,-0.105098842976661,3.69716175044089,"SP-ABCB6",128.333333333333,238.333333333333,0,50.3333333333333,27296,2313,24983,0.128333333333333,0.00953982041121296,0.0217610606715665
"SPU_018402",-0.196608492918455,6.84056193695072,-0.787077998313574,0.205733586431221,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018403",-3.10378233775376,6.08870828833023,-0.224264669761269,4.98425528109404,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018404",1.62660899054519,8.51762109705298,0.339728757973039,0.262165443728969,"SP-CN",59.6666666666667,406.666666666667,0,0,8445,523,7922,0.0596666666666667,0.0513338382563326,0
"SPU_018423",-0.616800562751944,8.81379645114819,-0.179864754040537,5.94719734261769,"SP-ASH2",83.6666666666667,1210.33333333333,0,567.333333333333,24869,4676,20193,0.0836666666666667,0.0599382624341769,0.12132877102937
"SPU_018434",0.084407987769491,9.16908726233631,-0.0323013284836877,6.03668010811657,"SP-VPS25",212,108.666666666667,0,46,5606,1600,4006,0.212,0.0271259777001165,0.02875
"SPU_018439",-0.0198005662132673,6.54306947066862,-0.0344238407121804,3.77537172293107,"SP-COMMD5",46,127,96.6666666666667,36,4428,656,3772,0.046,0.0336691410392365,0.0548780487804878
