"geneid","exonid","exon_coeff","exon_num","exon_DM_logFC","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_013689","SPU_013689-tr-E16",0.0587262197512799,16,-0.753460361772929,"SP-L3MBT_1",79.6666666666667,452.333333333333,0,930.666666666667,20265,7286,12979,79.6666666666667,0.034851169838457,0.127733552932565
"SPU_013700","SPU_013700-tr-E11",-0.220979943110669,11,0.317093462915188,"SP-OTUD7B",68.6666666666667,704,0,450.666666666667,27130,3556,23574,68.6666666666667,0.0298634088402477,0.126734158230221
"SPU_013710","SPU_013710-tr-E29",-0.294023211627243,29,-0.70328539354978,"SP-HYPP_95",78,422.666666666667,0,146,23110,5806,17304,78,0.0244259516104176,0.025146400275577
"SPU_013711","SPU_013711-tr-E3",0.0212366253828113,3,0.856059830158407,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013712","SPU_013712-tr-E2",0.167750473258038,2,0.721018128489382,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013713","SPU_013713-tr-E4",-0.148964146823519,4,-0.973647961727555,"SP-HYPP_2099",102,230.333333333333,84.6666666666667,81.3333333333333,8615,1546,7069,102,0.0325835808931013,0.0526088831392842
"SPU_013744","SPU_013744-tr-E3",0.00493736463848883,3,-0.273271884647544,"SP-TTLL10L",13.6666666666667,1442,1211.66666666667,256.333333333333,13457,2395,11062,13.6666666666667,0.130356174290363,0.107028531663187
"SPU_013764","SPU_013764-tr-E1",1.20052837318366,1,-2.06467455371867,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013785","SPU_013785-tr-E5",-0.352655413028617,5,0.954906243426671,"SP-TEP1L",56,354.666666666667,0,301,15622,3230,12392,56,0.0286206154508285,0.0931888544891641
"SPU_013785","SPU_013785-tr-E6",0.165211803424552,6,0.0798436548414458,"SP-TEP1L",56,354.666666666667,0,301,15622,3230,12392,56,0.0286206154508285,0.0931888544891641
"SPU_013785","SPU_013785-tr-E1",0.0558071629821244,1,-0.492075674364324,"SP-TEP1L",56,354.666666666667,0,301,15622,3230,12392,56,0.0286206154508285,0.0931888544891641
"SPU_013788","SPU_013788-tr-E9",-0.0347430502476663,9,-0.0732990679246943,"SP-AHR_1",99.3333333333333,753.333333333333,78.6666666666667,67.6666666666667,25481,4333,21148,99.3333333333333,0.0356219658281319,0.0156165858912224
"SPU_013805","SPU_013805-tr-E12",0.776241022654928,12,-0.591270145131448,"SP-ARMC9",2.66666666666667,78.6666666666667,0,32.6666666666667,24453,2739,21714,2.66666666666667,0.00362285468668447,0.0119264938542047
"SPU_013817","SPU_013817-tr-E11",-0.0343440440131149,11,0.517215203820323,"SP-TTLL10L_2",53,2356.66666666667,2087.33333333333,80.3333333333333,83485,2302,81183,53,0.029029066019569,0.0348971908485375
"SPU_013822","SPU_013822-tr-E9",-1.33266164181643,9,2.7420664962913,"SP-MSP130R1",10.3333333333333,350,309,8.66666666666667,33400,2805,30595,10.3333333333333,0.011439777741461,0.00308972073677956
"SPU_013843","SPU_013843-tr-E3",-0.338282225767787,3,-1.08646273076466,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013853","SPU_013853-tr-E6",-0.0141213689770543,6,-0.183433601628847,"SP-GGPS1",87.6666666666667,502,218.333333333333,151.333333333333,9924,4003,5921,87.6666666666667,0.0847829758486742,0.0378049795986344
"SPU_013859","SPU_013859-tr-E14",-0.0890381399302827,14,0.5305194161614,"SP-GTPBPL2(NUCLEOLAR)",9.33333333333333,144.333333333333,0,176.666666666667,14621,2309,12312,9.33333333333333,0.0117229802902318,0.0765121986429912
"SPU_013873","SPU_013873-tr-E1",0.0342355632392017,1,-0.118440972638854,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013889","SPU_013889-tr-E9",-0.101123979964404,9,1.47614225659881,"SP-PXDN",27.3333333333333,705,1.66666666666667,453.333333333333,26419,6508,19911,27.3333333333333,0.0354075636582793,0.0696578569965171
"SPU_013917","SPU_013917-tr-E82",-0.123734281523185,82,0.344264605918083,"SP-PROJL",36,2532,0,907,119525,13774,105751,36,0.0239430359996596,0.0658487004501234
"SPU_013934","SPU_013934-tr-E4",0.129588844403031,4,0.334117904517876,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013938","SPU_013938-tr-E1",0.238815447937754,1,0.877675400653836,"SP-HYPP_3123",73.6666666666667,584.666666666667,162,168.333333333333,8095,685,7410,73.6666666666667,0.0789023841655421,0.245742092457421
"SPU_013942","SPU_013942-tr-E1",0.00246385378192548,1,-1.46701628151624,"SP-SLC7A7",214.666666666667,209.333333333333,209.333333333333,0,6613,715,5898,214.666666666667,0.0354922572623488,0
"SPU_013944","SPU_013944-tr-E1",0.472530174053903,1,1.07429263536358,"SP-SLC7A6_2",105.333333333333,222,61,84,9509,1318,8191,105.333333333333,0.02710291783665,0.0637329286798179
"SPU_013945","SPU_013945-tr-E6",-0.793919483464447,6,1.05330117775342,"SP-CHRNA9_1",59.3333333333333,182.333333333333,31,173,6770,1140,5630,59.3333333333333,0.0323860272350503,0.151754385964912
"SPU_013965","SPU_013965-tr-E14",-0.14116501830092,14,-1.59231991824477,"SP-MOL10L1",77,317,0,436.333333333333,18058,5782,12276,77,0.025822743564679,0.0754640839386602
"SPU_013966","SPU_013966-tr-E2",-0.416970522890038,2,0.803927084954347,"SP-CACNA2D2",84,2165.66666666667,0,394,62463,2732,59731,84,0.0362569966460743,0.144216691068814
"SPU_013979","SPU_013979-tr-E3",-0.279004339935518,3,-0.560531336812131,"SP-LTB4DH_1",5.33333333333333,38.6666666666667,17.6666666666667,38.3333333333333,4124,773,3351,5.33333333333333,0.0115388441261315,0.0495903406640794
"SPU_013984","SPU_013984-tr-E1",1.70136718373804,1,-0.236878576381278,"SP-HYPP_97",165.333333333333,1699.33333333333,399,507,8387,4012,4375,165.333333333333,0.388419047619048,0.126370887337986
"SPU_013984","SPU_013984-tr-E2",-0.242358160361787,2,0.369390858332639,"SP-HYPP_97",165.333333333333,1699.33333333333,399,507,8387,4012,4375,165.333333333333,0.388419047619048,0.126370887337986
"SPU_014000","SPU_014000-tr-E1",0.408908312032487,1,-0.83254887201698,"SP-PKDR",131.666666666667,74.3333333333333,0,67.6666666666667,5106,1446,3660,131.666666666667,0.0203096539162113,0.0467957584140157
"SPU_014011","SPU_014011-tr-E13",0.226940159004849,13,-0.788772717563019,"SP-P4HA1",41.3333333333333,138.333333333333,0,127.666666666667,17027,4655,12372,41.3333333333333,0.011181161763121,0.0274257071249552
"SPU_014020","SPU_014020-tr-E7",-0.0598294968038593,7,0.700083263979918,"SP-CGI09L",46.3333333333333,58.3333333333333,0,98,9013,2390,6623,46.3333333333333,0.00880769037193618,0.0410041841004184
"SPU_014036","SPU_014036-tr-E1",1.33933760852365,1,-0.13598405129946,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014040","SPU_014040-tr-E8",-0.572770595723718,8,-1.12394027685684,"SP-GPR112_4",30.3333333333333,103.333333333333,0,61,11432,1106,10326,30.3333333333333,0.0100071018141907,0.0551537070524412
"SPU_014040","SPU_014040-tr-E9",0.128141353193875,9,-0.368441207067218,"SP-GPR112_4",30.3333333333333,103.333333333333,0,61,11432,1106,10326,30.3333333333333,0.0100071018141907,0.0551537070524412
"SPU_014052","SPU_014052-tr-E6",-0.42718709164872,6,2.14156170133839,"SP-HYPP_735",20.6666666666667,76.3333333333333,0,74,8390,1805,6585,20.6666666666667,0.0115920020248038,0.0409972299168975
"SPU_014052","SPU_014052-tr-E7",-2.0128244004748,7,-0.226116085252327,"SP-HYPP_735",20.6666666666667,76.3333333333333,0,74,8390,1805,6585,20.6666666666667,0.0115920020248038,0.0409972299168975
"SPU_014059","SPU_014059-tr-E5",0.228905533099816,5,-0.0210801300764194,"SP-IDS_2",40.6666666666667,143,22.6666666666667,167.333333333333,5920,1693,4227,40.6666666666667,0.0338301395788976,0.0988383540066942
"SPU_014070","SPU_014070-tr-E2",-0.0256386133815868,2,1.04096026954332,"SP-HYPP_2125",90.3333333333333,70.6666666666667,70.6666666666667,8.33333333333333,2038,1294,744,90.3333333333333,0.0949820788530466,0.00643997939206595
"SPU_014071","SPU_014071-tr-E10",-0.0679278038122154,10,-0.358325315896063,"SP-CHN2L",86.6666666666667,258.666666666667,184.666666666667,40.6666666666667,37175,1806,35369,86.6666666666667,0.0073133723505518,0.0225175341454411
"SPU_014074","SPU_014074-tr-E7",0.160234381969392,7,0.534659219852096,"SP-LRP2",53.3333333333333,47.6666666666667,47.6666666666667,0,19747,1350,18397,53.3333333333333,0.00259100215614865,0
"SPU_014074","SPU_014074-tr-E8",0.442424622182388,8,-1.12280482980352,"SP-LRP2",53.3333333333333,47.6666666666667,47.6666666666667,0,19747,1350,18397,53.3333333333333,0.00259100215614865,0
"SPU_014074","SPU_014074-tr-E6",-0.085107024876928,6,-0.785785196624121,"SP-LRP2",53.3333333333333,47.6666666666667,47.6666666666667,0,19747,1350,18397,53.3333333333333,0.00259100215614865,0
"SPU_014087","SPU_014087-tr-E10",-0.797771781376038,10,0.138804960950346,"SP-MAMDC4-7",43,367.666666666667,0,244.666666666667,33991,3261,30730,43,0.011964421303829,0.0750281099867116
"SPU_014087","SPU_014087-tr-E4",0.562689571494485,4,1.13610066083525,"SP-MAMDC4-7",43,367.666666666667,0,244.666666666667,33991,3261,30730,43,0.011964421303829,0.0750281099867116
"SPU_014092","SPU_014092-tr-E6",1.5248914247666,6,-1.77319426392096,"SP-CYP3L16",63.3333333333333,259,37,41.3333333333333,22176,1512,20664,63.3333333333333,0.0125338753387534,0.027336860670194
"SPU_014107","SPU_014107-tr-E6",-0.257468386163299,6,0.873304595668508,"SP-SPEF2_1",79.3333333333333,258.666666666667,0,108,9369,3216,6153,79.3333333333333,0.0420391137114687,0.0335820895522388
"SPU_014131","SPU_014131-tr-E29",0.0443748909104524,29,-0.00575951362542604,"SP-NOTCH",96,1911.66666666667,182,1071.66666666667,30382,10287,20095,96,0.0951314589035415,0.104176792715725
"SPU_014146","SPU_014146-tr-E8",-0.922812071676335,8,-0.553853554599162,"SP-HYPP_2130",14.6666666666667,4,0,14.6666666666667,3945,1464,2481,14.6666666666667,0.00161225312374043,0.0100182149362477
"SPU_014157","SPU_014157-tr-E2",-0.449938337429931,2,-0.796189598546887,"SP-LMX1",107.333333333333,1581.66666666667,167.666666666667,34.3333333333333,51868,1156,50712,107.333333333333,0.0311891991376137,0.0297001153402538
"SPU_014182","SPU_014182-tr-E2",-0.0720504391035291,2,-0.061792866645661,"SP-WDR40A",107.666666666667,173.666666666667,0,133,7459,1217,6242,107.666666666667,0.0278222791840222,0.109285127362366
"SPU_014182","SPU_014182-tr-E7",0.123828804033979,7,-0.463759576051944,"SP-WDR40A",107.666666666667,173.666666666667,0,133,7459,1217,6242,107.666666666667,0.0278222791840222,0.109285127362366
"SPU_014213","SPU_014213-tr-E7",-0.325676772994705,7,-0.505440739325947,"SP-EGF/ZP",64.3333333333333,0,0,0,24071,1239,22832,64.3333333333333,0,0
"SPU_014226","SPU_014226-tr-E1",0.185776428516047,1,0.187745760070859,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014244","SPU_014244-tr-E4",0.0549288221378449,4,-1.52214756160832,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014247","SPU_014247-tr-E1",-0.0337404427645643,1,-0.166494288014297,"SP-EGL9H2",195.666666666667,1976,333.666666666667,398,15751,1430,14321,195.666666666667,0.137979191397249,0.278321678321678
"SPU_014260","SPU_014260-tr-E2",-0.0334756844646979,2,0.193860445375227,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014261","SPU_014261-tr-E2",0.252976032603135,2,0.556423674567567,"SP-WDR75",116.666666666667,726.666666666667,186.666666666667,392.333333333333,27204,2181,25023,116.666666666667,0.0290399499127469,0.179886902032707
"SPU_014289","SPU_014289-tr-E2",0.0725656503297704,2,0.439447057014044,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014289","SPU_014289-tr-E1",-0.19303526094173,1,0.608905271623445,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014311","SPU_014311-tr-E14",0.914078742944745,14,1.23605066672616,"SP-RIGIL7",90.6666666666667,726.333333333333,726.333333333333,298.666666666667,12549,2763,9786,90.6666666666667,0.0742216772259691,0.108095065749789
"SPU_014321","SPU_014321-tr-E1",0.0524023815247262,1,0.380995859946201,"SP-HYPP_749",320.666666666667,0,0,45.3333333333333,3519,2794,725,320.666666666667,0,0.0162252445717013
"SPU_014321","SPU_014321-tr-E2",-0.0543240621613182,2,-0.0169373929670427,"SP-HYPP_749",320.666666666667,0,0,45.3333333333333,3519,2794,725,320.666666666667,0,0.0162252445717013
"SPU_014340","SPU_014340-tr-E1",-0.156424371280813,1,1.21913585122954,"SP-CFHL-1",33.3333333333333,128.333333333333,0,66.3333333333333,13147,1453,11694,33.3333333333333,0.0109742888090759,0.0456526726313375
"SPU_014340","SPU_014340-tr-E3",0.179204307240343,3,-0.385255404954924,"SP-CFHL-1",33.3333333333333,128.333333333333,0,66.3333333333333,13147,1453,11694,33.3333333333333,0.0109742888090759,0.0456526726313375
"SPU_014340","SPU_014340-tr-E5",0.0123062920374622,5,0.118978241090479,"SP-CFHL-1",33.3333333333333,128.333333333333,0,66.3333333333333,13147,1453,11694,33.3333333333333,0.0109742888090759,0.0456526726313375
"SPU_014340","SPU_014340-tr-E8",0.00845567209878412,8,0.0353099148139021,"SP-CFHL-1",33.3333333333333,128.333333333333,0,66.3333333333333,13147,1453,11694,33.3333333333333,0.0109742888090759,0.0456526726313375
"SPU_014353","SPU_014353-tr-E8",-0.0691374947923784,8,-0.0450064772405173,"SP-HYPP_750",8.33333333333333,48,0,148.666666666667,6150,2002,4148,8.33333333333333,0.0115718418514947,0.0742590742590743
"SPU_014359","SPU_014359-tr-E1",-0.000372901077358323,1,0.905187497063088,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014373","SPU_014373-tr-E2",0.779871962529023,2,-0.973235334139215,"SP-GPX1",71.6666666666667,244.333333333333,16,284.666666666667,5865,638,5227,71.6666666666667,0.0467444678273069,0.446185997910136
"SPU_014384","SPU_014384-tr-E3",-1.61486486603469,3,1.06810324623998,"SP-MTNR1BL",97.3333333333333,921.666666666667,921.666666666667,0,24756,1166,23590,97.3333333333333,0.0390702274975272,0
"SPU_014384","SPU_014384-tr-E4",-0.020558492591826,4,-0.48022663665234,"SP-MTNR1BL",97.3333333333333,921.666666666667,921.666666666667,0,24756,1166,23590,97.3333333333333,0.0390702274975272,0
"SPU_014399","SPU_014399-tr-E2",-0.192511750450299,2,2.16255935526159,"SP-CBR1_2",50,143,0,61.6666666666667,6563,1304,5259,50,0.0271914812702035,0.0472903885480573
"SPU_014399","SPU_014399-tr-E6",0.0495006754939651,6,0.860879621309426,"SP-CBR1_2",50,143,0,61.6666666666667,6563,1304,5259,50,0.0271914812702035,0.0472903885480573
"SPU_014415","SPU_014415-tr-E7",-1.3416861256085,7,-0.598736789551833,"SP-HYPP_100",143.666666666667,1392.33333333333,44,814.333333333333,31560,5638,25922,143.666666666667,0.0537124193092097,0.144436561428403
"SPU_014415","SPU_014415-tr-E4",1.02592445745372,4,-0.522274705070127,"SP-HYPP_100",143.666666666667,1392.33333333333,44,814.333333333333,31560,5638,25922,143.666666666667,0.0537124193092097,0.144436561428403
"SPU_014415","SPU_014415-tr-E8",0.108284483243673,8,0.462181330129511,"SP-HYPP_100",143.666666666667,1392.33333333333,44,814.333333333333,31560,5638,25922,143.666666666667,0.0537124193092097,0.144436561428403
"SPU_014415","SPU_014415-tr-E11",0.673575535025518,11,-1.27290366331768,"SP-HYPP_100",143.666666666667,1392.33333333333,44,814.333333333333,31560,5638,25922,143.666666666667,0.0537124193092097,0.144436561428403
"SPU_014430","SPU_014430-tr-E5",0.235594418177297,5,-0.82301279291835,"SP-U5116KD",55.3333333333333,1461.66666666667,60.6666666666667,242,15137,2055,13082,55.3333333333333,0.111731131835091,0.117761557177616
"SPU_014447","SPU_014447-tr-E3",-0.0911097917974483,3,-0.149327009238681,"SP-HYPP_2150",56.6666666666667,0,0,0,2807,1284,1523,56.6666666666667,0,0
"SPU_014476","SPU_014476-tr-E3",-0.177060575504145,3,-0.460289919599118,"SP-SLC6A6",68.6666666666667,530,465,188.333333333333,15837,1526,14311,68.6666666666667,0.0370344490252254,0.123416339012669
"SPU_014509","SPU_014509-tr-E5",0.198911463418193,5,1.06460808135175,"SP-COPINEL_1",141.666666666667,0,0,0,9603,1183,8420,141.666666666667,0,0
"SPU_014525","SPU_014525-tr-E2",-0.141890729237083,2,0.094001735810027,"SP-PAR6PH",147.333333333333,1192,452.666666666667,169,29773,1570,28203,147.333333333333,0.0422650072687303,0.107643312101911
"SPU_014539","SPU_014539-tr-E5",-0.302351950402829,5,-0.191780603429051,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014539","SPU_014539-tr-E2",-0.126326014471982,2,2.69786535760922,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014540","SPU_014540-tr-E4",0.509377549857873,4,-0.545437955527584,"SP-TRIM2-4",39,12,0,79.6666666666667,5267,2240,3027,39,0.00396432111000991,0.0355654761904762
"SPU_014540","SPU_014540-tr-E6",0.333757518948665,6,0.67690192828119,"SP-TRIM2-4",39,12,0,79.6666666666667,5267,2240,3027,39,0.00396432111000991,0.0355654761904762
"SPU_014542","SPU_014542-tr-E1",0.362563095406542,1,-0.10911019794542,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014572","SPU_014572-tr-E74",-0.011517566781167,74,-0.3756310981242,"SP-REELER/EGF/CUB",165.666666666667,2864.33333333333,815,626.666666666667,121058,9712,111346,165.666666666667,0.0257246181572156,0.0645249862712795
"SPU_014572","SPU_014572-tr-E11",-0.0963604951735007,11,0.246516970089468,"SP-REELER/EGF/CUB",165.666666666667,2864.33333333333,815,626.666666666667,121058,9712,111346,165.666666666667,0.0257246181572156,0.0645249862712795
"SPU_014572","SPU_014572-tr-E88",0.224033541609366,88,0.0749391736542635,"SP-REELER/EGF/CUB",165.666666666667,2864.33333333333,815,626.666666666667,121058,9712,111346,165.666666666667,0.0257246181572156,0.0645249862712795
"SPU_014572","SPU_014572-tr-E48",0.919650148366531,48,-0.0167607247711451,"SP-REELER/EGF/CUB",165.666666666667,2864.33333333333,815,626.666666666667,121058,9712,111346,165.666666666667,0.0257246181572156,0.0645249862712795
"SPU_014577","SPU_014577-tr-E5",0.150433632137869,5,-1.15600864989459,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014579","SPU_014579-tr-E19",0.00474594428970055,19,-0.517781996900519,"SP-EIF3A",22.6666666666667,225,41.6666666666667,156,29551,4507,25044,22.6666666666667,0.00898418782942022,0.0346128244952296
"SPU_014580","SPU_014580-tr-E4",0.0179812226338722,4,-0.286701843420307,"SP-GRPE",6.66666666666667,264,0,268.333333333333,4779,2200,2579,6.66666666666667,0.102365257851881,0.121969696969697
"SPU_014596","SPU_014596-tr-E13",-0.00051993246944248,13,-1.04585923868767,"SP-TRPC7",40.3333333333333,776.333333333333,39.6666666666667,517.333333333333,12352,3785,8567,40.3333333333333,0.0906190420606202,0.136679876706297
"SPU_014597","SPU_014597-tr-E2",-0.693086793080666,2,-0.142687049741553,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014599","SPU_014599-tr-E1",0.768924549864414,1,-1.61864795510672,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014611","SPU_014611-tr-E14",0.0468504927228709,14,0.800514895450561,"SP-RBM35A",145,1653.33333333333,0,104,40584,5164,35420,145,0.046677959721438,0.0201394268009295
"SPU_014611","SPU_014611-tr-E3",-0.254973565279758,3,-0.899344205238938,"SP-RBM35A",145,1653.33333333333,0,104,40584,5164,35420,145,0.046677959721438,0.0201394268009295
"SPU_014617","SPU_014617-tr-E4",0.132567751498838,4,0.762870208661817,"SP-LRP6",66.3333333333333,1557,17.6666666666667,707,42094,3712,38382,66.3333333333333,0.0405658902610599,0.190463362068966
"SPU_014617","SPU_014617-tr-E10",0.0672235984467146,10,0.430344716358833,"SP-LRP6",66.3333333333333,1557,17.6666666666667,707,42094,3712,38382,66.3333333333333,0.0405658902610599,0.190463362068966
"SPU_014625","SPU_014625-tr-E8",0.0259962005871157,8,1.38105208575982,"SP-PPM1GL",9,110.666666666667,0,98,13120,2181,10939,9,0.0101167078038821,0.0449335167354425
"SPU_014653","SPU_014653-tr-E2",-0.210960177888568,2,-0.389902823010719,"SP-BLMH",25.6666666666667,0,0,0,9232,1200,8032,25.6666666666667,0,0
"SPU_014660","SPU_014660-tr-E1",-0.047313821663871,1,-0.756675907261551,"SP-SLC25A4",90,0,0,80.3333333333333,5020,2437,2583,90,0,0.0329640268089181
"SPU_014672","SPU_014672-tr-E8",-0.000779926679455085,8,-1.65659227868797,"SP-CLECT/CUB",49.6666666666667,20.3333333333333,0,102.666666666667,6303,1813,4490,49.6666666666667,0.00452858203414996,0.0566280566280566
"SPU_014677","SPU_014677-tr-E8",1.74902038806993,8,-0.159201906259471,"SP-MACPFC3",13.3333333333333,404.333333333333,0,148.666666666667,19818,1752,18066,13.3333333333333,0.0223808996641943,0.084855403348554
"SPU_014685","SPU_014685-tr-E5",-0.00754749720668693,5,-1.98137936687245,"SP-Z80",73.6666666666667,41,0,52.3333333333333,5413,2558,2855,73.6666666666667,0.0143607705779334,0.0204586916862132
"SPU_014689","SPU_014689-tr-E8",0.0828429870105479,8,0.479661560866973,"SP-CNDREP",58.3333333333333,276.333333333333,111.333333333333,195.666666666667,11923,1739,10184,58.3333333333333,0.0271340665095575,0.11251677209124
"SPU_014689","SPU_014689-tr-E1",0.143083421103115,1,0.330565049108007,"SP-CNDREP",58.3333333333333,276.333333333333,111.333333333333,195.666666666667,11923,1739,10184,58.3333333333333,0.0271340665095575,0.11251677209124
"SPU_014709","SPU_014709-tr-E3",1.04690987096882,3,-1.28654040262954,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014730","SPU_014730-tr-E1",-0.0143869725233237,1,2.34081952594302,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014730","SPU_014730-tr-E3",-0.337568215662216,3,0.639614384254912,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014746","SPU_014746-tr-E1",-0.035568456735515,1,-2.25261757915731,"SP-AKRF_3",72.3333333333333,63,0,35.3333333333333,8694,1051,7643,72.3333333333333,0.00824283658249379,0.0336187757691088
"SPU_014758","SPU_014758-tr-E15",0.0187784664383823,15,0.100289186139059,"SP-RANBP2L_2",33.6666666666667,681.333333333333,0,211,24430,4335,20095,33.6666666666667,0.0339056149954383,0.0486735870818916
"SPU_014777","SPU_014777-tr-E10",-0.579574743923169,10,2.09357540408559,"SP-LDLA/EGF/IG/LNB7/7TM/GPCR",6,364,0,61.3333333333333,50174,5213,44961,6,0.00809590534018371,0.0117654581494981
"SPU_014777","SPU_014777-tr-E26",0.0590461032337711,26,-0.71565244165295,"SP-LDLA/EGF/IG/LNB7/7TM/GPCR",6,364,0,61.3333333333333,50174,5213,44961,6,0.00809590534018371,0.0117654581494981
"SPU_014791","SPU_014791-tr-E9",-0.00328595322894938,9,1.17255835264812,"SP-GMPS",53.3333333333333,131.333333333333,0,100.333333333333,23324,5065,18259,53.3333333333333,0.00719279989776731,0.0198091477459691
"SPU_014791","SPU_014791-tr-E15",-0.119604136709703,15,-0.559671492767451,"SP-GMPS",53.3333333333333,131.333333333333,0,100.333333333333,23324,5065,18259,53.3333333333333,0.00719279989776731,0.0198091477459691
"SPU_014793","SPU_014793-tr-E2",2.74830578804106e-06,2,-0.459734670668343,"SP-SPALT",73.6666666666667,230,230,752.333333333333,11846,6581,5265,73.6666666666667,0.043684710351377,0.114318999138935
"SPU_014802","SPU_014802-tr-E1",-0.0429187642674801,1,-0.12975268561005,"SP-HLX",138,479.333333333333,47.3333333333333,120,11481,1373,10108,138,0.0474211845402981,0.0873998543335761
"SPU_014805","SPU_014805-tr-E1",0.0103899031630089,1,-0.0228835281195484,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014810","SPU_014810-tr-E7",0.154013623403986,7,-0.260018470252764,"SP-LRRC23",58.6666666666667,193.666666666667,26.6666666666667,74.6666666666667,9548,1682,7866,58.6666666666667,0.0246207305703873,0.0443915973047959
"SPU_014811","SPU_014811-tr-E1",0.0170902163213411,1,0.109116220002997,"SP-COPB2L",151,59.3333333333333,59.3333333333333,0,76638,1980,74658,151,0.000794735103181619,0
"SPU_014812","SPU_014812-tr-E6",-0.0187267588571172,6,0.188524802525442,"SP-ACK3",22.6666666666667,267.666666666667,99.6666666666667,620,8226,3322,4904,22.6666666666667,0.0545812941816205,0.186634557495485
"SPU_014815","SPU_014815-tr-E3",-0.201295923514718,3,-0.190105569092438,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014828","SPU_014828-tr-E5",-0.0608053997573571,5,0.125724746126195,"SP-ASTACIN4",33.6666666666667,482.666666666667,0,378.333333333333,10838,1650,9188,33.6666666666667,0.0525322884922363,0.229292929292929
"SPU_014828","SPU_014828-tr-E14",0.604979785082924,14,-1.24047384004831,"SP-ASTACIN4",33.6666666666667,482.666666666667,0,378.333333333333,10838,1650,9188,33.6666666666667,0.0525322884922363,0.229292929292929
"SPU_014849","SPU_014849-tr-E2",-0.0014198248569916,2,0.571518809419756,"SP-HYPP_2174",36.3333333333333,0,0,0,3147,2555,592,36.3333333333333,0,0
"SPU_014877","SPU_014877-tr-E2",1.12821839940062,2,-0.916866185459582,"SP-CHRNA9_3",59.3333333333333,217.666666666667,3.66666666666667,207.666666666667,9005,1390,7615,59.3333333333333,0.0285839352155833,0.149400479616307
"SPU_014912","SPU_014912-tr-E1",-0.0887252451841577,1,-0.490786170342839,"SP-ACHE_24",91.3333333333333,197,0,142.333333333333,6592,1394,5198,91.3333333333333,0.0378991919969219,0.102104256336681
"SPU_014913","SPU_014913-tr-E6",-0.00634977177021992,6,1.89255114180613,"SP-RAB4",36.6666666666667,66.3333333333333,21.6666666666667,64.3333333333333,7306,3593,3713,36.6666666666667,0.0178651584522848,0.0179051860098339
"SPU_014926","SPU_014926-tr-E2",-0.0910564095874229,2,-1.84281585070391,"SP-TIRC3",22.3333333333333,480,295,138,15109,1254,13855,22.3333333333333,0.0346445326596896,0.110047846889952
"SPU_014937","SPU_014937-tr-E12",0.000262121723535385,12,-0.373025196532184,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014947","SPU_014947-tr-E7",-0.0945673790091421,7,-3.29921874007218,"SP-FMO2_2",51.3333333333333,225.666666666667,0,133.666666666667,10821,3574,7247,51.3333333333333,0.0311393220183064,0.0373997388546913
"SPU_014947","SPU_014947-tr-E8",0.0305783219568336,8,0.230954856374711,"SP-FMO2_2",51.3333333333333,225.666666666667,0,133.666666666667,10821,3574,7247,51.3333333333333,0.0311393220183064,0.0373997388546913
"SPU_014947","SPU_014947-tr-E3",-0.0839466160726288,3,1.86465560414153,"SP-FMO2_2",51.3333333333333,225.666666666667,0,133.666666666667,10821,3574,7247,51.3333333333333,0.0311393220183064,0.0373997388546913
"SPU_014947","SPU_014947-tr-E5",-0.0365051677498693,5,0.349039342316842,"SP-FMO2_2",51.3333333333333,225.666666666667,0,133.666666666667,10821,3574,7247,51.3333333333333,0.0311393220183064,0.0373997388546913
"SPU_014951","SPU_014951-tr-E1",0.903324782103977,1,0.152907040021027,"SP-SFXL",91.3333333333333,0,0,0,1149,1117,32,91.3333333333333,0,0
"SPU_014951","SPU_014951-tr-E3",0.970987249125418,3,-1.18573089615458,"SP-SFXL",91.3333333333333,0,0,0,1149,1117,32,91.3333333333333,0,0
