"","exonid","N","median","sd","se","ci","exon_length","peak_density_ind_exons","spu_id","peak_dens_norm_ind_exon"
"2918","SPU_016407-tr-E4",4,97.3790922619047,3.95826048965528,1.97913024482764,6.29847573532696,235,0,"SPU_016407",0
"2919","SPU_016432-tr-E2",4,0,0,0,0,174,0,"SPU_016432",0
"2920","SPU_016434-tr-E2",12,97.3316374983042,4.13705260310182,1.19426421702624,2.62855781890321,328,0,"SPU_016434",0
"2921","SPU_016434-tr-E3",15,97.6018828192741,7.54325778411092,1.94766078493407,4.17731692410614,213,0,"SPU_016434",0
"2922","SPU_016441-tr-E9",6,100,0,0,0,214,116,"SPU_016441",0.542056074766355
"2923","SPU_016472-tr-E3",9,85.3041599476284,29.4473025085303,9.81576750284342,22.6352004517596,3647,0,"SPU_016472",0
"2924","SPU_016474-tr-E1",9,30.3002310892973,2.93991438127191,0.97997146042397,2.25981824011974,460,0,"SPU_016474",0
"2925","SPU_016481-tr-E4",6,1.36087616569074,3.33345220905757,1.36087616569074,3.49824355207501,144,106,"SPU_016481",0.736111111111111
"2926","SPU_016481-tr-E9",5,2.17603131676852,3.24770994822288,1.45242004308574,4.03256451931656,1402,0,"SPU_016481",0
"2927","SPU_016490-tr-E1",6,100,0,0,0,796,0,"SPU_016490",0
"2928","SPU_016490-tr-E8",6,100,0,0,0,989,0,"SPU_016490",0
"2929","SPU_016492-tr-E5",3,91.0318244557375,8.43051877813549,4.86736228596472,20.9425696263857,196,33,"SPU_016492",0.168367346938776
"2930","SPU_016503-tr-E10",24,0.856471531827841,2.06761365623811,0.422049870249474,0.873076676067946,1844,0,"SPU_016503",0
"2931","SPU_016506-tr-E2",9,0.449279328589673,1.34783798576902,0.449279328589673,1.03603998958954,297,0,"SPU_016506",0
"2932","SPU_016518-tr-E3",3,57.6495726495727,18.0429455789034,10.4170994869537,44.8211615436129,3586,782,"SPU_016518",0.218070273284997
"2933","SPU_016523-tr-E1",8,98.9508268223636,1.34746486171065,0.476400770563097,1.12650881555099,176,0,"SPU_016523",0
"2934","SPU_016527-tr-E5",9,2.17211328976035,4.58171333200667,1.52723777733556,3.52181662997581,265,4,"SPU_016527",0.0150943396226415
"2935","SPU_016527-tr-E7",4,0,0,0,0,169,73,"SPU_016527",0.431952662721893
"2936","SPU_016528-tr-E1",3,95.9126851542488,7.07943697937163,4.0873148457512,17.5862963784169,279,0,"SPU_016528",0
"2937","SPU_016530-tr-E10",5,0,0,0,0,305,0,"SPU_016530",0
"2938","SPU_016536-tr-E1",5,0.427610595555002,0.607504019774644,0.271684056964096,0.754315870118243,2639,0,"SPU_016536",0
"2939","SPU_016542-tr-E3",12,0,0,0,0,284,0,"SPU_016542",0
"2940","SPU_016546-tr-E1",10,1.24401913875598,3.93393393130994,1.24401913875598,2.81416680539489,375,0,"SPU_016546",0
"2941","SPU_016553-tr-E8",7,83.0505856597958,36.6894671743344,13.8673151255366,33.9320977242375,1060,39,"SPU_016553",0.0367924528301887
"2942","SPU_016558-tr-E1",7,0,0,0,0,825,0,"SPU_016558",0
"2943","SPU_016565-tr-E7",18,1.44286881419234,3.67347337644672,0.865845978331239,1.82677533308758,603,0,"SPU_016565",0
"2944","SPU_016569-tr-E3",8,0.349011200722746,0.497733140627544,0.175975239479507,0.41611531895309,252,0,"SPU_016569",0
"2945","SPU_016569-tr-E6",9,1.04429922635767,2.12535148292914,0.708450494309715,1.63368976946564,227,0,"SPU_016569",0
"2946","SPU_016577-tr-E1",13,31.1875756219648,2.41159263337945,0.66885545347545,1.4573108432252,977,0,"SPU_016577",0
"2947","SPU_016580-tr-E1",3,60.4098577146642,20.5856811478788,11.8851485521796,51.1376668615135,822,0,"SPU_016580",0
"2948","SPU_016580-tr-E2",4,44.0008583306541,5.67618096566371,2.83809048283185,9.03207057114909,2550,0,"SPU_016580",0
"2949","SPU_016582-tr-E1",4,99.6527777777778,0.69444444444445,0.347222222222225,1.10501607822352,335,0,"SPU_016582",0
"2950","SPU_016583-tr-E2",9,48.6634251037984,12.2797054303863,4.09323514346211,9.43901716718664,700,0,"SPU_016583",0
"2951","SPU_016587-tr-E11",13,0.335081585081585,1.20815383647541,0.335081585081585,0.730080056560989,1090,0,"SPU_016587",0
"2952","SPU_016595-tr-E4",11,0,0,0,0,316,0,"SPU_016595",0
"2953","SPU_016597-tr-E1",7,2.61876281613124,4.48776721316041,1.69621656971026,4.15049242653251,1055,0,"SPU_016597",0
"2954","SPU_016602-tr-E1",9,59.785253630889,10.0139142275218,3.33797140917392,7.69737587274833,4076,0,"SPU_016602",0
"2955","SPU_016609-tr-E1",3,1.63398692810458,2.83014837838052,1.63398692810458,7.0304783165841,84,0,"SPU_016609",0
"2956","SPU_016613-tr-E2",4,0.223214285714286,0.446428571428572,0.223214285714286,0.710367478857971,247,0,"SPU_016613",0
"2957","SPU_016626-tr-E3",4,99.264705882353,1.4705882352941,0.735294117647051,2.3400340480027,118,0,"SPU_016626",0
"2958","SPU_016627-tr-E6",9,0.425123061938982,1.27536918581695,0.425123061938982,0.98033553880195,265,0,"SPU_016627",0
"2959","SPU_016642-tr-E1",17,56.6541747893612,29.9894737028516,7.27351574903178,15.4191645803417,6181,0,"SPU_016642",0
"2960","SPU_016644-tr-E12",15,90.7127881580516,13.7369237330873,3.54685845642457,7.60725480126811,1257,38,"SPU_016644",0.030230708035004
"2961","SPU_016644-tr-E4",4,76.4928467758656,47.0143064482687,23.5071532241344,74.8102529258844,152,11,"SPU_016644",0.0723684210526316
"2962","SPU_016648-tr-E5",6,0.582467943579055,1.03018402439352,0.420570866821839,1.08111183085004,329,0,"SPU_016648",0
"2963","SPU_016662-tr-E1",4,1.54088050314466,3.08176100628931,1.54088050314466,4.90376946411641,1796,0,"SPU_016662",0
"2964","SPU_016666-tr-E8",3,98.6169467787115,1.34142946460016,0.7744746624858,3.33229552066632,104,0,"SPU_016666",0
"2965","SPU_016681-tr-E7",6,0,0,0,0,176,0,"SPU_016681",0
"2966","SPU_016684-tr-E1",12,1.45801910507793,4.60704957361519,1.32994065574834,2.92717964710464,473,0,"SPU_016684",0
"2967","SPU_016685-tr-E5",11,0,0,0,0,3168,122,"SPU_016685",0.038510101010101
"2968","SPU_016693-tr-E2",5,0.425531914893618,0.951518288297785,0.425531914893618,1.18146600221183,700,55,"SPU_016693",0.0785714285714286
"2969","SPU_016693-tr-E2",5,0.425531914893618,0.951518288297785,0.425531914893618,1.18146600221183,700,78,"SPU_016693",0.111428571428571
"2970","SPU_016697-tr-E1",4,42.0135965909695,4.13001605918063,2.06500802959032,6.5717771741509,219,0,"SPU_016697",0
"2971","SPU_016698-tr-E5",6,1.83602330159475,1.88906213365029,0.771206386642748,1.98244912903056,172,0,"SPU_016698",0
"2972","SPU_016700-tr-E10",9,0.939153439153439,2.81746031746032,0.939153439153439,2.16569171427904,370,3,"SPU_016700",0.00810810810810811
"2973","SPU_016702-tr-E4",14,0,0,0,0,321,0,"SPU_016702",0
"2974","SPU_016716-tr-E7",4,2.03125,4.0625,2.03125,6.46434405760753,240,0,"SPU_016716",0
"2975","SPU_016717-tr-E6",6,96.3440375827926,8.73642590634958,3.56663094103142,9.16831671143383,2153,231,"SPU_016717",0.107292150487692
"2976","SPU_016731-tr-E6",5,0,0,0,0,93,0,"SPU_016731",0
"2977","SPU_016736-tr-E3",7,0,0,0,0,213,0,"SPU_016736",0
"2978","SPU_016746-tr-E1",3,2.38095238095238,4.12393049421161,2.38095238095238,10.2444112613082,223,0,"SPU_016746",0
"2979","SPU_016747-tr-E6",3,4.10353535353537,7.10753172297837,4.10353535353537,17.6560875905124,119,0,"SPU_016747",0
"2980","SPU_016775-tr-E6",19,94.1083895077235,22.81533664881,5.23419720079067,10.9966402621091,1350,0,"SPU_016775",0
"2981","SPU_016799-tr-E7",8,0.46875,1.32582521472478,0.46875,1.10841761793412,1822,66,"SPU_016799",0.0362239297475302
"2982","SPU_016799-tr-E7",8,0.46875,1.32582521472478,0.46875,1.10841761793412,1822,88,"SPU_016799",0.0482985729967069
"2983","SPU_016817-tr-E1",5,1.44315774268105,2.14090830440382,0.95744330044815,2.65828876503369,35,0,"SPU_016817",0
"2984","SPU_016820-tr-E10",9,0,0,0,0,220,0,"SPU_016820",0
"2985","SPU_016833-tr-E6",7,2.01098013598014,3.50481675364056,1.32469621728366,3.24141487323831,268,0,"SPU_016833",0
"2986","SPU_016836-tr-E4",35,2.69623318629551,3.27632160592339,0.553799429021024,1.12545584889126,2256,1363,"SPU_016836",0.604166666666667
"2987","SPU_016836-tr-E7",3,2.39316239316239,4.14507885572039,2.39316239316239,10.2969467036739,652,337,"SPU_016836",0.516871165644172
"2988","SPU_016843-tr-E6",6,0.347222222222222,0.850517271799713,0.347222222222222,0.892563137373719,125,0,"SPU_016843",0
"2989","SPU_016843-tr-E7",6,4.13726013563361,5.34977908439362,2.18403816556303,5.61424883673277,1675,0,"SPU_016843",0
"2990","SPU_016853-tr-E6",8,1.43170426065163,3.50804139241699,1.24027992863057,2.93279599800362,153,0,"SPU_016853",0
"2991","SPU_016856-tr-E2",10,92.7510760818474,2.39512045042164,0.757403589378078,1.71336595484069,3594,0,"SPU_016856",0
"2992","SPU_016862-tr-E6",8,0,0,0,0,219,70,"SPU_016862",0.319634703196347
"2993","SPU_016871-tr-E1",8,1.61721119382409,3.96285008826519,1.40107908511901,3.31302558307185,1462,0,"SPU_016871",0
"2994","SPU_016874-tr-E1",5,0.125,0.279508497187474,0.125,0.347055638149724,1889,0,"SPU_016874",0
"2995","SPU_016899-tr-E12",8,91.8040052652002,6.85885718526015,2.42497221344376,5.73414810534776,170,0,"SPU_016899",0
"2996","SPU_016909-tr-E1",8,19.9625642704838,3.39347736106127,1.19977542690473,2.837018070924,1068,0,"SPU_016909",0
"2997","SPU_016920-tr-E1",6,1.33053221288515,3.25912500790479,1.33053221288515,3.42024193817156,1753,0,"SPU_016920",0
"2998","SPU_016924-tr-E1",11,1.80939833113747,4.03470519506013,1.21650938833747,2.71055183196077,501,56,"SPU_016924",0.111776447105788
"2999","SPU_016936-tr-E13",12,98.4856917021551,2.94567122900043,0.850342038503768,1.87159020774887,275,0,"SPU_016936",0
"3000","SPU_016936-tr-E15",6,90.7416935435626,10.8142049093009,4.41488066694799,11.3488120489584,275,0,"SPU_016936",0
"3001","SPU_016936-tr-E17",3,82.5900575900576,21.0468145960259,12.1513840725997,52.2831858502053,278,0,"SPU_016936",0
"3002","SPU_016936-tr-E26",11,87.2692043540795,27.5745545561081,8.31404102034505,18.5248378144384,190,0,"SPU_016936",0
"3003","SPU_016943-tr-E1",4,0,0,0,0,1841,0,"SPU_016943",0
"3004","SPU_016979-tr-E5",8,6.43673828840518,5.30929076118369,1.87711775026204,4.4386781553649,512,0,"SPU_016979",0
"3005","SPU_016983-tr-E17",12,97.3316374983042,4.13705260310182,1.19426421702624,2.62855781890321,328,0,"SPU_016983",0
"3006","SPU_016983-tr-E18",15,97.6018828192741,7.54325778411092,1.94766078493407,4.17731692410614,213,0,"SPU_016983",0
"3007","SPU_017000-tr-E2",5,0,0,0,0,203,0,"SPU_017000",0
"3008","SPU_017008-tr-E3",5,0.984848484848484,2.20218815965888,0.984848484848484,2.73437775511904,131,0,"SPU_017008",0
"3009","SPU_017022-tr-E6",5,0.441974258057654,0.988284485321949,0.441974258057654,1.2271172654076,293,0,"SPU_017022",0
"3010","SPU_017026-tr-E6",9,0,0,0,0,202,0,"SPU_017026",0
"3011","SPU_017032-tr-E13",3,83.1397781962754,27.6145377325785,15.9432607934513,68.5983145740506,2916,7,"SPU_017032",0.00240054869684499
"3012","SPU_017039-tr-E3",14,0.562928855182376,1.53844974940252,0.411167990645176,0.888274439530625,635,0,"SPU_017039",0
"3013","SPU_017057-tr-E1",9,1.06695343844928,2.43618959557059,0.812063198523529,1.87262109384238,1266,0,"SPU_017057",0
"3014","SPU_017058-tr-E1",3,95.3965498796276,0.718785430329639,0.414990961690398,1.78556199413855,75,9,"SPU_017058",0.12
"3015","SPU_017058-tr-E2",7,99.5039682539683,0.870532181288893,0.329030237138429,0.805107986639062,284,49,"SPU_017058",0.172535211267606
"3016","SPU_017063-tr-E1",8,99.6527777777778,0.98209275164799,0.347222222222225,0.821050087358612,281,0,"SPU_017063",0
"3017","SPU_017065-tr-E4",3,97.9779411764706,3.50230861824587,2.0220588235294,8.70021691677277,175,0,"SPU_017065",0
"3018","SPU_017068-tr-E2",11,0,0,0,0,202,0,"SPU_017068",0
"3019","SPU_017068-tr-E6",22,2.14983149382192,3.82170272135235,0.814789757890507,1.69444806105141,271,0,"SPU_017068",0
"3020","SPU_017070-tr-E5",9,1.05502136752137,3.1650641025641,1.05502136752137,2.43288363623303,194,0,"SPU_017070",0
"3021","SPU_017084-tr-E2",6,0,0,0,0,319,0,"SPU_017084",0
"3022","SPU_017087-tr-E1",6,0.542717086834733,1.32937993743485,0.542717086834733,1.39509868530682,83,0,"SPU_017087",0
"3023","SPU_017090-tr-E3",8,0,0,0,0,223,0,"SPU_017090",0
"3024","SPU_017100-tr-E1",18,0.670751255047473,1.58436954377791,0.373439482770266,0.787888438126724,357,0,"SPU_017100",0
"3025","SPU_017105-tr-E5",12,1.65442384441578,3.10699380765971,0.896911855611416,1.97408968411098,2321,0,"SPU_017105",0
"3026","SPU_017106-tr-E2",3,14.8112723170327,14.2639591203238,8.23530063782875,35.4336387696614,851,0,"SPU_017106",0
"3027","SPU_017116-tr-E1",12,1.82783409527596,4.45087382327795,1.28485659999929,2.82795030944424,227,0,"SPU_017116",0
"3028","SPU_017118-tr-E1",9,35.0998799263175,5.25178746168345,1.75059582056115,4.03688120128514,2708,0,"SPU_017118",0
"3029","SPU_017121-tr-E1",12,90.6718838169886,11.6972198908888,3.37669652638744,7.43205894471174,1244,0,"SPU_017121",0
"3030","SPU_017126-tr-E14",4,100,0,0,0,1253,586,"SPU_017126",0.467677573822825
"3031","SPU_017126-tr-E7",3,99.7935838445808,0.178784764307925,0.103221431800184,0.44412597530371,182,99,"SPU_017126",0.543956043956044
"3032","SPU_017126-tr-E9",3,96.6007381676075,3.64101455807616,2.10214073522862,9.04478157274896,126,112,"SPU_017126",0.888888888888889
"3033","SPU_017131-tr-E1",15,7.29007870927167,7.78249798992533,2.00943234045823,4.30980373408633,887,0,"SPU_017131",0
"3034","SPU_017132-tr-E2",3,0,0,0,0,175,60,"SPU_017132",0.342857142857143
"3035","SPU_017132-tr-E2",3,0,0,0,0,175,47,"SPU_017132",0.268571428571429
"3036","SPU_017132-tr-E2",3,0,0,0,0,175,42,"SPU_017132",0.24
"3037","SPU_017132-tr-E2",3,0,0,0,0,175,40,"SPU_017132",0.228571428571429
"3038","SPU_017132-tr-E3",14,0.306776556776556,1.14785276975208,0.306776556776556,0.662750457797651,557,15,"SPU_017132",0.0269299820466786
"3039","SPU_017132-tr-E3",14,0.306776556776556,1.14785276975208,0.306776556776556,0.662750457797651,557,231,"SPU_017132",0.414721723518851
"3040","SPU_017132-tr-E3",14,0.306776556776556,1.14785276975208,0.306776556776556,0.662750457797651,557,155,"SPU_017132",0.278276481149013
"3041","SPU_017132-tr-E4",5,1.58333333333333,3.54044096437467,1.58333333333333,4.39603808322984,136,62,"SPU_017132",0.455882352941176
"3042","SPU_017132-tr-E4",5,1.58333333333333,3.54044096437467,1.58333333333333,4.39603808322984,136,50,"SPU_017132",0.367647058823529
"3043","SPU_017132-tr-E4",5,1.58333333333333,3.54044096437467,1.58333333333333,4.39603808322984,136,46,"SPU_017132",0.338235294117647
"3044","SPU_017135-tr-E9",3,96.5789169341082,3.07432886979911,1.77496460055595,7.63705628379074,98,92,"SPU_017135",0.938775510204082
"3045","SPU_017143-tr-E2",12,0.0631313131313132,0.218693283783949,0.0631313131313132,0.138951083339119,214,0,"SPU_017143",0
"3046","SPU_017172-tr-E4",6,91.951744116914,15.9676212493893,6.51875407783762,16.7569908234695,166,0,"SPU_017172",0
"3047","SPU_017183-tr-E5",3,97.3039468039468,3.23593947964096,1.86827052965205,8.03851929431785,432,0,"SPU_017183",0
"3048","SPU_017185-tr-E4",3,0.694444444444443,1.20281306081172,0.694444444444443,2.98795328454823,155,0,"SPU_017185",0
"3049","SPU_017194-tr-E5",3,0,0,0,0,568,270,"SPU_017194",0.475352112676056
"3050","SPU_017197-tr-E7",19,95.2001463616709,13.6937723284785,3.14156682819429,6.60018699024352,1759,0,"SPU_017197",0
"3051","SPU_017204-tr-E1",28,97.8767773039036,10.081332816149,1.90519282254319,3.90913277307332,1224,0,"SPU_017204",0
"3052","SPU_017211-tr-E1",7,0,0,0,0,183,0,"SPU_017211",0
"3053","SPU_017211-tr-E8",8,0.910364145658264,1.91010948137057,0.675325683542924,1.59689148902907,515,0,"SPU_017211",0
"3054","SPU_017249-tr-E7",8,0,0,0,0,271,0,"SPU_017249",0
"3055","SPU_017258-tr-E6",4,2.3018648018648,3.66392119105318,1.83196059552659,5.83011622865894,187,0,"SPU_017258",0
"3056","SPU_017258-tr-E8",5,1.30531051093408,2.2160738680759,0.991058362435725,2.75161913935001,1372,0,"SPU_017258",0
"3057","SPU_017260-tr-E2",3,98.8249118683901,1.09762289613806,0.633712874554004,2.72664642957716,1923,0,"SPU_017260",0
"3058","SPU_017267-tr-E4",8,97.3477424506388,3.67347405182315,1.29876920627849,3.07110116238802,22317,9199,"SPU_017267",0.412196979880808
"3059","SPU_017268-tr-E2",3,2.43055555555556,4.20984571284102,2.43055555555556,10.4578364959188,1316,0,"SPU_017268",0
"3060","SPU_017269-tr-E2",5,3.28029812637107,5.17842692503859,2.3158629241803,6.42986628014944,804,0,"SPU_017269",0
"3061","SPU_017272-tr-E2",4,32.9637876277272,1.07027136927224,0.535135684636119,1.70304058239568,3207,0,"SPU_017272",0
"3062","SPU_017277-tr-E2",3,2.47844827586207,4.29279833772459,2.47844827586207,10.6639022396808,173,0,"SPU_017277",0
"3063","SPU_017277-tr-E6",3,2.57164341146294,3.09204821246219,1.78519486781235,7.68107357112753,60,0,"SPU_017277",0
"3064","SPU_017286-tr-E3",9,93.1044064111875,11.4370393723216,3.81234645744055,8.79128669568885,462,0,"SPU_017286",0
"3065","SPU_017291-tr-E4",3,0,0,0,0,145,0,"SPU_017291",0
"3066","SPU_017320-tr-E5",13,0.858185697489046,2.11273421821515,0.58596704270785,1.27671251041403,226,8,"SPU_017320",0.0353982300884956
"3067","SPU_017321-tr-E1",6,0.154320987654321,0.378007676355429,0.154320987654321,0.396694727721653,68,0,"SPU_017321",0
"3068","SPU_017326-tr-E1",14,0.285548429898275,1.06842439201058,0.285548429898275,0.616889877854396,185,0,"SPU_017326",0
"3069","SPU_017329-tr-E11",8,2.25540056185217,3.77059899793086,1.33310806028605,3.15229964934622,185,91,"SPU_017329",0.491891891891892
"3070","SPU_017331-tr-E1",5,1.90909090909091,4.26885704795415,1.90909090909091,5.30048610992306,1967,0,"SPU_017331",0
"3071","SPU_017332-tr-E1",4,1.42857142857143,2.85714285714285,1.42857142857143,4.54635186469101,1961,0,"SPU_017332",0
"3072","SPU_017336-tr-E2",16,3.64273313492063,5.46133156211163,1.36533289052791,2.91013816905352,1713,0,"SPU_017336",0
"3073","SPU_017338-tr-E1",7,93.0710499518754,16.0319866960895,6.05952140287839,14.8271147329697,174,0,"SPU_017338",0
"3074","SPU_017358-tr-E2",6,91.7160491677694,18.4592422424512,7.53595408873904,19.3717866947018,1016,0,"SPU_017358",0
"3075","SPU_017374-tr-E5",5,0,0,0,0,160,111,"SPU_017374",0.69375
"3076","SPU_017374-tr-E6",3,0,0,0,0,244,0,"SPU_017374",0
"3077","SPU_017375-tr-E2",7,0.411184210526316,1.08789116408906,0.411184210526316,1.00613151774053,374,144,"SPU_017375",0.385026737967914
"3078","SPU_017379-tr-E2",10,1.6869918699187,3.55681378110668,1.12476327613727,2.54439130156629,899,595,"SPU_017379",0.661846496106785
"3079","SPU_017380-tr-E1",11,0.755230321793789,2.50481560768937,0.755230321793789,1.68275802218684,817,0,"SPU_017380",0
"3080","SPU_017382-tr-E9",3,100,0,0,0,174,21,"SPU_017382",0.120689655172414
"3081","SPU_017389-tr-E8",4,0,0,0,0,198,0,"SPU_017389",0
"3082","SPU_017398-tr-E1",4,1.96969696969697,3.93939393939394,1.96969696969697,6.26845484374064,193,0,"SPU_017398",0
"3083","SPU_017407-tr-E5",4,97.5295085139319,2.99696699730785,1.49848349865392,4.76884327381978,228,72,"SPU_017407",0.315789473684211
"3084","SPU_017411-tr-E6",7,92.8194286766344,16.17404302134,6.11321364698934,14.9584949213994,1403,367,"SPU_017411",0.261582323592302
"3085","SPU_017413-tr-E4",5,76.1582532326845,42.6849427335439,19.089286713578,53.0003566576309,390,96,"SPU_017413",0.246153846153846
"3086","SPU_017414-tr-E5",4,97.5992501743781,3.1584877757722,1.5792438878861,5.025858876145,225,122,"SPU_017414",0.542222222222222
"3087","SPU_017428-tr-E1",3,98.8271604938272,1.52832325964688,0.882377845365894,3.79656544503401,2325,0,"SPU_017428",0
"3088","SPU_017461-tr-E6",3,0,0,0,0,284,0,"SPU_017461",0
"3089","SPU_017475-tr-E1",5,0,0,0,0,131,0,"SPU_017475",0
"3090","SPU_017485-tr-E2",5,49.1266233766234,5.89071461176034,2.63440766158948,7.31428825711568,104,0,"SPU_017485",0
"3091","SPU_017488-tr-E6",3,1.94805194805195,3.3741249498095,1.94805194805195,8.38179103197947,1109,0,"SPU_017488",0
"3092","SPU_017495-tr-E10",7,0.151975683890577,0.402089864903432,0.151975683890577,0.371871101997715,255,135,"SPU_017495",0.529411764705882
"3093","SPU_017509-tr-E8",6,98.9461762899263,1.51244790264437,0.617454270670219,1.58721673252093,895,44,"SPU_017509",0.0491620111731844
"3094","SPU_017514-tr-E11",6,87.8939005264628,5.49883294198663,2.24488914811241,5.77067126715485,2841,115,"SPU_017514",0.0404787046814502
"3095","SPU_017515-tr-E15",3,97.3153235653236,2.32508929082268,1.34239092794639,5.77584199051945,248,74,"SPU_017515",0.298387096774194
"3096","SPU_017524-tr-E1",8,4.61512241919618,5.66373878712331,2.00243405162208,4.73500412068077,1217,22,"SPU_017524",0.0180772391125719
"3097","SPU_017529-tr-E1",8,1.6188226744186,3.12449232432686,1.10467485514842,2.6121409526087,2660,0,"SPU_017529",0
"3098","SPU_017539-tr-E7",5,98.6996393437071,1.43623675297558,0.642304602287395,1.78332346906685,1451,0,"SPU_017539",0
"3099","SPU_017544-tr-E2",3,0,0,0,0,116,0,"SPU_017544",0
"3100","SPU_017547-tr-E8",5,99.8550724637681,0.324067822826044,0.144927536231879,0.402383348579375,179,6,"SPU_017547",0.0335195530726257
"3101","SPU_017547-tr-E8",5,99.8550724637681,0.324067822826044,0.144927536231879,0.402383348579375,179,2,"SPU_017547",0.0111731843575419
"3102","SPU_017560-tr-E1",4,97.7901939786177,0.891558759127868,0.445779379563934,1.41866893946491,570,0,"SPU_017560",0
"3103","SPU_017575-tr-E1",6,94.1934976983427,5.01571724022257,2.04765798877099,5.26367243153029,924,0,"SPU_017575",0
"3104","SPU_017578-tr-E5",7,89.162629037629,2.58826914392185,0.978273782988467,2.3937497132589,856,0,"SPU_017578",0
"3105","SPU_017585-tr-E2",4,0.420045045045044,0.505273103397681,0.252636551698841,0.804002260533592,122,0,"SPU_017585",0
"3106","SPU_017585-tr-E3",8,0.822611183701123,1.53392389280857,0.542323993214503,1.28239246657565,748,0,"SPU_017585",0
"3107","SPU_017588-tr-E10",6,1.52777777777778,2.3814483610392,0.972222222222223,2.49917678464642,1345,0,"SPU_017588",0
"3108","SPU_017588-tr-E6",10,2.18358550441299,3.88461625842027,1.22842352123293,2.77888706750686,485,0,"SPU_017588",0
"3109","SPU_017588-tr-E8",9,2.72717619320053,5.42823087587699,1.809410291959,4.17250761553842,1094,0,"SPU_017588",0
"3110","SPU_017588-tr-E9",11,0.379446640316205,1.2584821338898,0.379446640316205,0.845459801544199,1448,0,"SPU_017588",0
"3111","SPU_017608-tr-E1",7,54.9200691211304,2.60020983545101,0.982786940169652,2.40479301105162,248,0,"SPU_017608",0
"3112","SPU_017622-tr-E1",13,2.19368238599008,4.69732405394657,1.30280328722882,2.8385645167468,541,0,"SPU_017622",0
"3113","SPU_017623-tr-E2",9,0.447307210592234,1.3419216317767,0.447307210592234,1.03149227733233,747,0,"SPU_017623",0
"3114","SPU_017624-tr-E2",5,0,0,0,0,762,908,"SPU_017624",1.19160104986877
"3115","SPU_017632-tr-E1",6,3.50814874640423,5.43798635352838,2.22004863239378,5.70681668866068,542,0,"SPU_017632",0
"3116","SPU_017635-tr-E2",6,0.470323264440912,1.15205201204031,0.470323264440912,1.20900444044898,136,0,"SPU_017635",0
"3117","SPU_017637-tr-E2",3,0,0,0,0,321,0,"SPU_017637",0
"3118","SPU_017640-tr-E1",6,0.16025641025641,0.39254643313833,0.16025641025641,0.411952217249409,1736,0,"SPU_017640",0
"3119","SPU_017646-tr-E5",8,0.517887259989621,1.09986812989119,0.388862106528513,0.91951276762278,1566,0,"SPU_017646",0
"3120","SPU_017648-tr-E1",25,13.1566107385358,6.47740692933176,1.29548138586635,2.67374216890544,7547,0,"SPU_017648",0
"3121","SPU_017651-tr-E1",19,12.7688743574065,4.03029835931016,0.924613855818461,1.94254162840125,4352,0,"SPU_017651",0
"3122","SPU_017653-tr-E2",21,0.458004403856938,1.71718601526856,0.374720709394656,0.781653702730787,1434,0,"SPU_017653",0
"3123","SPU_017673-tr-E6",11,0.239234449760765,0.793450906783588,0.239234449760765,0.53304757224552,153,0,"SPU_017673",0
"3124","SPU_017682-tr-E9",3,99.4444444444444,0.962250448649395,0.555555555555567,2.39036262763864,181,47,"SPU_017682",0.259668508287293
"3125","SPU_017683-tr-E1",6,91.966236165045,12.9151539345096,5.27258951484119,13.5536228336173,507,0,"SPU_017683",0
"3126","SPU_017696-tr-E1",3,1.47058823529412,2.54713354054246,1.47058823529412,6.32743048492568,350,0,"SPU_017696",0
"3127","SPU_017737-tr-E2",4,0.731706541975655,1.35015506671948,0.675077533359739,2.14839800182074,2635,0,"SPU_017737",0
"3128","SPU_017746-tr-E12",4,99.8015873015873,0.396825396825399,0.198412698412699,0.631437758984866,108,0,"SPU_017746",0
"3129","SPU_017751-tr-E1",3,97.3514759793275,2.32022614617632,1.3395831900757,5.76376126950572,297,60,"SPU_017751",0.202020202020202
"3130","SPU_017761-tr-E1",12,16.0524976180374,10.1825249545222,2.93944176176174,6.4696676965912,371,0,"SPU_017761",0
"3131","SPU_017761-tr-E2",5,21.6349486220794,1.68817897608182,0.754976589740987,2.09615105712529,1017,22,"SPU_017761",0.0216322517207473
"3132","SPU_017762-tr-E10",11,0.435971432569018,1.11704380767054,0.336801380403009,0.750440241078552,308,0,"SPU_017762",0
"3133","SPU_017762-tr-E3",12,0,0,0,0,308,0,"SPU_017762",0
"3134","SPU_017762-tr-E9",26,0.141025641025641,0.719092495506675,0.141025641025641,0.290447744619055,308,0,"SPU_017762",0
"3135","SPU_017765-tr-E2",26,0.141025641025641,0.719092495506675,0.141025641025641,0.290447744619055,313,0,"SPU_017765",0
"3136","SPU_017765-tr-E3",11,0.435971432569018,1.11704380767054,0.336801380403009,0.750440241078552,308,0,"SPU_017765",0
"3137","SPU_017770-tr-E6",3,3.45062139562264,3.98751132164222,2.30219073494682,9.90552725012285,367,0,"SPU_017770",0
"3138","SPU_017784-tr-E6",15,1.24167634678246,2.94759630777651,0.761066094090726,1.63232442723139,2490,0,"SPU_017784",0
"3139","SPU_017791-tr-E12",5,2.09411764705882,3.91267127929147,1.74979979082136,4.85822306430209,266,0,"SPU_017791",0
"3140","SPU_017793-tr-E1",13,1.12360761898817,1.9894484440367,0.551773721143566,1.20221166270083,299,0,"SPU_017793",0
"3141","SPU_017801-tr-E1",4,100,0,0,0,1010,0,"SPU_017801",0
