"geneid","N","median","sd","se","ci","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_016610",5,0.261948342485256,0.585734300390429,0.261948342485256,0.727285193307864,-0.89833125835248,3.18763545857702,"SP-AADC_1",3.33333333333333,348,0,104.333333333333,15577,1310,14267,3.33333333333333,0.0243919534590313,0.0796437659033079
"SPU_016613",6,0,0,0,0,0.308293653521697,4.70346416736546,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016650",14,61.2867228053485,38.8653931847063,10.3872132499593,22.440209933207,0.333919165387752,5.88505089868689,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016683",15,0.556755682351135,1.12496544537092,0.290464828998691,0.622985098544714,-0.0912478358726198,3.32098815418984,"SP-HYPP_839",97,429.333333333333,429.333333333333,18,18642,2011,16631,97,0.0258152446234943,0.00895077076081552
"SPU_016685",63,0.861469519793765,2.12385847784161,0.267581016774527,0.534886831031111,0.240491212716363,6.73915032691225,"SP-AP2",51.6666666666667,2385.33333333333,1077,237.333333333333,41674,3742,37932,51.6666666666667,0.0628844599107174,0.0634241938357385
"SPU_016699",5,53.6108772727756,26.1778030122809,11.7070694074118,32.5040355524192,-0.0360048998979983,4.710921895659,"SP-USP39",16.3333333333333,419,2,460.333333333333,26527,2673,23854,16.3333333333333,0.0175651882283894,0.172215987030802
"SPU_016702",6,0,0,0,0,0.950536859097329,0.9261211883188,"SP-RDH8_1",27,0,0,32.6666666666667,3381,845,2536,27,0,0.0386587771203156
"SPU_016712",8,75.7107053386245,6.2004959151685,2.19220635416757,5.18374430956043,-0.0806377885427919,5.00998444849117,"SP-FAM76A",7.66666666666667,135.666666666667,0,156.666666666667,9079,1534,7545,7.66666666666667,0.0179810028716589,0.10212950890917
"SPU_016795",7,10.4334529883359,3.66347404376024,1.38466303633282,3.38814839344516,-0.0890781079799458,5.11239866597308,"SP-HYPP_3045",102.333333333333,369,18.3333333333333,552.333333333333,17054,4200,12854,102.333333333333,0.0287070172708884,0.131507936507937
"SPU_016799",17,1.50964247640077,2.79382474478203,0.677602030717683,1.4364521356815,0.326838646097152,2.8549305512955,"SP-ARSB",98.6666666666667,194.666666666667,2,150.333333333333,7651,3185,4466,98.6666666666667,0.0435885953127332,0.0472004186289901
"SPU_016807",5,88.8389563005967,20.10268702973,8.99019494577591,24.9607827519735,-0.116802146061651,5.65618912626597,"SP-CRUMBSL1",1.33333333333333,512.666666666667,0,1005,29655,7928,21727,1.33333333333333,0.0235958331415597,0.126765893037336
"SPU_016829",6,2.37281207412763,3.09462404543884,1.26337497617877,3.24760876536261,0.102326249741448,5.2141735207385,"SP-C20ORF152L",87,3527.66666666667,0,352,26896,3175,23721,87,0.148714922080295,0.110866141732283
"SPU_016831",23,6.44663724075105,11.5099941372134,2.39999968332142,4.97729470621849,0.10605962798074,10.4132413361751,"SP-SHMT2",21.6666666666667,212.333333333333,0,0,35128,3901,31227,21.6666666666667,0.00679967122468804,0
"SPU_016842",8,90.0552938870739,16.306304591972,5.76514927653838,13.6324117933552,0.162056148285852,7.3422772494251,"SP-MPP5-3",82.3333333333333,676.333333333333,467,29.3333333333333,59809,4976,54833,82.3333333333333,0.0123344214858449,0.00589496248660236
"SPU_016855",11,74.7609211378212,5.28356112229106,1.59305361814077,3.54954465987677,-0.0807484598735669,1.58936003292878,"SP-HYPP_2283",3.33333333333333,186.333333333333,4,16.6666666666667,14959,1646,13313,3.33333333333333,0.0139963444252485,0.0101255569056298
"SPU_016858",6,1.85989504179697,2.97803426820301,1.21577739893668,3.1252552978838,-0.507741697000036,1.92149883672418,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016918",21,0.969690703064436,3.11370745927815,0.679466672575749,1.41734264262838,-0.202305424406535,5.17871481955209,"SP-RVT/EXN/END/PPLP_1",113.666666666667,428.333333333333,327,59.6666666666667,13902,2599,11303,113.666666666667,0.0378955439558819,0.0229575477747852
"SPU_016936",8,80.0832841271223,25.43969782555,8.99429142189153,21.2681196220977,-0.293031576685989,5.64067783072564,"SP-FN3_3",122.666666666667,1378.66666666667,0,727,59650,8820,50830,122.666666666667,0.0271230900386911,0.0824263038548753
"SPU_016960",13,98.3165120329161,6.06990218694761,1.68348796708389,3.66800518127279,-0.099986864027983,4.19531275677739,"SP-HYPP_2292",70.6666666666667,1339.66666666667,1015,125.666666666667,21878,1183,20695,70.6666666666667,0.064733832648788,0.106227106227106
"SPU_016962",9,1.07814578209315,2.96003040753507,0.986676802511689,2.27528078670198,-0.0680475170998067,7.07743865173578,"SP-HYPP_2293",85,860.333333333333,43.6666666666667,164.666666666667,13936,2413,11523,85,0.0746622696635714,0.068241469816273
"SPU_016970",6,1.78799489144317,4.37967514673876,1.78799489144317,4.59618719015433,-0.412457138373779,0.148568505868934,"SP-RTP4L",20.6666666666667,37.6666666666667,7.66666666666667,37.6666666666667,10440,1014,9426,20.6666666666667,0.003996039323856,0.037146614069691
"SPU_016980",19,18.6122546803823,33.22594517894,7.62255459676958,16.0143929552939,-0.0228800711185326,4.59568495963334,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016983",9,91.1559473478672,8.49449513382241,2.8314983779408,6.52944696835538,0.112259991148824,2.83700823067476,"SP-KIF1A",0.666666666666667,852,0,4.66666666666667,158165,2766,155399,0.666666666666667,0.00548266076358278,0.00168715353097132
"SPU_016988",6,38.7774975390661,24.1462185390218,9.85765243972248,25.3399023035666,0.179633648434101,0.707458439295314,"SP-GUCY1B2_2",37,127.666666666667,0,39.6666666666667,8315,1336,6979,37,0.018292974160577,0.029690618762475
"SPU_016989",8,1.30067567567567,3.67886636157866,1.30067567567567,3.07560924615953,-0.00492547334890252,0.0986105471928981,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017008",25,2.04118301789043,4.18521394658592,0.837042789317184,1.72757140889285,-0.354022114652567,3.19082886876338,"SP-SLC46A1L_3",51.6666666666667,88.6666666666667,0,6.66666666666667,8141,1767,6374,51.6666666666667,0.0139106787992888,0.00377287304282211
"SPU_017016",12,1.15464919071423,2.19355648688457,0.633225214092728,1.39371929921395,0.862128626629465,0.239238230093601,"SP-FPGS_4",192.666666666667,0,0,0,12613,1698,10915,192.666666666667,0,0
"SPU_017018",10,99.9342105263158,0.208044582905811,0.0657894736842096,0.148826129131459,0.113977296475147,5.43467376194359,"SP-HYPP_857",94,425,0,112.666666666667,16616,4164,12452,94,0.0341310632830067,0.0270573166826769
"SPU_017042",19,0.458131828100868,1.13695991918154,0.260836494240447,0.547997139648959,2.71814215732742,1.3960783537831,"SP-GPR133L_4",68.6666666666667,1146.33333333333,333.333333333333,257,32798,2650,30148,68.6666666666667,0.0380235283711468,0.0969811320754717
"SPU_017068",12,0.258413461538462,0.895170489488723,0.258413461538462,0.568764194014066,-0.260943123471019,7.84927908348283,"SP-ARSB_7",85.3333333333333,240.666666666667,101,118,6809,1152,5657,85.3333333333333,0.0425431618643568,0.102430555555556
"SPU_017069",7,1.62582899295236,2.77778200493285,1.04990291162896,2.56901987701651,-0.487575738398087,4.32220767572597,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017071",14,98.498689875019,1.92279506180467,0.513888596160993,1.11018881605988,0.132551864593949,9.12640504386365,"SP-DARS",32.6666666666667,204.333333333333,24,183.333333333333,6309,3147,3162,32.6666666666667,0.0646215475437487,0.058256540620697
"SPU_017103",9,0.710811821922933,2.1324354657688,0.710811821922933,1.63913500070629,0.0219411584753857,1.01298051202632,"SP-FRRS1",17,560.333333333333,560.333333333333,19.6666666666667,33105,1308,31797,17,0.0176222075457852,0.0150356778797146
"SPU_017113",18,2.19732596999099,3.59152992539912,0.846531721694711,1.78602581356156,-0.386825351425127,7.19331390187542,"SP-UNC44_122",121,1126.33333333333,57.6666666666667,438.333333333333,24863,3136,21727,121,0.0518402601985241,0.139774659863946
"SPU_017126",9,97.3560716777057,2.91427295062991,0.971424316876638,2.24010849175541,-0.0738776630519846,7.38541673897934,"SP-NUP153",52.6666666666667,789,0,941,26117,8085,18032,52.6666666666667,0.0437555456965395,0.116388373531231
"SPU_017147",12,0.669642857142857,2.31971090299403,0.669642857142857,1.47387399113279,0.404342420433325,0.493925344573213,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017155",7,1.89294435600283,2.46809862671617,0.932853596781574,2.28261052134804,0.12743446316298,2.87755598476151,"SP-RABL2L",93,284.666666666667,228,0,26952,321,26631,93,0.0106892969346501,0
"SPU_017176",18,0.496631858362758,1.16011085145642,0.273440749997644,0.576909553959456,0.264653710155276,2.72618278201057,"SP-HYPP_2307",88.6666666666667,244.333333333333,119.333333333333,149,13013,1288,11725,88.6666666666667,0.0208386638237385,0.115683229813665
"SPU_017191",22,49.6320026810557,49.6670314916628,10.5890466932792,22.0211281058112,-0.222779720502528,3.7356991471093,"SP-SEPT9L",56.6666666666667,108.666666666667,0,60,111979,904,111075,56.6666666666667,0.000978317953334834,0.0663716814159292
"SPU_017197",7,92.6444552676003,13.5289398742875,5.11345862995861,12.5121825219852,0.0660132870428544,6.64607249091719,"SP-DDX23_1",2.33333333333333,117.666666666667,0,42.3333333333333,7494,2732,4762,2.33333333333333,0.0247095058098838,0.0154953635919961
"SPU_017198",8,90.267674709808,22.3581392984793,7.90479595633407,18.6918722222401,-0.117849684312905,6.49342644750077,"SP-TPP2",27.6666666666667,1504,0,548.333333333333,33676,3732,29944,27.6666666666667,0.0502270905690623,0.146927474097892
"SPU_017204",5,97.9489648460449,2.17361944061596,0.972072165286469,2.69890500520864,-0.121690151083195,4.45031172457454,"SP-HYPP_3046",101.666666666667,116,116,19.6666666666667,27278,6520,20758,101.666666666667,0.00558820695635418,0.00301635991820041
"SPU_017225",11,0.992063492063491,3.29030237138432,0.992063492063491,2.21045521030384,-0.0239317586131141,4.44410918976595,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017236",16,1.41968234265553,3.44493269329538,0.861233173323845,1.83567505590211,-0.421720678961444,0.178842213599307,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017239",18,65.9125527620983,45.6565414188777,10.761350014271,22.7044638986257,-0.178680921050617,4.0912374818548,"SP-064_3",83.3333333333333,1044.66666666667,8.33333333333333,104.666666666667,25108,1648,23460,83.3333333333333,0.0445296959363456,0.0635113268608414
"SPU_017258",9,2.64866360381394,4.57940597644186,1.52646865881395,3.52004303948453,-0.159354758299638,2.4032152874693,"SP-SLSP_1",74.3333333333333,473,0,118.666666666667,15215,2365,12850,74.3333333333333,0.0368093385214008,0.0501761804087386
"SPU_017261",8,77.5359453797003,32.1089544021962,11.3522296973013,26.8437576518904,-0.00909051932790854,3.79790295406085,"SP-NBN1",60.3333333333333,1085,0,17,76869,2140,74729,60.3333333333333,0.0145191291198865,0.00794392523364486
"SPU_017264",7,6.58065327691418,5.96612038966567,2.25498154898959,5.51774107633587,0.0384672181494661,0.681801057959277,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017289",7,98.3760754946918,1.70197704647764,0.643286857445721,1.57406623516974,-0.334143017841368,5.30701849437287,"SP-KIFC1",84.3333333333333,539.666666666667,0,161,27541,1753,25788,84.3333333333333,0.0209270461713458,0.091842555618939
"SPU_017305",6,73.7198777145413,33.0597988905066,13.4966063801284,34.6941312034914,0.0268589431562792,2.95794829169864,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017310",10,98.0334238760724,3.25281563501589,1.02863062152572,2.32692412835797,-0.0359695950077301,5.55186623568666,"SP-SMCHD1_3",77,979,7,549,18892,3832,15060,77,0.0650066401062417,0.143267223382046
"SPU_017318",5,55.4314802844215,2.70386186865281,1.20920378801546,3.35728793842215,-0.194085005762291,3.25622563448022,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017326",7,0,0,0,0,0.249949038768216,6.88489043895778,"SP-TRPC5_1",50.3333333333333,457,114.333333333333,265,16549,4517,12032,50.3333333333333,0.0379820478723404,0.0586672570290016
"SPU_017337",10,1.94521213061065,4.19327272727989,1.32602926684705,2.99968660407811,-0.925301311309329,0.295888942996163,"SP-SLC16A12L_13",101,42.6666666666667,0,26,3541,1233,2308,101,0.0184864240323512,0.0210867802108678
"SPU_017353",19,28.7605821011488,35.6481360646213,8.17824329638273,17.181851591824,-0.117756574804387,5.47263459695109,"SP-HYPP_876",1.33333333333333,152.333333333333,0,13.6666666666667,55493,2501,52992,1.33333333333333,0.00287464774557166,0.00546448087431694
"SPU_017354",6,0.515873015873017,1.26362566095958,0.515873015873017,1.3260938040981,2.05347942840517,0.857245474992415,"SP-AMIDL_2",32,186.666666666667,0,137.333333333333,10265,1661,8604,32,0.0216953355028669,0.0826811157936986
"SPU_017374",26,1.54855911600229,3.10402671041426,0.608749721812135,1.25374352104994,0.0886432780056093,9.98035724461039,"SP-FMO3",2.33333333333333,272,0,26.3333333333333,20439,3310,17129,2.33333333333333,0.0158795025979333,0.00795568982880161
"SPU_017379",14,2.50015105649668,4.78259391579168,1.27820198949729,2.76138751473833,0.131786254343684,2.88355752934263,"SP-SIX1/2",119.333333333333,548.666666666667,548.666666666667,198.333333333333,10549,1177,9372,119.333333333333,0.0585431782614881,0.168507504956103
"SPU_017406",7,0.761455525606469,2.01462195519069,0.761455525606469,1.86321454972629,0.0775924783272016,2.58585861699339,"SP-MCO1-2",58,849.333333333333,0,253,21103,2215,18888,58,0.0449668219680926,0.114221218961625
"SPU_017411",5,64.313407074366,41.9536902562063,18.7622606639696,52.0923867829234,-0.0896613505784409,4.72693853291106,"SP-SFRS17A",89.6666666666667,154.666666666667,0,221.333333333333,7160,2733,4427,89.6666666666667,0.0349371282282961,0.0809854860348823
"SPU_017424",5,0,0,0,0,0.0929030494273842,4.74570463934618,"SP-TTC36L",127,216.666666666667,48.6666666666667,29.6666666666667,20910,3503,17407,127,0.0124470998257406,0.00846893139214007
"SPU_017462",25,25.4394800856733,42.3950173756622,8.47900347513245,17.4998030763649,0.0305594095403576,6.66681700619915,"SP-GOT1",23.3333333333333,561.666666666667,0,85.6666666666667,24375,1904,22471,23.3333333333333,0.024995178971415,0.0449929971988796
"SPU_017473",17,99.1561367638758,1.65132642767636,0.400505487275502,0.849033704842526,0.0934982322959135,5.81172598884979,"SP-CCR6A",91,2169.33333333333,2169.33333333333,215,31714,2033,29681,91,0.073088283189021,0.105755041810133
"SPU_017483",7,95.3347129423623,11.0700697205331,4.18409306809671,10.2381069146194,-0.459369207341108,1.49184672340289,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017484",8,98.6805555555555,3.73195245626235,1.31944444444445,3.11999033196271,0.139758655407602,10.9957530670187,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017491",20,95.9717541540555,11.6929359990121,2.61461997503456,5.47246250088378,0.358597465784518,0.407735666216474,"SP-NR1M1",134.333333333333,2591,2591,0,126337,2894,123443,134.333333333333,0.020989444520953,0
"SPU_017511",8,1.82724770982295,3.09387101817183,1.09384858853291,2.58654090001547,-0.0604354888851836,2.04561001702083,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017541",5,90.2782210050012,10.1488172163774,4.53868903740803,12.6014209619264,0.00679899450038488,4.50670798183052,"SP-DEADBPUKNI",60,497.666666666667,0,268,45170,6847,38323,60,0.0129861092990284,0.0391412297356507
"SPU_017546",8,76.6157972429808,43.3132990208894,15.3135637266158,36.2108241662673,-0.181820888883431,2.65593352165845,"SP-GPKOW",40.3333333333333,312,25.6666666666667,57,24799,1489,23310,40.3333333333333,0.0133848133848134,0.038280725319006
"SPU_017573",9,91.9970265524454,16.8340160412408,5.61133868041362,12.9397702010649,-0.113461934221287,2.37921228013454,"SP-CDIPT",45,82.3333333333333,0,30,10096,590,9506,45,0.00866119643733782,0.0508474576271186
"SPU_017583",8,13.4059312496166,5.46401365224128,1.93182055299784,4.56802972934408,0.275073997888094,1.27409370440448,"SP-DDX59_1",58.3333333333333,1068.66666666667,0,61,7232,1460,5772,58.3333333333333,0.185146685146685,0.0417808219178082
"SPU_017584",8,100,0,0,0,-0.325340574147994,5.18626196631058,"SP-C12ORF63L",97.6666666666667,351,0,482,60825,9226,51599,97.6666666666667,0.00680245741196535,0.0522436592239324
"SPU_017605",26,25.181208372996,40.9191557155084,8.02490667204305,16.5276046733198,0.197341347330401,10.2758930610163,"SP-ATP5A1",84.3333333333333,1422.66666666667,250.333333333333,33.3333333333333,166577,2435,164142,84.3333333333333,0.00866729214135728,0.0136892539356605
"SPU_017612",7,96.4729156439972,3.18316802478974,1.20312442498948,2.94393941390873,-0.0650713825831502,2.43186471303173,"SP-PDE6D",34,945.333333333333,0,81.3333333333333,67097,1193,65904,34,0.0143440964635429,0.0681754680078234
"SPU_017623",6,1.82853378505552,4.0499709965172,1.65339373575637,4.2501839042902,0.627283704976295,1.29616246360586,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017634",5,89.963967267516,8.88608142985414,3.97397642615048,11.0335273965569,0.291350287410003,9.6532882678853,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017635",6,1.5824762235687,2.85470670702041,1.16542913291681,2.99583095979732,-0.219901416610828,1.9938345200979,"SP-PAX4L",4.66666666666667,1150.66666666667,0,266.333333333333,3001,570,2431,4.66666666666667,0.47333059097765,0.467251461988304
"SPU_017642",10,98.1494889331758,2.11796196471981,0.669758380611978,1.51509871804551,0.11320734608893,7.50943695754562,"SP-SMAD2/3",173.666666666667,1441.33333333333,174,105.666666666667,30343,4105,26238,173.666666666667,0.0549330487587977,0.0257409663012586
"SPU_017644",15,96.4062328105962,5.34580351405391,1.38028053213519,2.96040731091566,-0.00495811814626934,5.71139509123552,"SP-DOCK4",49.6666666666667,1799,0,622,39780,2916,36864,49.6666666666667,0.0488009982638889,0.213305898491084
"SPU_017671",8,85.7509221102971,14.0531831730884,4.96855055947375,11.7487551481965,0.0139265161387232,3.42411008728193,"SP-GCKR",42.3333333333333,232.333333333333,0,78.3333333333333,15342,2056,13286,42.3333333333333,0.0174870791309147,0.0380998702983139
"SPU_017694",24,1.96722459281767,3.66953781199128,0.749041269268973,1.5495099221912,0.193119153048604,10.2278101319706,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017696",24,0.777645607183738,2.07859154747567,0.42429072291479,0.877712232987879,-0.487877995811993,2.99519406645073,"SP-NT5",147.333333333333,1392.66666666667,1255.33333333333,67,28401,857,27544,147.333333333333,0.0505615258011424,0.0781796966161027
"SPU_017703",12,0.364114114114114,1.26132829079716,0.364114114114114,0.801409761745079,0.198880383204016,1.15150565964998,"SP-TRPC5_7",83.6666666666667,393.666666666667,0,57.3333333333333,14774,1051,13723,83.6666666666667,0.0286866331462994,0.0545512210593086
"SPU_017704",9,1.99678372489432,3.99092689643298,1.33030896547766,3.06769797549066,0.0439419650823279,2.02106553518912,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017719",7,98.7184947311749,2.01878550865296,0.763029200896681,1.86706519444376,0.150203129200146,2.44977764343762,"SP-PDE5_2",110,1702.33333333333,184.666666666667,144.666666666667,24418,735,23683,110,0.0718799701614379,0.196825396825397
"SPU_017736",12,0.235615079365079,0.816194576979381,0.235615079365079,0.518585293176353,0.39878758094241,0.0944709724056166,"SP-SLC22A13",31.6666666666667,286.666666666667,0,74,18306,1528,16778,31.6666666666667,0.0170858664123654,0.0484293193717278
"SPU_017737",12,2.46895435470119,3.83596111780133,1.10734659198177,2.43725341602992,0.292703485888379,7.56203578799843,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017760",6,100,0,0,0,0.110479872038255,3.15780360205762,"SP-FN3F_27",121,761,236.333333333333,68,19657,625,19032,121,0.0399852879361076,0.1088
"SPU_017761",29,12.8732474254533,8.39561504066091,1.55902657417987,3.19352116879862,0.0673956667135242,3.97124636530634,"SP-XERDL",45.6666666666667,0,0,7.33333333333333,4752,1388,3364,45.6666666666667,0,0.00528338136407301
"SPU_017781",5,98.6326164874552,2.61671452837028,1.17023031262945,3.24908022345411,-0.317016493803249,6.83345990040351,"SP-ASPS_1",114.666666666667,991.666666666667,0,209.666666666667,16049,1440,14609,114.666666666667,0.0678805302667305,0.145601851851852
"SPU_017784",5,0,0,0,0,0.0649512668652166,9.10901836843468,"SP-ARSB_2",16.3333333333333,90.6666666666667,0,27.3333333333333,9464,3371,6093,16.3333333333333,0.0148804639203458,0.00810837535844952
"SPU_017808",6,8.64069693659016,6.48100029849144,2.64585729235492,6.80139269541343,0.237702246771459,2.05933952347798,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017830",10,79.5147373366468,39.8245556907389,12.5936302786955,28.4887709405834,-0.00479916174879082,6.40910337669235,"SP-CSTF2",38,267.666666666667,105,340.333333333333,8760,3209,5551,38,0.0482195400228187,0.106055884491534
"SPU_017831",10,3.17029783118578,4.25748791704606,1.34633589285115,3.04562338354556,-0.217789515014213,4.44463228239178,"SP-INTS1_2",79,388,10.6666666666667,179.333333333333,29049,3336,25713,79,0.0150896433710574,0.0537569944044764
"SPU_017853",6,37.1523505734032,4.12191637651798,1.68276531414847,4.32568595018888,0.689186087533379,1.45268268032621,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017872",32,1.07784586190161,2.73106717952097,0.482789030628824,0.984654719740174,-0.159986308280065,3.2323088639302,"SP-COLF_13",79.6666666666667,1300,585.666666666667,102.333333333333,40890,2232,38658,79.6666666666667,0.0336282270164002,0.0458482676224612
"SPU_017875",6,15.9887501745574,34.7649906552324,14.1927480029908,36.4836202142518,0.278955423638322,7.91342974172292,"SP-EFCAB8",81,138,0,266.333333333333,12745,4076,8669,81,0.0159187910947053,0.0653418384036637
"SPU_017882",11,83.4051163449148,34.0812197800437,10.2758744007313,22.8960749904005,0.0155881383805825,5.04582992990871,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017903",9,3.60255506856441,5.79586457540932,1.93195485846977,4.45509589265908,-0.639356450934195,0.611183960498749,"SP-RNPC1L_1",120.666666666667,0,0,33.6666666666667,15982,494,15488,120.666666666667,0,0.0681511470985155
"SPU_017929",57,1.87058501931325,3.96261005415132,0.524860523515468,1.051421972422,0.374280825368294,1.31789846180771,"SP-FN3F_41",83.6666666666667,64,64,35.6666666666667,43598,1167,42431,83.6666666666667,0.00150833117296316,0.030562696372465
"SPU_017956",26,99.8463901689708,0.588648425694608,0.115443454202403,0.237760244592859,-0.140985904429394,4.12910511029746,"SP-ZSWIM6",169,2106.33333333333,20.6666666666667,189,44262,3422,40840,169,0.0515752530199151,0.0552308591466978
"SPU_017964",20,3.61940029374701,8.02139809411906,1.79363914130375,3.75412986767701,-0.0120262709993307,6.35559824350626,"SP-SLC16A14_3",169,853.333333333333,116.666666666667,207.666666666667,25649,1940,23709,169,0.0359919580468739,0.107044673539519
"SPU_018070",23,1.32016788681959,2.62937504513532,0.548262596872685,1.13702703379338,-0.000729890223105808,3.27187400112605,"SP-FN3_5",80,719.333333333333,0,6.66666666666667,27008,3622,23386,80,0.0307591436471963,0.00184060371801951
"SPU_018106",6,100,0,0,0,0.015209093468658,5.56424561924247,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018112",12,97.9667018157929,1.83352883376803,0.529294182871458,1.16496864182291,-0.214869142326172,9.68221594745584,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018130",12,93.8319546568627,20.1826595487663,5.82623196172139,12.8234500870004,-0.998367849404877,2.11753192231592,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018132",18,90.1289194800189,16.0509478946257,3.78324470025392,7.98194860335105,-0.150576786000489,3.22637144551116,"SP-FDXR",42.3333333333333,1520,0,116.333333333333,50841,1725,49116,42.3333333333333,0.0309471455330239,0.06743961352657
"SPU_018136",5,5.67379679144385,3.81621127776739,1.70666156671784,4.73845215314295,0.138270751198892,3.56637413247466,"SP-NOTCH1-14",7.66666666666667,679.666666666667,0,166,31957,3278,28679,7.66666666666667,0.023699106198496,0.050640634533252
"SPU_018142",91,1.632205905578,4.74404022213631,0.497310542966438,0.987994194534989,0.13186217051386,4.62663867261776,"SP-TRPM3L",37.3333333333333,432.666666666667,57,215.666666666667,146268,7381,138887,37.3333333333333,0.0031152423672962,0.0292191663279592
"SPU_018156",20,0.890895171591043,2.13554009376352,0.477521281833151,0.999463529368674,-0.339189974454717,0.563129008849082,"SP-MT5/6L1",14.3333333333333,394.333333333333,0,504.333333333333,46535,6272,40263,14.3333333333333,0.00979393818973582,0.0804102891156463
"SPU_018168",7,0.245838901461711,0.43190414810169,0.163244423727754,0.399444715052773,-0.280565557352323,0.18002320615297,"SP-SARMR9",33.3333333333333,117,97.6666666666667,50.6666666666667,10502,2161,8341,33.3333333333333,0.0140270950725333,0.0234459355236773
"SPU_018191",11,90.4507056837431,9.39869101044724,2.83381196383089,6.31412653583512,-0.242598662122992,4.39661239792407,"SP-MAPKKK9_1",137.666666666667,1334,0,79,46649,2477,44172,137.666666666667,0.0302001267771439,0.031893419459023
"SPU_018195",6,0.398774173899802,0.976793248654399,0.398774173899802,1.02508164794771,-0.168206513213194,0.891505416511747,"SP-ARFL5",7,368.333333333333,0,614,8542,602,7940,7,0.0463895885810243,1.01993355481728
"SPU_018197",16,1.7411123006926,4.93726878748723,1.23431719687181,2.63088482834903,-0.702467972282088,1.63669677302585,"SP-MUC/HYALINL",4,491.333333333333,445.666666666667,53.6666666666667,44523,8053,36470,4,0.0134722603052737,0.00666418312016226
"SPU_018218",10,73.4846662907911,7.25323086504232,2.29367299285671,5.1886487899076,0.143806834133188,9.04985716307829,"SP-MYEF2",54,236.666666666667,114,101.666666666667,23368,6588,16780,54,0.0141040921732221,0.0154320987654321
"SPU_018242",35,4.33842450133734,16.9247389475549,2.86080302633909,5.81385124251712,-0.223419814368505,4.70048658981669,"SP-CYP46L5",16,125.333333333333,0,5,63372,1951,61421,16,0.0020405615885989,0.00256278831368529
"SPU_018250",8,0,0,0,0,0.0882964719517149,5.63611338020769,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018270",7,95.7356730252265,6.41834708604746,2.42590717396824,5.93598101376048,0.240829747107002,3.97341721574941,"SP-ACSS1",64.3333333333333,256.666666666667,0,74,13292,2347,10945,64.3333333333333,0.0234505862646566,0.0315296122709842
"SPU_018299",22,12.5196513113562,8.72518687097171,1.86021609122774,3.86853113750241,-0.594903221938964,0.565604229517358,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018309",10,0.454545454545455,1.43739893644017,0.454545454545455,1.02825325581737,0.131305895873885,4.86139774956821,"SP-NCAPG",51.6666666666667,283,0,160.666666666667,15406,2301,13105,51.6666666666667,0.021594811140786,0.0698247138925105
"SPU_018312",12,2.05562397372742,5.28218102899987,1.52483431950071,3.35613770881949,0.0280348620722158,1.95722921561841,"SP-CRHR1",14.6666666666667,867.666666666667,147.666666666667,184.333333333333,16617,1405,15212,14.6666666666667,0.0570383030940486,0.131198102016607
"SPU_018333",57,96.8218013830276,10.0844405027744,1.3357167748822,2.67576223229217,0.106319278191586,5.91271737821969,"SP-RGS3",66.6666666666667,3523,0,0,71368,3708,67660,66.6666666666667,0.0520691693762932,0
"SPU_018353",10,98.5478016591092,3.44586548989328,1.08967834586347,2.46502367524115,-0.316975194227406,9.51298561190637,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018355",42,49.6747717715668,49.5126581072872,7.63996901148214,15.4292304315907,0.127522048017318,4.31568324786632,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018356",5,98.7732919254658,1.7944694902712,0.802511152759159,2.2281281619448,-0.11085770691667,2.20829645758113,"SP-CUB/HYALINL3",70.6666666666667,1990.66666666667,1990.66666666667,219.333333333333,56431,6880,49551,70.6666666666667,0.040174096721896,0.0318798449612403
