"geneid","logFC","logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_016385",0.0241713159531314,7.36665503656961,"SP-PCTAIRE",77,1351,548,266,32900,4091,28809,0.077,0.0468950675136242,0.0650207773160596
"SPU_016387",-0.101944867242803,3.47096282035973,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016390",0.21732743385707,6.39737634257998,"SP-SHFM1",42.6666666666667,24.3333333333333,24.3333333333333,27.6666666666667,3669,1574,2095,0.0426666666666667,0.0116149562450278,0.0175772977551885
"SPU_016392",-0.25454850752749,3.4160376876848,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016393",-0.241195426027984,5.55422660684272,"SP-SAPS3_1",87.6666666666667,613.666666666667,443.666666666667,24.6666666666667,28933,1644,27289,0.0876666666666667,0.0224876934540169,0.0150040551500406
"SPU_016394",-0.00462972290799009,7.87432651909054,"SP-SAPS3",125,49.3333333333333,0,82,30250,5310,24940,0.125,0.00197808072707832,0.0154425612052731
"SPU_016395",-0.164533088255698,3.06337741798655,"SP-CKAP2L",119.333333333333,595.666666666667,13,250.666666666667,2260,2260,0,0.119333333333333,0,0.110914454277286
"SPU_016396",0.0130836143522271,3.14179000746658,"SP-FAM60A",64.3333333333333,308.333333333333,61,53,27770,1356,26414,0.0643333333333333,0.0116731026475859,0.0390855457227139
"SPU_016397",0.13987703773104,10.230060380577,"SP-HYPP_2259",41.6666666666667,100,0,169,4821,1284,3537,0.0416666666666667,0.0282725473565168,0.131619937694704
"SPU_016401",0.0652324156927705,1.64391948231807,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016403",0.0409096259801462,5.97012413057029,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016404",0.121963257265072,1.77946273251046,"SP-METAXIN1",0.666666666666667,53,0,44,5837,953,4884,0.000666666666666667,0.0108517608517609,0.0461699895068206
"SPU_016406",-0.126592894735425,2.46033422534834,"SP-DSP3",54.3333333333333,37.3333333333333,0,26.3333333333333,4076,545,3531,0.0543333333333333,0.0105730199188143,0.0483180428134557
"SPU_016407",-0.0974002330068581,4.26329237303171,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016408",-0.113718354935156,3.0988513266309,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016410",-0.10598278953926,2.03000421107747,"SP-ST8SIA6",6.66666666666667,107,16.3333333333333,66.3333333333333,15625,1401,14224,0.00666666666666667,0.00752249718785152,0.0473471330002379
"SPU_016413",0.330117563323887,1.2499999798903,"SP-NOC3L_2",11.6666666666667,63,17.3333333333333,67,9072,1356,7716,0.0116666666666667,0.00816485225505443,0.0494100294985251
"SPU_016414",0.00355157966806596,3.96419585221718,"SP-VHA55",9.66666666666667,0,0,0,8035,1312,6723,0.00966666666666667,0,0
"SPU_016415",-0.167270933207951,2.38742762718127,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016416",0.0811642922919338,1.81511669167112,"SP-HYPP_2260",54.6666666666667,481.333333333333,438,48,22118,1383,20735,0.0546666666666667,0.0232135680411542,0.03470715835141
"SPU_016418",-0.1848731975807,2.91859517949021,"SP-HERC4",50.3333333333333,326.666666666667,24,356.333333333333,27697,3061,24636,0.0503333333333333,0.013259728310873,0.116410759011216
"SPU_016419",-0.0838687412555284,2.19004127459892,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016421",-0.154486698965094,2.81731409875603,"SP-YARS_1",4,32.6666666666667,0,5,7960,1421,6539,0.004,0.00499566702350003,0.00351864883884588
"SPU_016422",0.00756440771087984,3.48444512482773,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016423",0.135218310633453,3.43671147527826,"SP-GILTL",18.6666666666667,41,25.3333333333333,59,4708,754,3954,0.0186666666666667,0.0103692463328275,0.0782493368700265
"SPU_016426",-0.278316140631796,1.23634488852705,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016429",-0.33111877538143,4.17249423814725,"SP-DLEC1",53.3333333333333,126,0,87.6666666666667,13377,2253,11124,0.0533333333333333,0.0113268608414239,0.0389110815209351
"SPU_016430",0.732783309516257,2.54909202187745,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016432",0.232241577286719,2.58177564396346,"SP-ALPL_1",61.6666666666667,117.666666666667,13.3333333333333,145,6523,1446,5077,0.0616666666666667,0.0231764165189416,0.100276625172891
"SPU_016435",-0.220120981175667,2.27660825393393,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016436",0.196138454933743,0.786781799654676,"SP-ENDRVT91",124,0,0,0,1799,1799,0,0.124,0,0
"SPU_016439",-0.0411321197648663,2.9528993078477,"SP-EEF1E1",16,731.333333333333,14,36.6666666666667,3917,523,3394,0.016,0.215478295030446,0.0701083492670491
"SPU_016441",0.204508224568185,7.2137768374006,"SP-TKT",88.3333333333333,463,66.6666666666667,200.333333333333,17285,3267,14018,0.0883333333333333,0.0330289627621629,0.0613202734414856
"SPU_016442",0.252634721331602,0.520922865234608,"SP-CYP2L32",67,142.333333333333,0,98.6666666666667,13643,1733,11910,0.067,0.0119507416736636,0.0569340257741873
"SPU_016443",-0.125271483995676,5.11806010577786,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016446",-0.201637787802335,5.06243487552193,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016447",-0.0854047321213143,3.18445260852437,"SP-EXOSC10_1",2.66666666666667,217,0,47.6666666666667,30633,2281,28352,0.00266666666666667,0.00765378103837472,0.0208972672804326
"SPU_016449",-0.35184112763099,4.73754172977484,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016450",-0.426812973219892,1.05633995231133,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016451",-0.0739141826809732,3.26393187384542,"SP-SNX17",69.6666666666667,232,0,106,12134,1470,10664,0.0696666666666667,0.0217554388597149,0.072108843537415
"SPU_016452",-0.798815607709739,0.141386976748105,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016453",-0.885263370234749,3.41421936664898,"SP-TRPM3",63.3333333333333,371.666666666667,162.666666666667,179,12675,1679,10996,0.0633333333333333,0.0338001697587001,0.106611078022633
"SPU_016454",0.0804428572532151,0.42188323130003,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016455",0.198739286167541,1.27655663766312,"SP-TLK1C",21.3333333333333,72.3333333333333,42.6666666666667,11.6666666666667,4233,1152,3081,0.0213333333333333,0.0234772260088716,0.0101273148148148
"SPU_016456",0.0454394010467675,1.1040110595631,"SP-GABABR2",92.6666666666667,3866.33333333333,3866.33333333333,0,158444,3061,155383,0.0926666666666667,0.0248826019148384,0
"SPU_016465",0.152341533862176,1.03867283757673,"SP-HYPP_2262",0.666666666666667,2058.66666666667,9.33333333333333,110.666666666667,1142,1142,0,0.000666666666666667,0,0.0969060128429656
"SPU_016466",0.188032593371283,1.55804621408749,"SP-HYPP_824",29,45,0,30.6666666666667,14413,2821,11592,0.029,0.00388198757763975,0.010870849580527
"SPU_016467",0.258109124909812,3.16409277877554,"SP-DDX24_1",5,38,3.66666666666667,51.3333333333333,15662,2220,13442,0.005,0.00282696027376878,0.0231231231231231
"SPU_016471",1.52936094930986,1.6059612529458,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016472",-0.100269192055326,4.13911920875761,"SP-HYPP_3051",11,851.333333333333,0,428,10436,4829,5607,0.011,0.151834017002556,0.0886311865810727
"SPU_016474",0.565859535155198,0.577591671956142,"SP-L1TD1L_1",61.6666666666667,72,72,219.333333333333,6849,909,5940,0.0616666666666667,0.0121212121212121,0.241290795746241
"SPU_016476",0.290348767339129,1.17271988296217,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016477",-0.183569196902869,0.815974933362604,"SP-HYLS1",63.6666666666667,226,22,311,4007,421,3586,0.0636666666666667,0.0630228667038483,0.738717339667458
"SPU_016478",0.0718966098045459,5.34511654295964,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016481",0.272780641015961,5.07377593287589,"SP-ECHN34",74.3333333333333,587.666666666667,0,54,20385,2576,17809,0.0743333333333333,0.032998296741348,0.0209627329192547
"SPU_016482",0.349522154080826,6.93127935224075,"SP-C3ORF16L",9.33333333333333,197.333333333333,0,78,3401,2926,475,0.00933333333333333,0.415438596491228,0.0266575529733424
"SPU_016483",0.0728415329687883,1.54094578300512,"SP-ENDRVT30",143.666666666667,5.66666666666667,5.66666666666667,3.33333333333333,2363,2363,0,0.143666666666667,0,0.00141063619692481
"SPU_016484",-0.150624389838006,1.98747239416651,"SP-HYPP_825",79.6666666666667,266.666666666667,0,115,16439,1821,14618,0.0796666666666667,0.0182423496146304,0.0631521142229544
"SPU_016485",-0.131093334104876,5.01273445610618,"SP-HYPP_131",47,482,0,489.333333333333,14469,5531,8938,0.047,0.0539270530319982,0.088471042005665
"SPU_016486",0.0718409931411218,7.95148616933421,"SP-ALDOAA",2,39.6666666666667,0,25,10284,3663,6621,0.002,0.00599103861450939,0.00682500682500682
"SPU_016487",-0.0137310720883675,3.06690103766097,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016488",-0.286850668339504,1.30647044904662,"SP-DDX24",2,90.3333333333333,7.33333333333333,63.6666666666667,5588,711,4877,0.002,0.018522315631194,0.0895452414439756
"SPU_016490",-0.105552168860612,4.81590696386951,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016491",0.121922089566798,1.01477539188445,"SP-HYPP_826",9,70,0,267.666666666667,4307,1859,2448,0.009,0.0285947712418301,0.143984220907298
"SPU_016492",0.247172755282821,4.38926359553274,"SP-MGST3",73,37.6666666666667,0,27.6666666666667,5650,514,5136,0.073,0.00733385254413292,0.0538261997405966
"SPU_016494",0.34590800696101,1.43232308567514,"SP-PRKG1",22,1217,967.333333333333,118,12774,871,11903,0.022,0.102243131983534,0.135476463834673
"SPU_016495",-0.23201644238952,2.72988560793007,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016497",-0.091914749502747,3.04537461590072,"SP-HYPP_827",107,110.666666666667,0,94.6666666666667,11409,2781,8628,0.107,0.0128264564982228,0.0340405130049143
"SPU_016498",-0.714432844467745,3.35503698127108,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016503",-0.0982815110842959,5.29422557435157,"SP-HYPP_3052",128.333333333333,1110,354.666666666667,433,31323,3889,27434,0.128333333333333,0.0404607421447838,0.111339676009257
"SPU_016504",-0.620054342019768,1.03390743264698,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016505",-0.116816342298907,2.06142095002104,"SP-ACK1",21,668,9.33333333333333,32,2083,458,1625,0.021,0.411076923076923,0.0698689956331878
"SPU_016506",0.119302725091945,7.36707565726932,"SP-MSP130R2",70.6666666666667,146.333333333333,32.3333333333333,139.333333333333,7597,2100,5497,0.0706666666666667,0.0266205809229277,0.0663492063492064
"SPU_016507",0.0780336371315745,1.55576371874349,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016508",-0.0381257514215454,2.38752348823725,"SP-RBBP5",28.6666666666667,42.6666666666667,0,16.6666666666667,5369,636,4733,0.0286666666666667,0.00901471934643285,0.0262054507337526
"SPU_016509",0.322482480190171,3.33026884625225,"SP-HYPP_828",2.66666666666667,717,6.66666666666667,190.666666666667,25393,2141,23252,0.00266666666666667,0.0308360571133666,0.0890549587420209
"SPU_016511",-0.267654631749286,0.304168897005877,"SP-DPPDL",8,0,0,0,11439,625,10814,0.008,0,0
"SPU_016514",-0.162825760194458,6.54604052404838,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016517",-0.380890634591245,4.12009780362358,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016518",0.135325353525737,5.09620586648385,"SP-Z376",83.6666666666667,339,36,317.333333333333,6291,3786,2505,0.0836666666666667,0.135329341317365,0.0838175735164642
"SPU_016523",0.00538481801834368,3.63728987732986,"SP-RAR",43.6666666666667,799.666666666667,0,81.6666666666667,13581,901,12680,0.0436666666666667,0.0630651945320715,0.0906400295967444
"SPU_016524",-0.475534072970943,0.167616952948388,"SP-NGLY1",21.3333333333333,2.66666666666667,0,2,7105,1019,6086,0.0213333333333333,0.000438164092452623,0.00196270853778214
"SPU_016526",-0.532994916032949,1.60079770944054,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016528",-0.872683684447382,0.270890060402676,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016529",-0.121215362465219,1.0861300220399,"SP-CLECT_79",4.66666666666667,448,0,0,28005,963,27042,0.00466666666666667,0.0165668219806227,0
"SPU_016532",0.0552242674039394,2.28426138492735,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016534",0.144311433119,4.44301202256141,"SP-HYPP_829",69.3333333333333,595.333333333333,80.3333333333333,69,27872,1767,26105,0.0693333333333333,0.022805337419396,0.0390492359932088
"SPU_016538",-0.04036027180171,5.9244539331057,"SP-SLC39A9",65.6666666666667,80.3333333333333,0,100,9505,4039,5466,0.0656666666666667,0.0146969142578363,0.0247586036147561
"SPU_016540",-0.381674779150601,0.657340154575494,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016541",-0.08647626571119,4.81070745637005,"SP-HYPP_2264",56,135,8.66666666666667,138.666666666667,11115,3098,8017,0.056,0.0168392166645878,0.0447600602539273
"SPU_016542",0.492496367252572,-0.153295077784651,"SP-DREL",116.666666666667,15.6666666666667,0,45.3333333333333,5532,2655,2877,0.116666666666667,0.00544548719731201,0.0170747018204645
"SPU_016544",0.140518387001829,3.60008499234807,"SP-HYPP_830",13.6666666666667,588.333333333333,588.333333333333,384.666666666667,10057,2564,7493,0.0136666666666667,0.0785177276569242,0.150026001040042
"SPU_016547",-0.117103567245115,7.45829878326936,"SP-SFRS7L",167.333333333333,274.333333333333,0,127.666666666667,5367,1368,3999,0.167333333333333,0.0686004834541969,0.0933235867446394
"SPU_016548",-0.298159348095155,6.67888275074868,"SP-UNK_34",59.3333333333333,588.666666666667,130.333333333333,171.333333333333,15027,3032,11995,0.0593333333333333,0.0490760038905099,0.0565083553210202
"SPU_016552",0.167712428802037,2.3376404532625,"SP-DDX42_1",60.6666666666667,73,16.6666666666667,92.3333333333333,14221,1048,13173,0.0606666666666667,0.00554163819934715,0.0881043256997455
"SPU_016553",0.0386530986978615,3.80297415932045,"SP-UTP14A",10.6666666666667,7,0,16,7727,1962,5765,0.0106666666666667,0.00121422376409367,0.00815494393476045
"SPU_016555",-0.130782821165451,3.80197907506583,"SP-EGF/LAMGAP2",12.3333333333333,106.666666666667,0,95.3333333333333,26845,8326,18519,0.0123333333333333,0.00575985024389366,0.0114500760669389
"SPU_016561",-0.75709292376977,-0.00626363371832036,"SP-CDKL5-2",20.3333333333333,242.333333333333,79,41,34484,772,33712,0.0203333333333333,0.00718834045246005,0.0531088082901554
"SPU_016562",-0.0836321004897459,4.3548013812855,"SP-HSP40A",3.33333333333333,0.666666666666667,0,3,3857,945,2912,0.00333333333333333,0.000228937728937729,0.00317460317460317
"SPU_016569",-0.645372079520883,1.27295295318408,"SP-B4GALT6_3",34,361.666666666667,108,110,17482,1097,16385,0.034,0.0220730342793205,0.100273473108478
"SPU_016574",-0.0679273399780556,4.36524589390896,"SP-DHRSX_2",93.3333333333333,497.333333333333,26.6666666666667,209,9772,1081,8691,0.0933333333333333,0.0572239481455912,0.193339500462535
"SPU_016575",-0.138083547395409,5.91521571285073,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016576",-0.355578044171167,1.44396833815693,"SP-PDCD2L",26.3333333333333,144.666666666667,51,193,5231,1309,3922,0.0263333333333333,0.0368859425463199,0.147440794499618
"SPU_016578",0.239183689127716,1.98948876630107,"SP-JMJD5_1",36.6666666666667,37,0,21.6666666666667,3694,909,2785,0.0366666666666667,0.0132854578096948,0.0238357169050238
"SPU_016580",0.0997086948828143,2.84098577085056,"SP-POLYPL_10",188.666666666667,52.3333333333333,0,82.3333333333333,5380,3372,2008,0.188666666666667,0.026062416998672,0.0244167655199684
"SPU_016582",-0.0652581235276538,3.99196833041357,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016585",-0.279156575342512,2.60969269379116,"SP-KCNH7",6.33333333333333,393,0,276,23540,2644,20896,0.00633333333333333,0.0188074272588055,0.104387291981846
"SPU_016587",0.0875841519822851,8.16245530030526,"SP-FPGS_3",62,345.333333333333,0,109.333333333333,14517,2296,12221,0.062,0.0282573711916646,0.0476190476190476
"SPU_016588",0.0853488228740145,5.31681851035829,"SP-PHF8",98,1127,224.333333333333,535.333333333333,26277,2863,23414,0.098,0.0481335952848723,0.186983350797532
"SPU_016589",0.40190929708038,7.55947406612423,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016591",0.0190799672575748,1.26537973043921,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016592",0.17724656291913,2.1449600557335,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016593",-0.477341465736532,0.0112275058122521,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016594",0.0875150079473438,4.61431946929778,"SP-UNK_6",39.3333333333333,9,0,6.33333333333333,8684,1909,6775,0.0393333333333333,0.00132841328413284,0.00331761829928409
"SPU_016595",-0.76349844703493,0.82673476683469,"SP-SOAT_1",123.666666666667,0,0,0,10108,1040,9068,0.123666666666667,0,0
"SPU_016596",-0.100596986859768,4.83627458573458,"SP-PDCD11",79,263,0,124,8795,825,7970,0.079,0.0329987452948557,0.15030303030303
"SPU_016600",-0.2176207597415,0.796367316258675,"SP-POLYPL_11",2.66666666666667,0,0,0,4073,4073,0,0.00266666666666667,0,0
"SPU_016601",0.350243742174886,3.24690780273305,"SP-POLYPL_12",25.3333333333333,0,0,0,4721,4721,0,0.0253333333333333,0,0
"SPU_016602",0.35624632565233,2.81012933660577,"SP-POLYPL_13",2.66666666666667,0,0,33.3333333333333,4076,4076,0,0.00266666666666667,0,0.00817795224075892
"SPU_016603",0.119248294038863,3.85919331040787,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016604",-0.39883576992722,1.25434883081155,"SP-PASK",20.6666666666667,1,0,4.33333333333333,3994,919,3075,0.0206666666666667,0.00032520325203252,0.00471527022125499
"SPU_016605",0.0106547923927936,4.30733673293028,"SP-RAB14",18.6666666666667,4,0,0.666666666666667,5219,896,4323,0.0186666666666667,0.00092528336803146,0.000744047619047619
"SPU_016606",0.0342272488857227,4.20042328329167,"SP-OCRL1",19,367,175.666666666667,100,33706,3012,30694,0.019,0.0119567342151561,0.0332005312084993
"SPU_016609",0.186492919950876,2.21702419374442,"SP-BCDO",158.666666666667,1658,842.333333333333,249.666666666667,21772,1740,20032,0.158666666666667,0.082767571884984,0.143486590038314
"SPU_016610",-0.89833125835248,3.18763545857702,"SP-AADC_1",3.33333333333333,348,0,104.333333333333,15577,1310,14267,0.00333333333333333,0.0243919534590313,0.0796437659033079
"SPU_016611",0.0630042304714138,6.71329932074437,"SP-DNAJHC5B",46.3333333333333,50.3333333333333,0,19,12672,1819,10853,0.0463333333333333,0.00463773457415768,0.0104452996151732
"SPU_016613",0.308293653521697,4.70346416736546,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016615",0.3822458496893,0.143859299778982,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016617",0.0114765372277341,4.86853755047271,"SP-TULP4L",53,117.666666666667,95.3333333333333,61,48994,2978,46016,0.053,0.0025570815948076,0.0204835460040295
"SPU_016618",0.0315450895397404,0.931244460351019,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016631",-0.0185098578301217,6.48597977922984,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016632",0.059141115274805,5.94117565932206,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016633",-0.0871624436321886,2.97659354878804,"SP-COG1",5.33333333333333,40,0,30.3333333333333,11779,1871,9908,0.00533333333333333,0.0040371417036738,0.016212364154641
"SPU_016635",-0.012516303069192,4.03287964556906,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016636",0.256465290923467,0.0519971951443871,"SP-TRPM3_5",57,510.333333333333,0,0,26957,539,26418,0.057,0.0193176369646958,0
"SPU_016637",-0.39534344467769,1.68075431075149,"SP-PEX11B",24.6666666666667,19,19,55,2861,798,2063,0.0246666666666667,0.00920988851187591,0.068922305764411
"SPU_016638",0.150584361377672,2.99713982340457,"SP-FUT8L_1",113,9,9,6,1304,1304,0,0.113,0,0.00460122699386503
"SPU_016639",0.421410583473023,1.84542127036166,"SP-TMEM38B",53.3333333333333,605.333333333333,0,235,4327,835,3492,0.0533333333333333,0.173348606338297,0.281437125748503
"SPU_016641",-0.595599464070666,1.32533718112616,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016642",0.172071295081333,5.90280613349238,"SP-HYPP_132",10,9,9,17.3333333333333,6181,6181,0,0.01,0,0.00280429272501753
"SPU_016643",-0.38492449476203,1.61320173117275,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016644",-0.0852042965527018,5.30584973095782,"SP-RHOGEF11L",54,161.333333333333,11.6666666666667,61.3333333333333,26358,3048,23310,0.054,0.00692120692120692,0.0201224846894138
"SPU_016645",-0.117023527983835,1.90328749942698,"SP-HEATR6-3",29,328.666666666667,2.66666666666667,35,49094,2136,46958,0.029,0.00699916237204878,0.0163857677902622
"SPU_016647",0.370071065268801,1.34667873491402,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016648",0.688753825510611,0.133141681514519,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016649",-0.369961707804045,2.78311208080547,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016650",0.333919165387752,5.88505089868689,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016651",0.051722713077964,4.51530183261843,"SP-DAO1",48.6666666666667,463.333333333333,0,72,8423,1299,7124,0.0486666666666667,0.065038367958076,0.0554272517321016
"SPU_016652",0.170796631761866,4.73922262105431,"SP-DDO_1",81,295.666666666667,115.333333333333,88.6666666666667,16081,1861,14220,0.081,0.0207923112986404,0.0476446355006269
"SPU_016653",-0.346400035906272,4.40434991392816,"SP-XPMC2HL",34.6666666666667,156.666666666667,0,85,6467,2115,4352,0.0346666666666667,0.0359987745098039,0.0401891252955083
"SPU_016654",0.0225981986170906,2.55228476007756,"SP-VPS13B-3",31.3333333333333,20,0,15.3333333333333,9734,1941,7793,0.0313333333333333,0.00256640574874888,0.00789970805426756
"SPU_016655",-0.282047679366158,2.83771619651811,"SP-KIF19",23,26.6666666666667,2,13.3333333333333,18683,1271,17412,0.023,0.00153151083543916,0.01049042748492
"SPU_016656",-0.172113956794429,1.93167502297221,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016657",0.147828659305036,8.15301744635576,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016660",0.210707525957649,3.77762002499655,"SP-POLD2",27.3333333333333,21.6666666666667,0,50.3333333333333,8730,1605,7125,0.0273333333333333,0.00304093567251462,0.0313603322949117
"SPU_016661",-0.0724371742540734,5.08805113277718,"SP-USP1",12,289.666666666667,0,321,11654,5125,6529,0.012,0.0443661612293868,0.0626341463414634
"SPU_016663",0.0867413716827382,3.78584611219149,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016664",0.00121150899499861,4.23561212004574,"SP-KIF21A",133.666666666667,742.666666666667,180,332.666666666667,30153,4211,25942,0.133666666666667,0.0286279649474469,0.0789994458956701
"SPU_016665",-0.0791703141594678,2.10314052393124,"SP-LGTNL",52.3333333333333,1301.33333333333,0,43.3333333333333,14056,1768,12288,0.0523333333333333,0.105902777777778,0.0245098039215686
"SPU_016666",-0.428729760631446,0.765920987842057,"SP-PAIP1L_1",3.66666666666667,237,3.66666666666667,106.333333333333,11305,958,10347,0.00366666666666667,0.0229051899101189,0.110995128740431
"SPU_016668",0.0251119045559459,6.37483281289232,"SP-HYPP_837",63.6666666666667,10.3333333333333,0,0,10252,3137,7115,0.0636666666666667,0.00145233075661747,0
"SPU_016669",0.00467187575687061,1.11122285231282,"SP-DUSP3",27.6666666666667,170.666666666667,47,119,1638,352,1286,0.0276666666666667,0.132711249351996,0.338068181818182
"SPU_016671",-0.0268841157247183,2.85545222730009,"SP-DDX31",12.3333333333333,85,85,9.66666666666667,33704,1442,32262,0.0123333333333333,0.00263467856921456,0.0067036523347203
"SPU_016676",0.0227775029878925,3.35354301302048,"SP-HYPP_838",32.3333333333333,84.3333333333333,10.3333333333333,108.333333333333,6803,2344,4459,0.0323333333333333,0.0189130597293863,0.0462172923777019
"SPU_016679",0.136702691693085,4.7488380721805,"SP-SLC13A5",36.6666666666667,281.666666666667,12,121,7952,836,7116,0.0366666666666667,0.0395821622634439,0.144736842105263
"SPU_016680",-0.388919175791298,3.37721679363444,"SP-C16ORF62L",127.666666666667,394,0,151,23905,2544,21361,0.127666666666667,0.0184448293619213,0.0593553459119497
"SPU_016683",-0.0912478358726198,3.32098815418984,"SP-HYPP_839",97,429.333333333333,429.333333333333,18,18642,2011,16631,0.097,0.0258152446234943,0.00895077076081552
"SPU_016684",-0.155940283728878,2.214192926256,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016685",0.240491212716363,6.73915032691225,"SP-AP2",51.6666666666667,2385.33333333333,1077,237.333333333333,41674,3742,37932,0.0516666666666667,0.0628844599107174,0.0634241938357385
"SPU_016686",-0.227763540505115,6.43552442268409,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016687",0.659136476415204,1.21905408630048,"SP-NFYC",24.3333333333333,3,0,6,6837,573,6264,0.0243333333333333,0.000478927203065134,0.0104712041884817
"SPU_016688",0.0762797120109877,6.91326863848618,"SP-HM13",13,26,0,30.3333333333333,8503,3776,4727,0.013,0.00550031732599958,0.00803319209039548
"SPU_016689",-0.487849561222121,5.15295875022124,"SP-SEAWI",93.6666666666667,157.666666666667,92.6666666666667,90.3333333333333,15080,1050,14030,0.0936666666666667,0.0112378237110953,0.086031746031746
"SPU_016691",-0.385631096888384,3.03257488515397,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016692",-0.0911608431562453,2.19622763630364,"SP-HYPP_2268",90.6666666666667,257,4.33333333333333,113,7854,1456,6398,0.0906666666666667,0.0401688027508596,0.0776098901098901
"SPU_016694",0.331785920463843,3.7371694229469,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016695",0.184089606419281,3.89341618056855,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016696",0.525883375530757,0.83994750859457,"SP-RTL_43",19.6666666666667,0,0,15.6666666666667,3237,1078,2159,0.0196666666666667,0,0.0145330859616574
"SPU_016697",0.468736293632372,0.713146592447535,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016699",-0.0360048998979983,4.710921895659,"SP-USP39",16.3333333333333,419,2,460.333333333333,26527,2673,23854,0.0163333333333333,0.0175651882283894,0.172215987030802
"SPU_016702",0.950536859097329,0.9261211883188,"SP-RDH8_1",27,0,0,32.6666666666667,3381,845,2536,0.027,0,0.0386587771203156
"SPU_016705",0.259476843197153,3.73302212491368,"SP-PRDX5",12.6666666666667,15.3333333333333,0,17.3333333333333,4023,236,3787,0.0126666666666667,0.00404893935393011,0.0734463276836158
"SPU_016706",-0.0238338733656715,4.56108116723774,"SP-PRKAB2",93.6666666666667,1505.66666666667,0,227.333333333333,10528,821,9707,0.0936666666666667,0.155111431612925,0.276898091758019
"SPU_016707",0.357257913044835,1.39252264170772,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016708",0.107557428380378,2.89667091901803,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016711",0.579906997782877,4.49151396395954,"SP-SF3A3_1",2.66666666666667,12.3333333333333,0,0,8367,2787,5580,0.00266666666666667,0.00221027479091995,0
"SPU_016712",-0.0806377885427919,5.00998444849117,"SP-FAM76A",7.66666666666667,135.666666666667,0,156.666666666667,9079,1534,7545,0.00766666666666667,0.0179810028716589,0.10212950890917
