"geneid","ex_meth_logFC","ex_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_015937",1.05495105333187,6.2493962827143,2.20904849383967,0.137203272956319,-0.249360794916015,4.52892431145421,"SP-SRCR128",73,37,0,28.3333333333333,5084,1416,3668,0.073,0.0100872410032715,0.0200094161958569
"SPU_015939",0.687798518597428,6.93144234953142,1.63823022504018,0.20056846132378,-0.283212607625701,4.62781396566104,"SP-PPGB_3",57.6666666666667,0,0,0,9172,1821,7351,0.0576666666666667,0,0
"SPU_015943",0.325234253773548,8.33307238079022,0.555572480623841,0.456049678510438,-0.180931306344817,2.08184161968263,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015946",1.34516196510705,4.89723109284547,1.868898198575,0.17160132354619,0.652530160029908,0.885669754866527,"SP-SLC7A6_6",44.6666666666667,42,0,45.6666666666667,8027,1150,6877,0.0446666666666667,0.00610731423585866,0.0397101449275362
"SPU_015954",-0.198684178842951,6.86686050465145,0.125216189583121,0.723444557197322,0.0240664396433027,5.98743858072499,"SP-HYPP_804",167.333333333333,44.6666666666667,42,17,5376,2314,3062,0.167333333333333,0.0145874156324842,0.00734658599827139
"SPU_015966",1.84856991089135,2.90944077094743,1.13824309480148,0.286023876717233,-0.102382944416954,7.55725460207149,"SP-SLC28A3_1",42.6666666666667,146.666666666667,2,241.666666666667,11359,1888,9471,0.0426666666666667,0.0154858691444057,0.128001412429379
"SPU_015971",1.37816786940304,4.56508039649335,2.16436595200916,0.141242870844748,-0.0677813567546578,3.28287337936408,"SP-HYPP_806",60,119,0,186,8051,4685,3366,0.06,0.0353535353535354,0.039701173959445
"SPU_015975",0.584962139635911,4.96580213219775,0.522423219660903,0.46980983199138,0.0480459606507347,5.49423104796892,"SP-LCA5",77.6666666666667,317.666666666667,0,222.666666666667,9744,2668,7076,0.0776666666666667,0.0448935368381383,0.0834582708645677
"SPU_015977",-0.660747852800226,3.83871929309236,0.26204378385592,0.60871951205402,0.159613378913651,5.7736727746584,"SP-CNNM2_1",32.3333333333333,168.333333333333,0,106.666666666667,29795,3869,25926,0.0323333333333333,0.00649283859188974,0.0275695700870165
"SPU_015982",-0.0850383168545216,4.8207892175405,0.00862645979902243,0.925999898080739,-0.105398857013696,5.1016774507983,"SP-GSC",172,361.333333333333,239,98.6666666666667,9065,963,8102,0.172,0.0445980416358101,0.102457597784701
"SPU_016010",2.21406137923295,5.30488195588441,3.64380634900651,0.0562781314551692,0.102199553696653,6.45034506291467,"SP-SLC6A5-2",175.666666666667,1386.33333333333,0,428.666666666667,20056,4256,15800,0.175666666666667,0.0877426160337553,0.100720551378446
"SPU_016011",0.153943244742921,7.38902038936229,0.0846511098617277,0.77109060193547,0.125443477321598,6.17929276081842,"SP-GLYT_6",14.3333333333333,258.666666666667,0,178.666666666667,12374,2974,9400,0.0143333333333333,0.0275177304964539,0.060076216095046
"SPU_016016",0.426848311522704,5.69831086672494,0.308454699673725,0.578629994966786,-0.703560551663656,4.59174421948901,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016025",-0.409235328158589,9.11622133094746,1.32578225338078,0.249556947574827,-0.0401576171644414,2.48084403794238,"SP-CRTAPL",25.3333333333333,114,0,107,10079,1315,8764,0.0253333333333333,0.0130077590141488,0.0813688212927757
"SPU_016026",0.243973553604964,7.773695452227,0.313937175001316,0.575274167104193,-0.0138280420249863,5.4640966612234,"SP-HYPP_2994",24.3333333333333,50,0,128.333333333333,5164,1512,3652,0.0243333333333333,0.0136911281489595,0.0848765432098765
"SPU_016032",0.298632725930499,6.18308344751779,0.257555711650798,0.611804408449945,0.0823916935943089,4.18054936241243,"SP-SERRP5",32,52,0,23.6666666666667,27871,6136,21735,0.032,0.00239245456636761,0.00385701868752716
"SPU_016051",0.776346476402625,3.92213621464418,0.76370894557145,0.382170304233296,-0.781133918859636,2.92037070077785,"SP-ARG_1",51.3333333333333,555.333333333333,28.6666666666667,464,12032,1869,10163,0.0513333333333333,0.0546426580078061,0.248261102193686
"SPU_016053",-1.51068215141908,7.09810599298643,8.93336938002571,0.00280007331975121,-0.89242152541224,1.35291056403882,"SP-PTPRLEC4",8.66666666666667,953.666666666667,0.666666666666667,303.666666666667,30513,4376,26137,0.00866666666666667,0.036487227557358,0.069393662400975
"SPU_016055",0.551296878704866,4.88972614477768,0.386506007836712,0.534141733975879,-0.272945186491954,8.24364750703612,"SP-NIDOGEN",11,384.333333333333,0,345.333333333333,14724,2777,11947,0.011,0.0321698613319941,0.124354819349418
"SPU_016088",-0.892087381307675,4.58053094110516,0.992124240311711,0.319223745259389,0.0509446653279859,6.13937454635697,"SP-CLECT/TM/DUF",22.3333333333333,1058.66666666667,8.66666666666667,421.333333333333,28238,3343,24895,0.0223333333333333,0.0425252728124791,0.126034499950145
"SPU_016095",0.491281910605767,7.03727066993963,0.692109573515459,0.405447762148107,-0.303356771086609,3.1456629813573,"SP-GALNT11",75,107,0,26.6666666666667,20025,2120,17905,0.075,0.00597598436191008,0.0125786163522013
"SPU_016098",-0.137090986772583,6.95388284144703,0.0638658254569897,0.800486996704675,-0.153430245803921,3.33914999289654,"SP-HYPP_811",41.6666666666667,97,0,97,5799,1964,3835,0.0416666666666667,0.0252933507170795,0.0493890020366599
"SPU_016099",-0.889371604097836,7.50144168372897,3.54408628124013,0.0597580716528409,0.0941404512995897,2.45454136653551,"SP-HYPP_812",68.3333333333333,607.333333333333,289,270,19794,2210,17584,0.0683333333333333,0.034538974825599,0.122171945701357
"SPU_016101",-0.197447524270785,4.47023264954655,0.0578101661590507,0.809991150580014,0.190623496934709,8.1554222415042,"SP-CHAF1A",75.6666666666667,112.333333333333,0,94.3333333333333,12995,5613,7382,0.0756666666666667,0.0152171949787772,0.016806223647485
"SPU_016105",0.0946601235411803,7.58608377527186,0.0411428674940817,0.839262400734833,-0.455231902805624,3.31891209255392,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016121",-0.466992483200057,6.84012104807897,0.839845927725414,0.359440839281015,0.00420333016516218,3.98478358604476,"SP-POLYP",4,30,12,9.66666666666667,4896,4430,466,0.004,0.0643776824034335,0.00218209179834462
"SPU_016125",0.231815071794956,7.74950109258215,0.277510662406831,0.59833747793203,-0.310046072604959,3.66384640423463,"SP-TPST2",169,271.666666666667,271.666666666667,79,11709,1261,10448,0.169,0.0260017866258295,0.0626486915146709
"SPU_016128",0.647247466476549,6.06967900210516,0.928604554140387,0.335225793512232,0.13723345308627,6.15762530912556,"SP-DELTA",138,829.666666666667,0,323,12789,2381,10408,0.138,0.079714322316167,0.135657286854263
"SPU_016130",-0.00278356500686107,5.39408771921824,1.0224091084865e-06,0.999193225166427,0.155521956482616,3.61915689134791,"SP-NT5DC3",2.66666666666667,802.333333333333,0,80,36156,2053,34103,0.00266666666666667,0.0235267669510991,0.0389673648319532
"SPU_016140",-0.10798277286038,8.20989501933234,0.0693476803598685,0.792288934571572,-0.158221744597583,5.4841357729806,"SP-USP6NL",80,483.333333333333,0,23.3333333333333,56095,2590,53505,0.08,0.00903342366757001,0.00900900900900901
"SPU_016141",-2.56417780734503,4.46159219008843,6.39612648780667,0.0114369633302359,0.0720136342499443,6.77266170519702,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016171",-0.712200826590066,8.17144717273041,3.10658597297767,0.077976250186818,-0.388025775602154,4.25602998565479,"SP-SEA/LDLA/CUB",30.6666666666667,311.666666666667,0,83.3333333333333,141142,2632,138510,0.0306666666666667,0.0022501383774938,0.031661600810537
"SPU_016178",-0.231257365881175,6.45499356929981,0.144710939109011,0.703641901381729,-0.034153201337834,4.08269810000242,"SP-AMDS_2",152.333333333333,408,0,258.666666666667,13866,2439,11427,0.152333333333333,0.0357049094250459,0.106054393877272
"SPU_016179",-0.55593302782549,8.06396655748299,1.6951940149127,0.192917696426238,-0.12926729015666,1.28761143289904,"SP-LRP4-2",55.6666666666667,314,0,138,29836,5473,24363,0.0556666666666667,0.0128883963387103,0.0252146902978257
"SPU_016180",0.238545732787387,7.25641865419904,0.217863060449277,0.64067300518206,-0.302814112760166,1.29008879340589,"SP-LRP1L_2",80.6666666666667,29.3333333333333,18,51.3333333333333,6237,1100,5137,0.0806666666666667,0.00571020699500357,0.0466666666666667
"SPU_016181",0.960488720735033,7.91081332137568,4.37912933533406,0.0363815769764796,0.0231634494491792,5.42838667937027,"SP-LRP4-3",99.3333333333333,1039.33333333333,28,657,19188,4429,14759,0.0993333333333333,0.0704203085123202,0.148340483179047
"SPU_016186",-0.27014973241186,3.97575751089003,0.084339516743448,0.771500554761135,0.137739079804995,4.10453707127692,"SP-MAOAL",137.666666666667,168.666666666667,0,119,11190,2498,8692,0.137666666666667,0.0194048166896763,0.0476381104883907
"SPU_016189",0.457967573474173,4.27935590065523,0.232985956637895,0.629318571352484,-0.316633439536576,2.88631525564986,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016206",0.0697400043758671,7.44695187042406,0.0212381859161033,0.88413195627165,-0.03168959887053,4.45350989179411,"SP-RXFP2L_4",43,274.333333333333,274.333333333333,199.333333333333,8408,2311,6097,0.043,0.044994806188836,0.0862541468339824
"SPU_016210",0.820976429338411,4.63403954099446,0.589537019726304,0.442598206175263,-0.353458347248435,0.457309553230703,"SP-HYPP_818",69.6666666666667,840.333333333333,165.666666666667,238,18260,2174,16086,0.0696666666666667,0.0522400431016619,0.109475620975161
"SPU_016214",-0.777572368665156,7.65809987572265,3.23620808693599,0.0720271625973011,-0.166957052819786,4.25192725360382,"SP-V-CRK",80.6666666666667,748.666666666667,0,90.6666666666667,19022,910,18112,0.0806666666666667,0.041335394581861,0.0996336996336996
"SPU_016223",1.29933612975996,6.97081242787317,6.29880881226363,0.0120819132472083,-0.184533464568753,6.85874905335501,"SP-HYPP_125",109,196.666666666667,13,188,10815,4938,5877,0.109,0.0334637853780273,0.0380720939651681
"SPU_016226",0.254913504452319,4.94614495380718,0.0647561425559005,0.799130714803917,-0.107390639937952,5.28863600946253,"SP-MIF6",138.333333333333,0,0,0,3391,369,3022,0.138333333333333,0,0
"SPU_016227",0.116432557156415,6.05543842070854,0.0211177012707608,0.884458770976635,-0.218180036274559,3.97952911357854,"SP-PDE4DIPL",73.3333333333333,773.666666666667,510,35.6666666666667,77372,5244,72128,0.0733333333333333,0.0107263013901213,0.00680142384947877
"SPU_016250",0.0227298005568239,6.23459403083479,0.00133201093748347,0.97088629002354,-0.196881217307282,4.24057650055359,"SP-Z70",110,47,5,616.666666666667,6639,3423,3216,0.11,0.0146144278606965,0.180153861135456
"SPU_016265",0.329817035502511,3.79530177296792,0.137244933476491,0.711035429662791,0.070608202685265,2.14809401269711,"SP-PPPL_268",65.6666666666667,152.666666666667,27.3333333333333,205.666666666667,5689,1287,4402,0.0656666666666667,0.0346812055126458,0.15980315980316
"SPU_016282",1.46887276645765,4.90596477397724,1.74453481159962,0.186565260422928,0.396456589221797,1.03312177574026,"SP-HYPP_2255",39.6666666666667,896.666666666667,379.666666666667,245,30157,1723,28434,0.0396666666666667,0.031535016763968,0.14219384793964
"SPU_016285",-0.461865245920234,5.79518874748979,0.487078824510291,0.485233275669317,0.13502982440959,4.38464450777977,"SP-HYPP_126",17.6666666666667,601.666666666667,60.3333333333333,64,22332,3823,18509,0.0176666666666667,0.0325067084481423,0.0167407794925451
"SPU_016300",0.859518060834736,8.70353105788339,4.86094535364089,0.0274712795123506,0.527022775323536,6.92530515966606,"SP-CCP/ZP_1",73.6666666666667,526.333333333333,0,339.333333333333,22120,6001,16119,0.0736666666666667,0.0326529768182476,0.0565461312003555
"SPU_016334",0.916190685604039,7.0859682751193,2.78859362015934,0.0949375144586588,0.425409843371971,2.2821934254113,"SP-ADCYL",122.666666666667,13,0,30.3333333333333,3640,1372,2268,0.122666666666667,0.00573192239858906,0.022108843537415
"SPU_016349",0.369639731210015,8.19821567936542,0.705422506158527,0.400967630137324,0.0462499607174725,5.82587262795717,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016361",-1.047946681821,3.46537148090055,0.805422152166845,0.36947716347459,-0.0732608176307586,5.5815409582528,"SP-GBF1",30.3333333333333,1245,0,435.333333333333,19947,3197,16750,0.0303333333333333,0.0743283582089552,0.136169325409238
"SPU_016368",1.23698617238613,5.08421456032278,1.88718878827366,0.169519339486887,0.21949000445574,4.70465256729766,"SP-NOL8L_1",23.6666666666667,0,0,0,8063,3510,4553,0.0236666666666667,0,0
"SPU_016373",0.536290539290014,7.88141108053581,1.61712539102111,0.203493077064931,0.105674571382251,4.11359623263951,"SP-SRCR133",19,373,0,35.6666666666667,11346,1657,9689,0.019,0.0384972649396223,0.0215248440957554
"SPU_016374",1.50234398934542,5.01164735145369,2.02627564362458,0.15459905706022,-0.0298232044220847,1.45205542892013,"SP-SRCR134",48.3333333333333,436.666666666667,0,180,16690,1893,14797,0.0483333333333333,0.0295104863598477,0.0950871632329636
"SPU_016383",-0.418730121582355,6.64466925396482,0.487843321719568,0.484890929699283,0.00571486284507112,4.18494460009652,"SP-SLCO4A1_3",55.3333333333333,286.666666666667,0,138,10738,1554,9184,0.0553333333333333,0.0312137049941928,0.0888030888030888
"SPU_016385",-0.45255627965116,7.59028928650885,1.13650123737675,0.286392849399876,0.0241713159531314,7.36665503656961,"SP-PCTAIRE",77,1351,548,266,32900,4091,28809,0.077,0.0468950675136242,0.0650207773160596
"SPU_016394",0.0873963294124991,6.14094422694229,0.0178267944860995,0.893784505191622,-0.00462972290799009,7.87432651909054,"SP-SAPS3",125,49.3333333333333,0,82,30250,5310,24940,0.125,0.00197808072707832,0.0154425612052731
"SPU_016403",-0.0755870148468364,7.66125421992011,0.0282493825759467,0.866523862540079,0.0409096259801462,5.97012413057029,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016407",0.27969894673664,5.46113863546906,0.130542082323515,0.717870650258787,-0.0974002330068581,4.26329237303171,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016432",-0.59299542504442,5.43834379282107,0.328507363924821,0.566539330913878,0.232241577286719,2.58177564396346,"SP-ALPL_1",61.6666666666667,117.666666666667,13.3333333333333,145,6523,1446,5077,0.0616666666666667,0.0231764165189416,0.100276625172891
"SPU_016441",-3.27164371031203,5.07674048373749,8.17657093658738,0.00424349025538797,0.204508224568185,7.2137768374006,"SP-TKT",88.3333333333333,463,66.6666666666667,200.333333333333,17285,3267,14018,0.0883333333333333,0.0330289627621629,0.0613202734414856
"SPU_016442",0.249958847511698,3.05558591081665,0.0542878864473781,0.81576326134334,0.252634721331602,0.520922865234608,"SP-CYP2L32",67,142.333333333333,0,98.6666666666667,13643,1733,11910,0.067,0.0119507416736636,0.0569340257741873
"SPU_016447",0.54896305214598,4.36621002857255,0.242763387291973,0.622217336398194,-0.0854047321213143,3.18445260852437,"SP-EXOSC10_1",2.66666666666667,217,0,47.6666666666667,30633,2281,28352,0.00266666666666667,0.00765378103837472,0.0208972672804326
"SPU_016471",-1.28122213986765,5.68352245350719,3.45284968884709,0.0631428163436472,1.52936094930986,1.6059612529458,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016472",0.210410036637027,7.13605404087081,0.200004268725125,0.654717400448959,-0.100269192055326,4.13911920875761,"SP-HYPP_3051",11,851.333333333333,0,428,10436,4829,5607,0.011,0.151834017002556,0.0886311865810727
"SPU_016474",-0.669293072718327,8.71165366179489,3.52760267778095,0.0603549955874738,0.565859535155198,0.577591671956142,"SP-L1TD1L_1",61.6666666666667,72,72,219.333333333333,6849,909,5940,0.0616666666666667,0.0121212121212121,0.241290795746241
"SPU_016481",-0.365422806391091,7.85156021981012,0.733045036828731,0.391897950702354,0.272780641015961,5.07377593287589,"SP-ECHN34",74.3333333333333,587.666666666667,0,54,20385,2576,17809,0.0743333333333333,0.032998296741348,0.0209627329192547
"SPU_016490",1.26601143039603,6.41336861046016,3.46538053121963,0.0626660870680363,-0.105552168860612,4.81590696386951,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016492",1.12041480191495,5.33448502854845,1.88906323031871,0.169307617827924,0.247172755282821,4.38926359553274,"SP-MGST3",73,37.6666666666667,0,27.6666666666667,5650,514,5136,0.073,0.00733385254413292,0.0538261997405966
"SPU_016503",-0.0527807030178531,7.79956117397159,0.0148345594063741,0.903059626710958,-0.0982815110842959,5.29422557435157,"SP-HYPP_3052",128.333333333333,1110,354.666666666667,433,31323,3889,27434,0.128333333333333,0.0404607421447838,0.111339676009257
"SPU_016506",0.298452053644377,5.29666037226992,0.101697729122696,0.749801727098122,0.119302725091945,7.36707565726932,"SP-MSP130R2",70.6666666666667,146.333333333333,32.3333333333333,139.333333333333,7597,2100,5497,0.0706666666666667,0.0266205809229277,0.0663492063492064
"SPU_016508",-0.713326410894628,5.09610963980703,0.528600303742785,0.467195915949505,-0.0381257514215454,2.38752348823725,"SP-RBBP5",28.6666666666667,42.6666666666667,0,16.6666666666667,5369,636,4733,0.0286666666666667,0.00901471934643285,0.0262054507337526
"SPU_016518",0.23881754290969,4.45568720095402,0.0745963094118496,0.78475847541316,0.135325353525737,5.09620586648385,"SP-Z376",83.6666666666667,339,36,317.333333333333,6291,3786,2505,0.0836666666666667,0.135329341317365,0.0838175735164642
"SPU_016523",-0.273335798909282,7.14070291512746,0.262982374979783,0.608078586994594,0.00538481801834368,3.63728987732986,"SP-RAR",43.6666666666667,799.666666666667,0,81.6666666666667,13581,901,12680,0.0436666666666667,0.0630651945320715,0.0906400295967444
"SPU_016528",0.0820382642366748,5.25992785591585,0.00756343554833805,0.930696936469508,-0.872683684447382,0.270890060402676,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016542",0.900290846761987,6.09549208355319,1.33384546185515,0.248122256645341,0.492496367252572,-0.153295077784651,"SP-DREL",116.666666666667,15.6666666666667,0,45.3333333333333,5532,2655,2877,0.116666666666667,0.00544548719731201,0.0170747018204645
"SPU_016553",0.640614599421596,5.9041622478444,0.999720969095786,0.317378034593992,0.0386530986978615,3.80297415932045,"SP-UTP14A",10.6666666666667,7,0,16,7727,1962,5765,0.0106666666666667,0.00121422376409367,0.00815494393476045
"SPU_016569",0.250892866392461,8.13111293490135,0.348217483566777,0.555123907873914,-0.645372079520883,1.27295295318408,"SP-B4GALT6_3",34,361.666666666667,108,110,17482,1097,16385,0.034,0.0220730342793205,0.100273473108478
"SPU_016580",0.088744107703694,7.88113742226553,0.050846641431888,0.821596549297096,0.0997086948828143,2.84098577085056,"SP-POLYPL_10",188.666666666667,52.3333333333333,0,82.3333333333333,5380,3372,2008,0.188666666666667,0.026062416998672,0.0244167655199684
"SPU_016582",1.84763003196107,5.21314502589039,4.24625093065004,0.0393370798223169,-0.0652581235276538,3.99196833041357,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016587",0.263807788569538,7.25295386979542,0.223386637155098,0.636471498466189,0.0875841519822851,8.16245530030526,"SP-FPGS_3",62,345.333333333333,0,109.333333333333,14517,2296,12221,0.062,0.0282573711916646,0.0476190476190476
"SPU_016595",0.0820152531846644,6.16675278237846,0.0153242261893407,0.901480711561549,-0.76349844703493,0.82673476683469,"SP-SOAT_1",123.666666666667,0,0,0,10108,1040,9068,0.123666666666667,0,0
"SPU_016602",0.156177191920778,6.81404678676039,0.0953806190741124,0.757445119981538,0.35624632565233,2.81012933660577,"SP-POLYPL_13",2.66666666666667,0,0,33.3333333333333,4076,4076,0,0.00266666666666667,0,0.00817795224075892
"SPU_016609",-0.762286382592281,5.16412380534783,0.763859621944633,0.382123356328412,0.186492919950876,2.21702419374442,"SP-BCDO",158.666666666667,1658,842.333333333333,249.666666666667,21772,1740,20032,0.158666666666667,0.082767571884984,0.143486590038314
"SPU_016611",-2.05512766380835,4.65570977237063,2.95845096066884,0.0854297488022591,0.0630042304714138,6.71329932074437,"SP-DNAJHC5B",46.3333333333333,50.3333333333333,0,19,12672,1819,10853,0.0463333333333333,0.00463773457415768,0.0104452996151732
"SPU_016613",-0.407626579502463,5.59352203372784,0.210029729865161,0.64674410304412,0.308293653521697,4.70346416736546,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016636",-1.68107836022626,5.49197249655455,3.32299840538134,0.0683171254330397,0.256465290923467,0.0519971951443871,"SP-TRPM3_5",57,510.333333333333,0,0,26957,539,26418,0.057,0.0193176369646958,0
"SPU_016642",-0.388706895556556,7.5632497375101,0.856604951922303,0.354690518937153,0.172071295081333,5.90280613349238,"SP-HYPP_132",10,9,9,17.3333333333333,6181,6181,0,0.01,0,0.00280429272501753
"SPU_016644",-0.42311253479644,8.77178052955445,1.41806782801205,0.233721691045967,-0.0852042965527018,5.30584973095782,"SP-RHOGEF11L",54,161.333333333333,11.6666666666667,61.3333333333333,26358,3048,23310,0.054,0.00692120692120692,0.0201224846894138
"SPU_016648",-0.0935156394853972,6.70399861654877,0.0300331472973241,0.862415040214304,0.688753825510611,0.133141681514519,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016666",-1.7991273593042,5.38795829305195,4.31858922828998,0.0376981641331259,-0.428729760631446,0.765920987842057,"SP-PAIP1L_1",3.66666666666667,237,3.66666666666667,106.333333333333,11305,958,10347,0.00366666666666667,0.0229051899101189,0.110995128740431
"SPU_016679",-1.21226971319683,5.56872451689816,2.25597700074839,0.133099430020605,0.136702691693085,4.7488380721805,"SP-SLC13A5",36.6666666666667,281.666666666667,12,121,7952,836,7116,0.0366666666666667,0.0395821622634439,0.144736842105263
"SPU_016684",-0.328046445554287,6.47347006485966,0.274678892839095,0.600210260626553,-0.155940283728878,2.214192926256,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016685",-2.41622428229958,6.72003038245377,10.0890752526205,0.00149150937192431,0.240491212716363,6.73915032691225,"SP-AP2",51.6666666666667,2385.33333333333,1077,237.333333333333,41674,3742,37932,0.0516666666666667,0.0628844599107174,0.0634241938357385
"SPU_016697",0.0236393433951611,6.69932965694002,0.00194059006755865,0.964862851251728,0.468736293632372,0.713146592447535,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016702",3.6096420157115,6.44844901822403,21.0278974184007,4.52644363909855e-06,0.950536859097329,0.9261211883188,"SP-RDH8_1",27,0,0,32.6666666666667,3381,845,2536,0.027,0,0.0386587771203156
"SPU_016717",0.657502895627949,6.60092264102634,1.2512170640115,0.263320151916548,0.0911056560570003,2.95368031306341,"SP-DHX58",53.6666666666667,102.666666666667,0,108,9977,2982,6995,0.0536666666666667,0.0146771503454849,0.0362173038229376
"SPU_016727",1.88856576583209,3.7343821967255,2.00411285563435,0.156873045213937,0.305592704234268,3.734318093159,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016731",1.42883128770229,5.0776825515312,2.10599142139159,0.146723219566624,0.0194217251423778,2.93421793845993,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016746",0.282582248290188,6.58983955923756,0.209609867350121,0.647073357914798,-0.0905441215550572,4.4335110249465,"SP-ATUB3",37.3333333333333,13.3333333333333,0,6.33333333333333,2197,1401,796,0.0373333333333333,0.016750418760469,0.00452058053771116
"SPU_016747",0.113550371063257,4.83069871202304,0.0206110401698227,0.885843620093668,0.287845063780178,1.77538137853479,"SP-ACSL5_4",33.6666666666667,24.3333333333333,0,10.6666666666667,10843,780,10063,0.0336666666666667,0.00241809930769486,0.0136752136752137
"SPU_016775",0.258113821381673,7.76634602542305,0.387554199376926,0.533587828123199,-0.120632517816412,3.80979505323422,"SP-HYPP_842",29,194.333333333333,0,0,31771,2399,29372,0.029,0.00661627854192201,0
"SPU_016799",-0.506261138210083,5.86887677625199,0.309080542554025,0.578244949922762,0.326838646097152,2.8549305512955,"SP-ARSB",98.6666666666667,194.666666666667,2,150.333333333333,7651,3185,4466,0.0986666666666667,0.0435885953127332,0.0472004186289901
"SPU_016807",-1.25922457484239,4.12967090510504,1.11024195117713,0.292029359772983,-0.116802146061651,5.65618912626597,"SP-CRUMBSL1",1.33333333333333,512.666666666667,0,1005,29655,7928,21727,0.00133333333333333,0.0235958331415597,0.126765893037336
"SPU_016817",0.544127916007192,6.40621485037217,0.683349496903134,0.408435717611663,0.105790531415056,6.16126450771305,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016820",0.166444610208653,6.72919423005272,0.0773904386803821,0.780865458773735,0.251529244521231,3.05641779475239,NA,0,0,0,0,0,0,0,0,0,0
"SPU_016829",-0.068898730530837,6.11127071211051,0.0144194885037217,0.904418844932246,0.102326249741448,5.2141735207385,"SP-C20ORF152L",87,3527.66666666667,0,352,26896,3175,23721,0.087,0.148714922080295,0.110866141732283
"SPU_016831",-0.326229162849408,3.92784684833887,0.0994575970960252,0.752481512120796,0.10605962798074,10.4132413361751,"SP-SHMT2",21.6666666666667,212.333333333333,0,0,35128,3901,31227,0.0216666666666667,0.00679967122468804,0
"SPU_016843",0.635888112021216,6.89518944129601,1.44137650524505,0.229916721825264,0.0993105350741198,3.83970519327739,"SP-HYPP_134",101.333333333333,35.6666666666667,35.6666666666667,0,36953,3653,33300,0.101333333333333,0.00107107107107107,0
"SPU_016847",-1.10649199681826,4.94181386097935,1.0693408623737,0.301094376835612,0.022983227387141,6.24244982924988,"SP-MEMO1",62,241,0,74.6666666666667,15068,3784,11284,0.062,0.021357674583481,0.0197322057787174
"SPU_016899",0.144917675185487,6.67782531365674,0.0698306900660342,0.791583454689328,-0.123422961861161,2.78734861103259,"SP-RNF32",73.6666666666667,384,0,191.666666666667,19838,2621,17217,0.0736666666666667,0.0223035372016031,0.0731273050998347
"SPU_016903",1.14767952125195,6.0047338003654,3.41480575165483,0.0646140175844118,0.191374108075523,7.02576198872903,"SP-CXXC1",38.6666666666667,458.666666666667,0,161.666666666667,13828,4332,9496,0.0386666666666667,0.0483010390339792,0.0373191751308095
"SPU_016909",0.188456259064461,7.18850075811227,0.166536297046521,0.683208636739396,-0.529159509355365,0.0940072938561574,"SP-POLYPL_76",62.3333333333333,4,0,10.3333333333333,2108,1714,394,0.0623333333333333,0.0101522842639594,0.00602878257487359
"SPU_016919",-1.14135779015329,3.12955455278941,0.67634263848454,0.410848975488297,0.878567711652838,0.229270316488983,"SP-UNC44_237",83,29.3333333333333,5.33333333333333,8.33333333333333,13540,2251,11289,0.083,0.00259839962205096,0.00370205834443951
"SPU_016924",0.727546593587239,6.06989280231846,1.16125943786546,0.281204497185266,-0.411045199095937,2.45353831582791,"SP-TRANSAA",194,9,0,2.66666666666667,1579,619,960,0.194,0.009375,0.00430802369413032
"SPU_016936",-0.0119595424913432,9.49656302130288,0.00132876005127347,0.970921823219843,-0.293031576685989,5.64067783072564,"SP-FN3_3",122.666666666667,1378.66666666667,0,727,59650,8820,50830,0.122666666666667,0.0271230900386911,0.0824263038548753
"SPU_016979",0.0961799270151826,6.58049548570346,0.0296095406034582,0.86337917209849,-0.969737569704191,1.77238795642999,"SP-HYPP_2296",25.3333333333333,483.333333333333,112.666666666667,68.6666666666667,2883,1699,1184,0.0253333333333333,0.408220720720721,0.0404159309397685
"SPU_016983",0.262088503138238,7.30937187086135,0.295859307828859,0.586489983484965,0.112259991148824,2.83700823067476,"SP-KIF1A",0.666666666666667,852,0,4.66666666666667,158165,2766,155399,0.000666666666666667,0.00548266076358278,0.00168715353097132
"SPU_017000",0.65470931563925,5.63534256813291,0.452337356714192,0.501227065854442,0.93054698607083,1.923767249629,NA,0,0,0,0,0,0,0,0,0,0
"SPU_017008",-0.0446656762464856,6.89387929240226,0.0047837495658154,0.944858556560098,-0.354022114652567,3.19082886876338,"SP-SLC46A1L_3",51.6666666666667,88.6666666666667,0,6.66666666666667,8141,1767,6374,0.0516666666666667,0.0139106787992888,0.00377287304282211
