"geneid","gb_DM_logFC","gb_DM_logCPM","LR","PValue","logFC","logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_013126",0.12541624620411,6.91362765092598,0.220661456456136,0.638536383301878,-0.359083354301565,1.2207911976778,"SP-EDEM2",4,0,0,0.333333333333333,3040,841,2199,0.004,0,0.000396353547364249
"SPU_013133",0.0111047092409177,4.67985520082396,0.000487426042770522,0.982385953184851,-0.19966331006191,4.73705742551509,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013134",-0.266336445306307,6.03249769920472,0.632301944204965,0.426512200832811,-0.250808340962458,3.94256239119254,"SP-NR2C",76.3333333333333,236.333333333333,184,111.333333333333,5857,2028,3829,0.0763333333333333,0.061721946548272,0.0548980933596318
"SPU_013140",0.427613727851117,2.85549143251844,0.212033933051373,0.645177877637601,0.0137030209663096,6.39738711681829,"SP-RON",104.666666666667,876,0,528,21306,6819,14487,0.104666666666667,0.0604680057983019,0.0774307083150022
"SPU_013143",0.509600031865864,4.41363668891212,0.711770002016692,0.398856839640885,-0.246846503073532,0.591293225424019,"SP-HYPP_2072",10.6666666666667,2,0,11.3333333333333,4903,1731,3172,0.0106666666666667,0.000630517023959647,0.0065472751781244
"SPU_013145",-0.148935461502548,3.70235091773221,0.0431504211812133,0.83544229496394,-0.412386833900491,0.997348431907946,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013163",0.262422832626923,1.73383270995729,0.0686373137145004,0.793331280015009,0.221979745756457,6.40708664899683,"SP-SUZ12",117.666666666667,455.333333333333,211.333333333333,233.666666666667,46560,5261,41299,0.117666666666667,0.0110252871336675,0.0444148767661408
"SPU_013166",-1.37589696572768,4.27086625300139,3.53735430671544,0.060001095810574,0.285203325002556,4.68594701985077,"SP-SLC27A2",126,683.666666666667,0,220.666666666667,18839,1886,16953,0.126,0.0403271790636859,0.11700247437257
"SPU_013177",0.13154789947066,5.52747876511279,0.112891989646351,0.736875366785473,0.151233247551882,5.88175950652456,"SP-KIAA0895L_1",41.3333333333333,83,0,177.666666666667,7703,3510,4193,0.0413333333333333,0.0197948962556642,0.0506172839506173
"SPU_013178",-0.445590937129512,5.60382959436114,0.981617684905562,0.321799751902406,-0.0249516655844974,5.36992125541426,"SP-NR1M3",109,27.6666666666667,0,34.6666666666667,4232,1690,2542,0.109,0.0108838185156045,0.0205128205128205
"SPU_013183",0.128204421107445,1.04327727146278,1.68746879046066e-09,0.999967223850186,0.419135490421975,7.40827178412875,"SP-TROP1",8,913.333333333333,667,60,39325,1074,38251,0.008,0.0238773713976977,0.0558659217877095
"SPU_013191",-0.0557832876588643,4.3454588999242,0.00948865346219119,0.92240102635541,-0.401561032027281,2.42091316614299,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013193",-0.517042558121253,5.36173339500639,1.38705145026262,0.238903670826202,-0.000369308777148449,7.12041913437396,"SP-HYPP_706",112,0,0,0,5472,4980,492,0.112,0,0
"SPU_013195",-0.769030108178821,5.81195593625127,4.45151153669399,0.0348703692220435,-0.0374565455830226,5.47935233651649,"SP-BALZ1B",68.3333333333333,130.666666666667,0,102.333333333333,25951,2536,23415,0.0683333333333333,0.00558046836073742,0.0403522607781283
"SPU_013197",0.205824160427666,5.66530915908824,0.300396090816353,0.583634213921734,0.0998945746921715,2.60414332108945,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013199",-0.481251509639593,4.32198033738138,0.530545592908858,0.466377571204367,-0.245024918657766,3.30612476995439,"SP-CYP2L27",117.666666666667,925.666666666667,305.333333333333,254.666666666667,14999,1674,13325,0.117666666666667,0.0694684177611007,0.152130625248905
"SPU_013200",0.299424159394895,4.50966355533096,0.235672160355662,0.627349533232358,-0.0555741383887852,5.98466465310602,"SP-DYNLC1",85,0,0,0,2426,858,1568,0.085,0,0
"SPU_013206",1.25957321008526,2.76987703911386,0.894361804019587,0.344298031157963,-0.348357752611131,0.810551162454351,"SP-NLR45",16.6666666666667,89.6666666666667,14.6666666666667,15,14124,1907,12217,0.0166666666666667,0.00733949960437642,0.00786575773466177
"SPU_013225",-0.52349255150701,2.68739503397838,0.277625022859748,0.598262102768194,0.089372515453124,8.33654863618829,"SP-UQCRH",69,49.6666666666667,0,1,5933,1643,4290,0.069,0.0115773115773116,0.000608642726719416
"SPU_013231",-0.260239267784837,7.66023776124556,1.36639339493355,0.242432516165169,0.507019417917223,1.32701818883307,"SP-SLC7A11_5",85.3333333333333,188.333333333333,0,131,6510,1362,5148,0.0853333333333333,0.0365837865837866,0.0961820851688693
"SPU_013237",-0.0741497087738226,8.66056401542464,0.137904281029322,0.710373393489747,0.0365940958562256,8.66547490443759,"SP-SYNE1",97,2188.33333333333,1856,122,279084,30288,248796,0.097,0.00879569339271264,0.00402799788695193
"SPU_013238",1.94896603849491,2.99356795957083,3.79570495496505,0.0513842312921254,-0.768640139576023,1.0211771842514,"SP-NOTCHL_11",58.6666666666667,1528,0,262,31049,1718,29331,0.0586666666666667,0.0520950530155808,0.152502910360885
"SPU_013241",-0.116363841940958,2.58441032301913,0.0229772039909548,0.879516367780746,0.231654826211698,2.22137042772924,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013242",0.69856724963878,4.81326023608984,2.01070732338088,0.156192481578417,0.0551805853935512,5.38726279981771,"SP-LYPLA1",15.6666666666667,111.666666666667,0,65.6666666666667,10845,1371,9474,0.0156666666666667,0.0117866441488987,0.0478969122295162
"SPU_013250",-0.310595482805488,2.37162635537051,0.122990710770587,0.7258131893934,0.187658062224716,3.17077806555102,"SP-RANBP2L",117.333333333333,600.666666666667,0,357.333333333333,13478,3577,9901,0.117333333333333,0.0606672726660607,0.0998974932438729
"SPU_013282",0.411361217952374,2.6651776068805,0.177966242472655,0.67312687669126,-0.36232823242837,4.27321859720798,"SP-IKBKAP",47,139.666666666667,0,150.666666666667,20750,4205,16545,0.047,0.00844162385413519,0.0358303606817281
"SPU_013297",-3.5134385970104,2.40032758586715,7.40106517571056,0.00651852675265281,-0.129796699937309,2.05314313551599,"SP-UNK_22",73,485.666666666667,0,65.6666666666667,10520,666,9854,0.073,0.0492862458561667,0.0985985985985986
"SPU_013301",0.813008051646015,1.80269532591813,0.656711226682386,0.417723410534624,0.662198013583621,1.55838639878925,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013304",0.00236238514430983,7.27817746174071,9.15350258914316e-05,0.992366440582693,0.18350296479685,6.98255054202796,"SP-UNC44_229",87.3333333333333,1145.33333333333,2,439.666666666667,24205,2936,21269,0.0873333333333333,0.0538498910777814,0.149750227066303
"SPU_013315",-0.134810897364927,6.12900313827461,0.168704730031774,0.681265529804745,0.176410951276123,3.06182986432702,"SP-CAPS2",14.6666666666667,82.6666666666667,0,79.3333333333333,18669,1962,16707,0.0146666666666667,0.00494802577761816,0.0404349303431872
"SPU_013322",0.405610936509425,4.35121073041851,0.496484521138281,0.481048879249537,-0.111566739040043,5.46665740186971,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013323",0.549637190902538,4.39182669058036,0.872466083334517,0.350273496085954,-0.193941566756459,0.604341345018645,"SP-CADHERINL4",26.6666666666667,79.3333333333333,0,17.3333333333333,41435,4521,36914,0.0266666666666667,0.00214913944122375,0.0038339600383396
"SPU_013327",-0.622114857918441,3.42578710908386,0.78666778293438,0.375109620427875,0.250389654107676,3.28065671971899,"SP-EBR1_7",14.6666666666667,192.333333333333,54.3333333333333,86,17343,1123,16220,0.0146666666666667,0.0118577887381833,0.0765805877114871
"SPU_013329",0.70983226985585,5.65043497138619,2.10786798679649,0.146543359471723,-0.0926346967845569,9.40476846634385,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013346",-2.11947293807874,4.30371739836431,7.32455068788682,0.0068018966560128,0.0614364799274232,4.95369981775556,"SP-CHML",84.6666666666667,1321,0,329.333333333333,31554,2284,29270,0.0846666666666667,0.0451315339938504,0.144191476941039
"SPU_013350",-0.452523424377515,4.76766080393586,0.848229922744813,0.357053566750962,-0.168695952286635,1.84321280143764,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013352",-0.342601331515825,3.49676261329072,0.204419185118617,0.651177206203082,-0.346580054741734,2.69196062363977,"SP-TIRC6(PARTIAL)",34,125.666666666667,0,133.333333333333,9079,2040,7039,0.034,0.0178529147132642,0.065359477124183
"SPU_013353",-0.647141360683587,2.99530170999499,0.635143913638728,0.425474746479603,0.228954110217212,7.81375528980852,"SP-ATP5H",78.6666666666667,853,743.666666666667,94,4346,978,3368,0.0786666666666667,0.253266033254157,0.0961145194274029
"SPU_013362",4.24509068259451,2.04902474115476,12.9582945177533,0.000318507199013665,0.0915912185811341,3.42261130653463,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013364",-0.137216014393505,7.78900303340479,0.296352270867272,0.586178308128221,-0.0103245265395193,1.60263969035984,"SP-ASCI1CS3",44.3333333333333,0,0,0,43303,5183,38120,0.0443333333333333,0,0
"SPU_013370",-0.498217654701758,5.52150474210249,1.39728509206528,0.237178664069385,-0.284017042210922,3.54398210160527,"SP-HYPP_713",111.666666666667,276.666666666667,0,231.666666666667,13863,2762,11101,0.111666666666667,0.024922679638471,0.0838764180545498
"SPU_013374",0.356800737261963,2.68216972152328,0.138057083147947,0.710220225436772,0.25016235590992,1.6588909089795,"SP-HYPP_2080",72.6666666666667,91.3333333333333,10.6666666666667,125.666666666667,5816,1008,4808,0.0726666666666667,0.0189961175818081,0.124669312169312
"SPU_013379",-0.0935666014903639,1.22462374991002,0.0283337199689755,0.866326639091636,0.128888137725443,4.41183003165549,"SP-KIAA1456L",66,410,0,14,14843,2532,12311,0.066,0.0333035496710259,0.00552922590837283
"SPU_013380",-0.622931979112766,4.04277480988765,0.601392170044594,0.438047342607341,-0.205446458404568,2.16362164137557,"SP-SRD5A2L",65,119.666666666667,0,329,3937,916,3021,0.065,0.0396116076354408,0.359170305676856
"SPU_013382",-0.75487733423483,3.87072879022735,0.960485387984965,0.327064614934157,-0.637052040892111,1.1213435501751,"SP-HYPP_714",110.666666666667,98.3333333333333,0,71.3333333333333,6220,2878,3342,0.110666666666667,0.0294234989028526,0.024785730831596
"SPU_013384",0.356621011184418,4.45615144182289,0.422222928188758,0.51582992532373,0.0550991495548534,4.88656395388908,"SP-MYXII_1",51.3333333333333,400.666666666667,0,0,49636,3910,45726,0.0513333333333333,0.00876233798422488,0
"SPU_013393",0.383152035574307,7.79886928963407,2.59524400040916,0.107184931366192,-0.0219446915651323,3.85787880593217,"SP-ETUB2",49.3333333333333,26,0,0,116165,2001,114164,0.0493333333333333,0.000227742545811289,0
"SPU_013398",0.22035915671387,3.98871018695792,0.114710877600508,0.734843317562636,0.1959943280027,7.3991959104024,"SP-EIF3J",41.3333333333333,67,0,20.3333333333333,8575,3482,5093,0.0413333333333333,0.0131553112114667,0.00583955581083668
"SPU_013407",-0.243429079031818,6.45983459358629,0.631138342609478,0.426938069605994,-0.506763639711768,3.81074972484243,"SP-Z175",165.666666666667,359,0,314.333333333333,10850,3703,7147,0.165666666666667,0.0502308660976634,0.0848861283643892
"SPU_013409",-0.131173649705554,5.16393373991812,0.0698929598327354,0.79149269415373,-0.11323536332985,3.79234905230421,"SP-HSF",114.333333333333,329,56,161.333333333333,19736,1417,18319,0.114333333333333,0.0179594956056553,0.113855563396848
"SPU_013412",-0.435629575708277,7.28586807588026,3.22081453776539,0.0727074421126003,0.296534771524552,1.4442583492506,"SP-NIPBL",5,249.333333333333,0,42.3333333333333,78404,187,78217,0.005,0.00318771281605448,0.226381461675579
"SPU_013413",-0.283930806776674,5.86561409422376,0.642681155958303,0.422741576162274,-0.0720688850425084,4.50581344039468,"SP-PCBD2",22,0,0,4.33333333333333,3055,345,2710,0.022,0,0.01256038647343
"SPU_013415",-0.421905567089528,5.89209620453903,1.4637374947457,0.226336381254724,0.537422492161021,4.02036072062804,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013437",0.145987257489759,4.94950059597544,0.0771635942403801,0.78117866664227,0.590799162889981,1.00687821338742,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013438",0.522245626307607,2.25823579954673,0.103680047394764,0.747457344242185,-0.132592440663546,4.53196126008657,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013440",0.616888228031065,5.08215372882322,1.86040976563361,0.17257751488638,0.263474019537022,2.89487526302877,"SP-PLA2G7",3.66666666666667,228.333333333333,216.666666666667,977.333333333333,24152,1173,22979,0.00366666666666667,0.00993660878773373,0.833191247513498
"SPU_013442",0.495001050102555,6.12992957444982,2.21121857315174,0.137010408556419,-0.261489556483808,3.92055134984223,"SP-HYPP_92",96,352,3.66666666666667,98.6666666666667,20040,3791,16249,0.096,0.0216628715613268,0.0260265541194056
"SPU_013450",0.613764225745711,4.11472762863683,1.15134838200268,0.283267063872299,0.184371554823022,8.6961165549163,"SP-TPD52L2",40.6666666666667,320.333333333333,55,184.333333333333,18290,4099,14191,0.0406666666666667,0.0225729922720973,0.044970317963731
"SPU_013452",0.69135034923831,3.28161047995569,0.709050510391878,0.399759199732298,-0.0306045737506591,8.60545604070573,"SP-RPSA",44.3333333333333,0,0,34,3316,627,2689,0.0443333333333333,0,0.0542264752791069
"SPU_013460",1.16214215339194,1.59113678482021,1.62671833303446,0.202157550692788,-0.536677591930914,1.91640177464931,"SP-SLC19A2",139.666666666667,14,0,35.6666666666667,3844,1652,2192,0.139666666666667,0.00638686131386861,0.021589991928975
"SPU_013461",-1.00121448803005,2.38841391059574,1.52239755961694,0.217257031254988,-0.00243679580985513,2.91584597377974,"SP-HYPP_717",30.3333333333333,576.333333333333,0,125.666666666667,26644,2327,24317,0.0303333333333333,0.0237008402900577,0.0540037243947859
"SPU_013466",-0.14110362051839,4.63543661331335,0.0799885410485583,0.777312940199976,0.146802135584214,1.28188858282132,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013470",-0.0126533207025137,2.67537009437603,3.14996282391178e-07,0.999552191066931,-0.242340121833033,1.19630060879706,"SP-TLR071",63.6666666666667,82.3333333333333,0,46.3333333333333,2723,2723,0,0.0636666666666667,0,0.0170155465785286
"SPU_013476",-0.0817808549927689,8.94904649779026,0.172848018261306,0.677592988613749,-0.265797273872275,4.17022179692449,"SP-CADHERINL5",28,87.6666666666667,3,30.3333333333333,18389,1855,16534,0.028,0.00530220555622757,0.0163522012578616
"SPU_013479",-0.898718767629315,2.49770520283212,0.848205567527858,0.357060470106617,0.214671149616146,6.2966469057417,"SP-ALS2",27,634,0,371.666666666667,18042,5122,12920,0.027,0.0490712074303406,0.0725628009891969
"SPU_013488",0.298074762826631,4.05567600481399,0.257818220416485,0.611623044213108,-0.049580327991253,5.17703599235551,"SP-MYO18A_1",42.3333333333333,365.666666666667,214.333333333333,68.6666666666667,44370,1516,42854,0.0423333333333333,0.00853284796440628,0.0452946350043975
"SPU_013491",0.722673976080068,2.54246467114292,0.854106221801788,0.355393296963453,0.0997078852092925,1.8567855393375,"SP-NOTCHH1_9",25,1043.66666666667,0,211,23674,2001,21673,0.025,0.0481551546471032,0.105447276361819
"SPU_013516",0.116210642129645,7.62009744365888,0.264161758195472,0.607275279726191,-0.0128878705913584,4.17465517484571,"SP-HYPP_2087",4.33333333333333,217.666666666667,2.33333333333333,125.333333333333,11188,1030,10158,0.00433333333333333,0.0214281026448776,0.12168284789644
"SPU_013525",1.2173429728745,3.05325732953096,1.30758700051678,0.252832007186801,-0.0403872001425807,2.56985119516217,"SP-LRRC16A_1",53.6666666666667,0,0,0,24884,1611,23273,0.0536666666666667,0,0
"SPU_013543",-0.281560584603612,1.75559872768559,0.0374221001149824,0.846608184608732,0.582207709330579,1.36388585745284,"SP-HYPP_2088",93,22.6666666666667,0,117.666666666667,4426,1431,2995,0.093,0.00756816917084029,0.0822268809690193
"SPU_013544",0.611371540535026,1.99885526913892,0.427786758912191,0.513076954997283,0.0274499950569676,6.4000761206619,"SP-SNAP29",60.6666666666667,3.33333333333333,3.33333333333333,21.6666666666667,5925,3084,2841,0.0606666666666667,0.00117329578786812,0.00702550799827064
"SPU_013553",-0.535283484677638,6.9346830935437,3.30064176327034,0.0692528217583281,-0.471896226200155,3.43731824294973,"SP-HYPP_721",44,212.666666666667,0,149.666666666667,10475,3210,7265,0.044,0.0292727689837119,0.0466251298026999
"SPU_013557",0.32318302945587,4.83277738840736,0.390937290960327,0.531807132927667,-0.0221314960482269,5.12282727468282,"SP-FCOLF",56.3333333333333,1317.66666666667,0,343.333333333333,21303,4526,16777,0.0563333333333333,0.0785400647712146,0.0758580055972897
"SPU_013564",0.215466318358042,6.244118597586,0.409897551305414,0.522021508841026,-0.0364036831782633,8.71597624386524,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013570",-0.42491816388706,5.50950844207521,0.671901444592134,0.412389461424066,0.191932569045417,5.04464758280348,"SP-WNT6",72.6666666666667,753.666666666667,155.666666666667,83.6666666666667,19135,3030,16105,0.0726666666666667,0.046797060954155,0.0276127612761276
"SPU_013575",0.103176833813371,2.74564749785889,0.0171551751091119,0.895792896260824,0.295621296928631,3.96399186971433,"SP-DNAJC8L",16.6666666666667,35.3333333333333,25,31.6666666666667,5198,721,4477,0.0166666666666667,0.00789218971037153,0.0439204808136847
"SPU_013580",2.02215878788861,2.21754829491006,5.10017677382316,0.0239234052821952,-0.222601276202461,3.54677397073674,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013589",0.291471876547904,6.55897425635844,0.892926144356819,0.344685580532522,-0.293169102165762,0.380212863461609,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013602",-2.47905496562513,1.10436100289571,4.58247304071163,0.0323005653340415,-0.0380202240188651,4.33203578279296,"SP-CCDC22",48,279.666666666667,0,158.333333333333,22373,1948,20425,0.048,0.0136923704610363,0.0812799452429843
"SPU_013603",-0.531105890656748,6.00503682244136,2.10031978163195,0.147268335590059,0.0162464369154923,6.98643823775122,"SP-HYPP_93",0.666666666666667,377,377,882.666666666667,33129,12084,21045,0.000666666666666667,0.0179139938227608,0.0730442458347126
"SPU_013604",0.384320828492175,1.07390316407436,0.0225446065746597,0.880647365506198,-0.345635917289939,1.64169223224682,"SP-DCKL1",128.666666666667,714,149,775.666666666667,18598,994,17604,0.128666666666667,0.0405589638718473,0.780348759221999
"SPU_013612",0.659174917330915,4.40208116970224,0.8941553822157,0.344353717448494,-0.444565993416545,4.19703294572868,"SP-FAM46C",139,0,0,0,1428,1428,0,0.139,0,0
"SPU_013617",0.195634891812657,6.05648513446627,0.349038292966291,0.5546580345578,-0.042104060345082,7.30622339553723,"SP-SMC4",18,1058.66666666667,62,313,30524,3662,26862,0.018,0.0394113121385849,0.0854724194429274
"SPU_013618",-0.715928801650416,3.93721117406754,1.37121730833163,0.241602843382796,-0.0543119580071141,2.81115460837025,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013631",1.70304292698289,4.88884456599978,9.31243892183174,0.00227603303116775,0.337770298948339,3.37994445455507,"SP-HYPP_725",85,362.333333333333,25,223.333333333333,12265,4369,7896,0.085,0.0458882134414049,0.051117723353933
"SPU_013639",-0.281210375043225,6.72662418412282,1.03409050980286,0.309199857153931,-0.147166453678475,4.84593436989702,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013646",0.54393823823369,5.97639338951133,2.53407195985404,0.111412374289687,-1.41019793627732,0.393367999958877,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013650",-1.04489601493833,3.00093486999712,1.13999192573282,0.285654033657362,0.854810791915226,2.11397383592623,"SP-SRCR109",8.66666666666667,30.6666666666667,0,32.3333333333333,12186,2860,9326,0.00866666666666667,0.00328829794838802,0.0113053613053613
"SPU_013655",0.325592674893983,4.75028415013729,0.431897099414234,0.511059535740132,0.0413610529867439,3.5795594965598,"SP-GTF3C3",103.666666666667,181.666666666667,0,162.666666666667,14327,2412,11915,0.103666666666667,0.0152468876765981,0.0674405749032615
"SPU_013662",-0.585638458611322,1.93849145680107,0.254950405168973,0.613610714704333,0.0524192514706841,10.5172712805506,"SP-RPS3",27.6666666666667,230,0,175.666666666667,4935,861,4074,0.0276666666666667,0.0564555719194894,0.204026325977545
"SPU_013673",-0.248540013057622,2.57820792489509,0.0996392644044164,0.752262961009277,-0.357894317503633,1.21883928552112,"SP-ASPSCR1L",2,16.3333333333333,0,3,11544,1096,10448,0.002,0.00156329760081674,0.00273722627737226
"SPU_013681",0.23569659379057,2.92577601069693,0.068759746236486,0.79315122074367,-0.22977968291278,2.49933679942479,"SP-KIAA0090L",5,469,64.3333333333333,197.666666666667,31500,2066,29434,0.005,0.0159339539308283,0.09567602452404
"SPU_013683",0.0618056413444058,5.31855684211965,0.0179252419365703,0.893493367902592,-0.57137358611248,3.73207375657923,"SP-CHRNA6L_4",19.3333333333333,280.333333333333,0,133,18383,1765,16618,0.0193333333333333,0.0168692582340434,0.0753541076487252
"SPU_013689",-0.739210192855812,2.95541225622113,0.656861931656479,0.417669990258914,0.134911545855746,6.59714789016097,"SP-L3MBT_1",79.6666666666667,452.333333333333,0,930.666666666667,20265,7286,12979,0.0796666666666667,0.034851169838457,0.127733552932565
"SPU_013695",-0.0252787564389654,5.62304510564248,0.00403346228139689,0.9493607589336,0.0986558212657982,5.58841027281548,"SP-HYPP_2098",140,2162,159,223,27517,2902,24615,0.14,0.0878326223847248,0.0768435561681599
"SPU_013698",1.04970870680586,3.34297179672988,1.16391007649107,0.280656098556163,-0.896276874400792,4.13949114814273,"SP-NRL",98.3333333333333,1177.33333333333,381.666666666667,229.333333333333,13104,2045,11059,0.0983333333333333,0.106459294089279,0.112143439282804
"SPU_013700",0.315111041323622,5.56658384103119,0.64201980041175,0.422980343231455,0.0823931624916451,5.71912545632205,"SP-OTUD7B",68.6666666666667,704,0,450.666666666667,27130,3556,23574,0.0686666666666667,0.0298634088402477,0.126734158230221
"SPU_013702",-0.213311531537891,6.50535443712412,0.485624022871029,0.485885848596249,-0.182210282594561,4.80245634110731,"SP-POLPPL_99",15.3333333333333,1694.66666666667,0,620.333333333333,58842,5685,53157,0.0153333333333333,0.031880404587668,0.1091175608326
"SPU_013709",0.174461896771969,7.41873205203924,0.563581638260013,0.452820734981904,-0.148878080678018,2.84259007244519,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013711",0.764322556015769,4.61887518082408,1.83894647430863,0.175074477104506,0.0611304362603278,5.80735464910749,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013712",-0.260401658828068,3.61731096665448,0.112602047252762,0.737200968471888,-0.224196372292151,2.57011609241578,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013713",-0.924040373162839,4.22039177553152,1.58250665220252,0.208399999658783,0.00647383585234629,6.46680285446593,"SP-HYPP_2099",102,230.333333333333,84.6666666666667,81.3333333333333,8615,1546,7069,0.102,0.0325835808931013,0.0526088831392842
"SPU_013726",-0.559958211692288,5.47629920730671,1.19388082922411,0.274548142483089,0.0705610220731354,3.03373462398655,"SP-KCTD15",88.6666666666667,1277.33333333333,880.666666666667,26,31092,1826,29266,0.0886666666666667,0.0436456411307775,0.0142387732749179
"SPU_013735",-0.309189532141498,2.96061039148738,0.134104935395545,0.714213299993996,0.243489089751948,9.88155386451133,"SP-SLC3A1",14.6666666666667,525.333333333333,0,243.666666666667,14531,3270,11261,0.0146666666666667,0.0466506822958293,0.0745158002038736
"SPU_013744",-1.26793634039734,2.65153711919338,2.48664406294376,0.114816314426884,-0.219724880962207,3.38084231019049,"SP-TTLL10L",13.6666666666667,1442,1211.66666666667,256.333333333333,13457,2395,11062,0.0136666666666667,0.130356174290363,0.107028531663187
"SPU_013749",2.55797759684568,2.73581122423353,6.18036088733371,0.0129175927363401,-0.167726584779031,1.44877270320535,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013754",0.573583114231004,4.71994462710297,1.22318894442128,0.268735727113853,-0.579804146795686,2.6213824147466,"SP-CLCN6",26.3333333333333,56.3333333333333,0,49.6666666666667,18005,2390,15615,0.0263333333333333,0.00360764222435692,0.0207810320781032
"SPU_013756",0.597883273895096,3.27896673640886,0.495695405665833,0.481397654682065,0.272809801455139,9.47234114927097,"SP-PPIB",91,180.333333333333,1.33333333333333,15.6666666666667,11582,2607,8975,0.091,0.0200928505106778,0.00600946170566424
"SPU_013760",-0.360290624208043,5.91343321081824,0.840174402820161,0.359346896296028,0.364538789542863,0.818063159266835,"SP-SSTR2L_1",64.6666666666667,1262.66666666667,590.666666666667,185,37153,1127,36026,0.0646666666666667,0.0350487610799608,0.164152617568767
"SPU_013763",-0.495059840966448,5.70717873366011,1.50457087634389,0.219969395208599,0.19281010765233,2.5530565357146,"SP-FAM20C_1",83,3213.66666666667,703.666666666667,513.333333333333,37358,1065,36293,0.083,0.088547837507692,0.482003129890454
"SPU_013769",0.111164790775095,2.73858009693378,0.0293622229462187,0.86394535444733,-0.109699817746129,2.46034371868229,"SP-ARSA",64,3,0,73,3941,1632,2309,0.064,0.00129926375054136,0.0447303921568627
"SPU_013770",0.671916282882763,3.02432443295778,0.521902588019421,0.470031218628218,0.190352685185708,9.02239074168963,"SP-AHCY",147.666666666667,129.333333333333,0,103,9587,1778,7809,0.147666666666667,0.0165620864814103,0.0579302587176603
"SPU_013772",0.579066758615467,1.99603025734362,0.286561142980679,0.592432705493269,0.258061837669532,7.30058847764621,"SP-VHAAC39",103.666666666667,88.3333333333333,0,111,8848,3546,5302,0.103666666666667,0.0166603797309191,0.0313028764805415
"SPU_013785",0.264365039261428,5.45515454608306,0.367100253625621,0.544589136657427,0.0638646137616695,3.73059486724345,"SP-TEP1L",56,354.666666666667,0,301,15622,3230,12392,0.056,0.0286206154508285,0.0931888544891641
"SPU_013786",-0.503777524654135,6.55553486827886,3.14026934770359,0.0763811930834216,-0.203833488468859,1.76379480600248,"SP-DDX10",68.6666666666667,0,0,0,130790,2560,128230,0.0686666666666667,0,0
"SPU_013804",-0.200076551845493,4.59471226308311,0.142346089835881,0.705959731905764,0.0974976463212873,7.94393260485846,"SP-RERE",64.6666666666667,197.666666666667,0,63.3333333333333,29908,8715,21193,0.0646666666666667,0.00932697903395775,0.00726716389366992
"SPU_013805",-0.608767696497205,2.62607104604137,0.449338889936822,0.502649072274968,-0.119762448892415,3.11792507465197,"SP-ARMC9",2.66666666666667,78.6666666666667,0,32.6666666666667,24453,2739,21714,0.00266666666666667,0.00362285468668447,0.0119264938542047
"SPU_013811",-0.330702317237393,1.81330637467141,0.0994020817722294,0.752548342459656,0.0630636135438475,6.69338484828732,"SP-LPCAT3",67.6666666666667,411.333333333333,0,261,12390,3825,8565,0.0676666666666667,0.0480249075695661,0.0682352941176471
"SPU_013817",-0.0018913232447503,7.1880276410493,4.91979849248647e-05,0.994403581829775,-0.144430312157797,3.91461308684873,"SP-TTLL10L_2",53,2356.66666666667,2087.33333333333,80.3333333333333,83485,2302,81183,0.053,0.029029066019569,0.0348971908485375
"SPU_013818",0.717587561278298,3.26476548492013,1.01739975380335,0.313136589854098,-0.0319368196356245,2.67114837029242,"SP-KIAA0406L",33.6666666666667,304,0,90,29257,2771,26486,0.0336666666666667,0.0114777618364419,0.032479249368459
"SPU_013822",1.39981578264405,3.06513749958844,2.71648528752355,0.0993164880269731,-0.465079261111829,3.01217239374047,"SP-MSP130R1",10.3333333333333,350,309,8.66666666666667,33400,2805,30595,0.0103333333333333,0.011439777741461,0.00308972073677956
"SPU_013823",-0.0998732708514211,5.43959165128763,0.0469557904226292,0.828447721967836,-0.193985398411475,4.66323785011551,"SP-MSP130R3",69,690.333333333333,356,175,31171,2534,28637,0.069,0.0241063426103759,0.069060773480663
