"geneid","mRNA_var","splice","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_015103",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015103",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015104",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015107",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015108",2,TRUE,"SP-STAT",67,544.666666666667,0,226.333333333333,29764,5360,24404,0.067,0.022318745560837,0.042226368159204
"SPU_015110",1,FALSE,"SP-PNLIP_5",2.66666666666667,6.33333333333333,0,8,4859,1093,3766,0.00266666666666667,0.00168171357762436,0.00731930466605672
"SPU_015111",1,FALSE,"SP-PNLIP_6",24.6666666666667,0,0,0,3222,1021,2201,0.0246666666666667,0,0
"SPU_015112",1,FALSE,"SP-PNLIP_7",27.6666666666667,0,0,0,2511,986,1525,0.0276666666666667,0,0
"SPU_015114",1,FALSE,"SP-SFXN1_1",7.33333333333333,13.3333333333333,0,3.66666666666667,4403,588,3815,0.00733333333333333,0.00349497597204019,0.00623582766439909
"SPU_015121",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015125",1,FALSE,"SP-GAL3ST1_6",76.3333333333333,234,234,225.333333333333,18256,1861,16395,0.0763333333333333,0.0142726440988106,0.121081855633172
"SPU_015137",1,FALSE,"SP-Z457",153.666666666667,454,0,262.333333333333,3406,2837,569,0.153666666666667,0.797891036906854,0.0924685700857713
"SPU_015139",1,FALSE,"SP-TCKNR1",9,0,0,0,1783,1183,600,0.009,0,0
"SPU_015140",1,FALSE,"SP-TCKNR2",116.333333333333,0,0,0,1667,1180,487,0.116333333333333,0,0
"SPU_015141",1,FALSE,"SP-DDX58_4",60.6666666666667,259.333333333333,259.333333333333,128,5844,993,4851,0.0606666666666667,0.053459767745482,0.128902316213494
"SPU_015142",1,FALSE,"SP-ATP13A3_1",31.6666666666667,731,117.666666666667,446,52829,6333,46496,0.0316666666666667,0.0157217825189264,0.0704247591978525
"SPU_015145",2,TRUE,"SP-SFPQL",8.66666666666667,428.333333333333,0,216,10476,2014,8462,0.00866666666666667,0.0506184511147877,0.107249255213505
"SPU_015146",1,FALSE,"SP-HYPP_107",10,0,0,0,11662,2708,8954,0.01,0,0
"SPU_015148",2,TRUE,"SP-HYPP_2192",79,221.666666666667,143,68.3333333333333,3166,1958,1208,0.079,0.183498896247241,0.0348995573714675
"SPU_015149",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015155",1,FALSE,"SP-PRRDH",6.66666666666667,43.3333333333333,2.66666666666667,3.33333333333333,11767,623,11144,0.00666666666666667,0.00388849006939459,0.00535045478865704
"SPU_015156",1,FALSE,"SP-CYP3L14",48,103,0,3,8478,485,7993,0.048,0.0128862754910547,0.00618556701030928
"SPU_015157",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015162",1,FALSE,"SP-SLCO4A1_6",110.333333333333,403.666666666667,201.333333333333,244.333333333333,10952,1064,9888,0.110333333333333,0.0408238942826321,0.229636591478697
"SPU_015164",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015168",1,FALSE,"SP-PPPL_199",40.3333333333333,423,143.666666666667,31.6666666666667,2769,2703,66,0.0403333333333333,6.40909090909091,0.0117153779750894
"SPU_015169",1,FALSE,"SP-ST8SIA1_1",55.3333333333333,0,0,0,6483,1254,5229,0.0553333333333333,0,0
"SPU_015171",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015172",1,FALSE,"SP-C7ORF63_1",19,50.3333333333333,0,34,8676,1142,7534,0.019,0.00668082470577825,0.0297723292469352
"SPU_015175",1,FALSE,"SP-PPPL_200",0.666666666666667,0,0,0,2642,1878,764,0.000666666666666667,0,0
"SPU_015177",1,FALSE,"SP-PRR11",30,105.666666666667,0,49.6666666666667,10230,3762,6468,0.03,0.0163368377654092,0.0132021974127237
"SPU_015179",1,FALSE,"SP-CPA2L_1",48.3333333333333,405,0,124,11833,1229,10604,0.0483333333333333,0.0381931346661637,0.100895036615134
"SPU_015180",1,FALSE,"SP-SBNH1",13.3333333333333,618.333333333333,0,299,35524,4929,30595,0.0133333333333333,0.0202102740099145,0.0606613917630351
"SPU_015181",1,FALSE,"SP-HYPP_2195",135,159,0,86.6666666666667,2964,1400,1564,0.135,0.101662404092072,0.0619047619047619
"SPU_015182",1,FALSE,"SP-HYPP_2196",22.3333333333333,705.333333333333,287.333333333333,179,19743,1111,18632,0.0223333333333333,0.0378560183197367,0.161116111611161
"SPU_015183",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015186",1,FALSE,"SP-DRD2L_19",10,0,0,0,1229,1229,0,0.01,0,0
"SPU_015188",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015194",1,FALSE,"SP-TRPC3_1",11.6666666666667,538.666666666667,0,184.333333333333,18278,2676,15602,0.0116666666666667,0.0345254881852754,0.0688839063278525
"SPU_015196",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015204",1,FALSE,"SP-HYPP_2197",26.6666666666667,19.6666666666667,8.33333333333333,24.6666666666667,3298,1147,2151,0.0266666666666667,0.00914303424763676,0.021505376344086
"SPU_015208",2,TRUE,"SP-ARL6IP4L",111,140.333333333333,0,170.666666666667,4211,2445,1766,0.111,0.0794639486598716,0.0698023176550784
"SPU_015209",1,FALSE,"SP-HYPP_109",20.6666666666667,209,0,152.666666666667,18370,3589,14781,0.0206666666666667,0.0141397740342331,0.0425373827435683
"SPU_015214",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015216",1,FALSE,"SP-HYPP_110",58.3333333333333,142.666666666667,4,763,9791,4103,5688,0.0583333333333333,0.0250820440693858,0.185961491591518
"SPU_015217",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015218",1,FALSE,"SP-HYPP_2199",60.3333333333333,0,0,0,2679,1259,1420,0.0603333333333333,0,0
"SPU_015219",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015221",2,TRUE,"SP-PDCL3",7,0.666666666666667,0,1.33333333333333,4224,1667,2557,0.007,0.000260722200495372,0.000799840031993601
"SPU_015222",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015224",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015226",1,FALSE,"SP-VPS13HB_3",7,151.333333333333,7.66666666666667,57.6666666666667,2728,565,2163,0.007,0.0699645554014486,0.102064896755162
"SPU_015227",2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015230",1,FALSE,"SP-MFAP1",62.3333333333333,164.333333333333,0,65.6666666666667,9258,1553,7705,0.0623333333333333,0.0213281418991997,0.0422837518780854
"SPU_015233",1,FALSE,"SP-CNTNAP2L",44.3333333333333,186.333333333333,0,36,12503,1028,11475,0.0443333333333333,0.016238198983297,0.0350194552529183
"SPU_015234",1,FALSE,"SP-GALR2",94.3333333333333,0,0,0,1316,1316,0,0.0943333333333333,0,0
"SPU_015235",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015239",1,FALSE,"SP-HYPP_2201",136,0,0,0,1869,1869,0,0.136,0,0
"SPU_015256",1,FALSE,"SP-CYP2L29",99,231,0,113,12513,1496,11017,0.099,0.0209675955341745,0.0755347593582888
"SPU_015257",1,FALSE,"SP-VDAC2",1.66666666666667,1.33333333333333,0,0,3837,552,3285,0.00166666666666667,0.000405885337392187,0
"SPU_015266",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015267",1,FALSE,"SP-WDRC1",123,51,0,51.3333333333333,4087,1046,3041,0.123,0.0167707990792502,0.0490758444869344
"SPU_015268",1,FALSE,"SP-SLC16A6L_3",101,0,0,0,2229,1502,727,0.101,0,0
"SPU_015275",1,FALSE,"SP-HYPP_2204",57,559,0,52,6047,1092,4955,0.057,0.112815338042381,0.0476190476190476
"SPU_015277",1,FALSE,"SP-ACTB_1",1.66666666666667,0,0,0,3052,1136,1916,0.00166666666666667,0,0
"SPU_015280",1,FALSE,"SP-HYPP_778",68.6666666666667,110.666666666667,110.666666666667,13.6666666666667,6333,2059,4274,0.0686666666666667,0.0258929964124162,0.0066375263072689
"SPU_015290",1,FALSE,"SP-REDT",4,178.666666666667,0,117.666666666667,8362,1045,7317,0.004,0.0244180219579974,0.112599681020734
"SPU_015291",1,FALSE,"SP-HAO1_17",5,9.66666666666667,0,2.66666666666667,4934,577,4357,0.005,0.00221865197766047,0.00462160600808781
"SPU_015292",1,FALSE,"SP-HAO1_8",59.3333333333333,83.3333333333333,0,8.33333333333333,6875,1126,5749,0.0593333333333333,0.0144952745404998,0.007400828892836
"SPU_015294",1,FALSE,"SP-RPL36A",6.33333333333333,0,0,0,2887,315,2572,0.00633333333333333,0,0
"SPU_015295",1,FALSE,"SP-HYPP_779",52.3333333333333,86,0,208.666666666667,7126,2568,4558,0.0523333333333333,0.0188679245283019,0.0812564901349948
"SPU_015296",1,FALSE,"SP-NIPSNAP1",34.3333333333333,32.6666666666667,3.33333333333333,12.3333333333333,25369,2651,22718,0.0343333333333333,0.00143792000469525,0.00465233245316233
"SPU_015298",1,FALSE,"SP-HYPP_780",17.6666666666667,169,0.333333333333333,72.6666666666667,23151,2209,20942,0.0176666666666667,0.00806990736319358,0.0328957295910668
"SPU_015302",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015304",1,FALSE,"SP-TSNL",5,281,281,349.666666666667,1169,256,913,0.005,0.307776560788609,1.36588541666667
"SPU_015305",2,TRUE,"SP-VPARPF_2",0.666666666666667,0,0,0,107376,3729,103647,0.000666666666666667,0,0
"SPU_015305",1,FALSE,"SP-VPARPF_2",0.666666666666667,0,0,0,107376,3729,103647,0.000666666666666667,0,0
"SPU_015305",1,FALSE,"SP-VPARPF_2",0.666666666666667,0,0,0,107376,3729,103647,0.000666666666666667,0,0
"SPU_015305",1,FALSE,"SP-VPARPF_2",0.666666666666667,0,0,0,107376,3729,103647,0.000666666666666667,0,0
"SPU_015306",1,FALSE,"SP-NIPA2",47,334,17.3333333333333,202.333333333333,6706,1033,5673,0.047,0.0588753745813503,0.195869635366247
"SPU_015309",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015317",1,FALSE,"SP-PABPC1",58,152,0,180.666666666667,10418,3576,6842,0.058,0.0222157263957907,0.0505219985085757
"SPU_015321",1,FALSE,"SP-CELSR1",94.6666666666667,1643.33333333333,1643.33333333333,0,65231,2731,62500,0.0946666666666667,0.0262933333333333,0
"SPU_015323",1,FALSE,"SP-CKB",106,0.666666666666667,0,2,4860,932,3928,0.106,0.000169721656483367,0.00214592274678112
"SPU_015324",1,FALSE,"SP-SUV420H1L",2,3,0,21.6666666666667,5716,2372,3344,0.002,0.000897129186602871,0.00913434513771782
"SPU_015325",1,FALSE,"SP-SRCR124",130.666666666667,486.666666666667,130.333333333333,82.3333333333333,21127,803,20324,0.130666666666667,0.0239454175687201,0.102532171025322
"SPU_015328",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015329",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015330",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015335",1,FALSE,"SP-VAMP1",108.333333333333,61,0,55.6666666666667,9017,1129,7888,0.108333333333333,0.00773326572008114,0.0493061706524948
"SPU_015336",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015341",1,FALSE,"SP-APN1",87.6666666666667,190,0,104.666666666667,17026,2690,14336,0.0876666666666667,0.0132533482142857,0.038909541511772
"SPU_015343",1,FALSE,"SP-UGT1L_11",90.3333333333333,1714.66666666667,0,108.666666666667,13011,1662,11349,0.0903333333333333,0.151085264487326,0.0653830726032892
"SPU_015344",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015346",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015347",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015348",1,FALSE,"SP-SLC44A2_2",23.6666666666667,476.333333333333,0,72.3333333333333,31403,4478,26925,0.0236666666666667,0.0176911173011452,0.0161530445139199
"SPU_015349",1,FALSE,"SP-NUAK",89.3333333333333,1009.66666666667,135.333333333333,32.6666666666667,46343,2990,43353,0.0893333333333333,0.0232894301816868,0.0109253065774805
"SPU_015350",1,FALSE,"SP-CKM",137.666666666667,837,0,185,3386,3386,0,0.137666666666667,0,0.0546367395156527
"SPU_015352",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015359",1,FALSE,"SP-FIBCYSTL",69.6666666666667,1599.33333333333,0,1584,54458,11390,43068,0.0696666666666667,0.0371350732175474,0.139069359086918
"SPU_015363",1,FALSE,"SP-TINCL",115.333333333333,0,0,47,3339,1683,1656,0.115333333333333,0,0.0279263220439691
"SPU_015366",1,FALSE,"SP-HYPP_2207",73.6666666666667,11.3333333333333,0,16.6666666666667,2414,936,1478,0.0736666666666667,0.0076680198466396,0.0178062678062678
"SPU_015368",1,FALSE,"SP-SLSP",84.6666666666667,337.333333333333,42.6666666666667,243.666666666667,9920,1021,8899,0.0846666666666667,0.0379068809229501,0.238654913483513
"SPU_015371",1,FALSE,"SP-ACEL1",75.6666666666667,60.3333333333333,0,3.66666666666667,13916,2072,11844,0.0756666666666667,0.00509399977485084,0.00176962676962677
"SPU_015373",1,FALSE,"SP-PEX3",21,48.3333333333333,25.6666666666667,33.6666666666667,13353,2328,11025,0.021,0.00438397581254724,0.0144616265750286
"SPU_015384",1,FALSE,"SP-HYPP_2209",92.3333333333333,251,36.3333333333333,271.333333333333,4588,1448,3140,0.0923333333333333,0.0799363057324841,0.187384898710866
"SPU_015389",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015391",1,FALSE,"SP-LHH2BL",75,0,0,0,19883,633,19250,0.075,0,0
"SPU_015395",1,FALSE,"SP-CDR2",58.3333333333333,28,0,0,15250,3265,11985,0.0583333333333333,0.00233625365039633,0
"SPU_015396",1,FALSE,"SP-MBOAT7",33.6666666666667,291,15.6666666666667,351.666666666667,10135,1409,8726,0.0336666666666667,0.0333486133394453,0.249585994795363
"SPU_015400",1,FALSE,"SP-UNC44_308",10.3333333333333,237,39.6666666666667,111.333333333333,20577,1652,18925,0.0103333333333333,0.0125231175693527,0.0673930589184826
"SPU_015406",1,FALSE,"SP-KIAA0467L",40,1286.33333333333,0,1081.66666666667,39340,4894,34446,0.04,0.037343474810815,0.221018934750034
"SPU_015408",2,TRUE,"SP-HYPP_3054",78,1208.66666666667,844.333333333333,596.666666666667,42369,3427,38942,0.078,0.0310376114905929,0.174107577083941
"SPU_015410",1,FALSE,"SP-HYPP_2211",7.66666666666667,1076,0,65.3333333333333,18779,1404,17375,0.00766666666666667,0.0619280575539568,0.0465337132003799
"SPU_015417",1,FALSE,"SP-HRH1_1",69.6666666666667,0,0,0,2146,2146,0,0.0696666666666667,0,0
"SPU_015429",4,TRUE,"SP-EF1",45.6666666666667,984.666666666667,60.6666666666667,44.6666666666667,29442,2361,27081,0.0456666666666667,0.0363600556355624,0.0189185373429338
"SPU_015452",1,FALSE,"SP-METHIAPD2L_1",107.333333333333,850.333333333333,66,109.333333333333,6902,1043,5859,0.107333333333333,0.145132844057575,0.104825822946628
"SPU_015463",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015466",1,FALSE,"SP-NUMB",75.6666666666667,717,30.6666666666667,1049,18844,2058,16786,0.0756666666666667,0.0427141665673776,0.509718172983479
"SPU_015467",1,FALSE,"SP-MCFD2",34.3333333333333,124,8.33333333333333,189.666666666667,3587,528,3059,0.0343333333333333,0.0405361229159856,0.359217171717172
"SPU_015468",1,FALSE,"SP-NUC205_1",19.3333333333333,23,0,14.3333333333333,11353,2836,8517,0.0193333333333333,0.00270048139016085,0.00505406676069582
"SPU_015469",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015471",1,FALSE,"SP-HYPP_2215",34.3333333333333,189,10,21,8334,901,7433,0.0343333333333333,0.0254271491995157,0.02330743618202
"SPU_015474",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015475",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015479",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015481",1,FALSE,"SP-NLR85",1.33333333333333,25.6666666666667,0,20.3333333333333,5902,2637,3265,0.00133333333333333,0.00786115364982134,0.00771078245480976
"SPU_015483",1,FALSE,"SP-GLBN",63.6666666666667,638.666666666667,0,755.333333333333,13632,4479,9153,0.0636666666666667,0.0697767580756765,0.168638833072859
"SPU_015485",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015486",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015493",1,FALSE,"SP-HYPP_2216",23.6666666666667,344.333333333333,116,46.6666666666667,14653,905,13748,0.0236666666666667,0.0250460673067598,0.0515653775322284
"SPU_015494",1,FALSE,"SP-CCNY",78,330,144.666666666667,56.6666666666667,17138,3579,13559,0.078,0.0243380780293532,0.0158331004936202
"SPU_015495",1,FALSE,"SP-Z224",138.333333333333,43,0,1.66666666666667,2134,2134,0,0.138333333333333,0,0.000781005935645111
"SPU_015496",1,FALSE,"SP-HYPP_2217",33.3333333333333,0,0,0.333333333333333,3007,898,2109,0.0333333333333333,0,0.000371195248700817
"SPU_015497",1,FALSE,"SP-GSTO1_2",43.3333333333333,417,0,34.3333333333333,40986,1254,39732,0.0433333333333333,0.0104953186348535,0.0273790536948432
"SPU_015502",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015505",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015507",1,FALSE,"SP-TXNRD2",0.666666666666667,50.6666666666667,0,63.6666666666667,8343,1453,6890,0.000666666666666667,0.0073536526366715,0.0438173893094746
"SPU_015512",1,FALSE,"SP-GPR21L_11",129,0,0,0,1016,1016,0,0.129,0,0
"SPU_015514",1,FALSE,"SP-RDH14",73.6666666666667,544.333333333333,10.3333333333333,13.6666666666667,1211,1211,0,0.0736666666666667,0,0.0112854390311038
"SPU_015516",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015522",1,FALSE,"SP-TIMM50",5,417.333333333333,0,19.6666666666667,12035,2500,9535,0.005,0.0437685719279846,0.00786666666666667
"SPU_015524",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015530",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015530",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015535",1,FALSE,"SP-R/PTP/R_1",14,425.666666666667,0,275,3950,1846,2104,0.014,0.202313054499366,0.148970747562297
"SPU_015536",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015542",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015546",1,FALSE,"SP-RBM27L",38.6666666666667,10.6666666666667,0,5.66666666666667,7119,1358,5761,0.0386666666666667,0.00185153040560088,0.00417280314187531
"SPU_015548",1,FALSE,"SP-SRCR127",35.6666666666667,125.333333333333,13.3333333333333,298.666666666667,6819,1716,5103,0.0356666666666667,0.0245607159187406,0.174048174048174
"SPU_015552",1,FALSE,"SP-CNTNAP2L_1",11.6666666666667,382,0,105.666666666667,36335,1459,34876,0.0116666666666667,0.0109530909507971,0.072424034726982
"SPU_015554",1,FALSE,"SP-TYRL_1",10,921,633.333333333333,319,16076,1441,14635,0.01,0.062931329005808,0.221374045801527
"SPU_015555",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015557",1,FALSE,"SP-RTL_39",93.3333333333333,213.666666666667,0,112.666666666667,4596,1561,3035,0.0933333333333333,0.0704008786381109,0.0721759555840273
"SPU_015565",4,TRUE,"SP-RHOGAP24L1",6.66666666666667,105.333333333333,0,24.6666666666667,11640,1376,10264,0.00666666666666667,0.0102624058196934,0.0179263565891473
"SPU_015570",1,FALSE,"SP-HYPP_788",40,62.6666666666667,0,54.3333333333333,5088,2817,2271,0.04,0.0275943050051372,0.019287658265294
"SPU_015575",1,FALSE,"SP-GUCY1",91.3333333333333,1082.66666666667,312.333333333333,48.6666666666667,27660,2296,25364,0.0913333333333333,0.0426851705829785,0.0211962833914053
"SPU_015576",1,FALSE,"SP-DECR1",38,427.333333333333,0,231.666666666667,5802,1091,4711,0.038,0.0907096865492111,0.212343415826459
"SPU_015578",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015593",1,FALSE,"SP-GPR45",119,712.666666666667,0,111,2022,2022,0,0.119,0,0.0548961424332344
"SPU_015596",1,FALSE,"SP-AGRNL_2",87.6666666666667,1874,71.3333333333333,326,23945,1345,22600,0.0876666666666667,0.0829203539823009,0.242379182156134
"SPU_015600",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015603",1,FALSE,"SP-REELERL_2",43.3333333333333,309.333333333333,0.666666666666667,140.333333333333,9000,893,8107,0.0433333333333333,0.0381563258089717,0.157148189622994
"SPU_015607",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015615",2,TRUE,"SP-GAL3ST1_7",42,0,0,0,5230,4313,917,0.042,0,0
"SPU_015617",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015621",1,FALSE,"SP-MADD_1",127,0,0,0,2864,1156,1708,0.127,0,0
"SPU_015628",1,FALSE,"SP-HYPP_793",67.6666666666667,0,0,7.66666666666667,4126,4126,0,0.0676666666666667,0,0.00185813540151882
"SPU_015630",1,FALSE,"SP-APEXTRIN_1",83,144,0,100,10563,1302,9261,0.083,0.0155490767735666,0.0768049155145929
"SPU_015632",1,FALSE,"SP-CHRM3L_9",21,24,24,58,1782,1213,569,0.021,0.0421792618629174,0.0478153338829349
"SPU_015633",1,FALSE,"SP-MUCL_5",62,183,39,194,16526,3401,13125,0.062,0.0139428571428571,0.0570420464569244
"SPU_015635",1,FALSE,"SP-HYPP_795",149.333333333333,368,208.666666666667,267.333333333333,16908,3339,13569,0.149333333333333,0.0271206426413148,0.0800638913846461
"SPU_015639",1,FALSE,"SP-CHRNA6_1",7,0,0,0,27376,1001,26375,0.007,0,0
"SPU_015642",1,FALSE,"SP-FGD4",218.333333333333,1428.66666666667,337.666666666667,223.666666666667,31730,2668,29062,0.218333333333333,0.0491592686899273,0.0838330834582709
"SPU_015647",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015654",1,FALSE,"SP-TNFSFL3",71.3333333333333,51.6666666666667,51.6666666666667,88.6666666666667,2637,503,2134,0.0713333333333333,0.0242111840049984,0.176275679257787
"SPU_015662",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015667",1,FALSE,"SP-NMBRL_2",179.333333333333,1320.33333333333,0,52,1142,1142,0,0.179333333333333,0,0.0455341506129597
"SPU_015668",2,TRUE,"SP-CTS11",80.3333333333333,30.3333333333333,0,32,4883,1936,2947,0.0803333333333333,0.0102929532858274,0.0165289256198347
"SPU_015669",1,FALSE,"SP-HYPP_797",82,277,0,0,102735,2510,100225,0.082,0.0027637814916438,0
"SPU_015670",1,FALSE,"SP-YP30/FASCL_6",61.6666666666667,17.3333333333333,0,14,4025,1006,3019,0.0616666666666667,0.00574141547973943,0.0139165009940358
"SPU_015672",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015675",1,FALSE,"SP-NACA",30.6666666666667,346.666666666667,0,105.666666666667,7103,2607,4496,0.0306666666666667,0.0771055753262159,0.040531901291395
"SPU_015677",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015678",1,FALSE,"SP-SLC13A2_1",20,704,0,195.666666666667,15929,1879,14050,0.02,0.0501067615658363,0.104133404293064
"SPU_015681",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015685",1,FALSE,"SP-RNF123",105.666666666667,866.666666666667,0,395.333333333333,44126,6313,37813,0.105666666666667,0.0229198071210078,0.0626221025397328
"SPU_015697",1,FALSE,"SP-RNF144A",101.666666666667,252.333333333333,0,79.6666666666667,10321,4069,6252,0.101666666666667,0.0403604179995735,0.0195789301220611
"SPU_015698",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015699",1,FALSE,"SP-C1QL_7",25.6666666666667,94.3333333333333,0,41,6052,1770,4282,0.0256666666666667,0.0220302039545384,0.0231638418079096
"SPU_015706",1,FALSE,"SP-NADRIN",69,805.333333333333,313,37,55198,1854,53344,0.069,0.0150969806038792,0.0199568500539374
"SPU_015707",1,FALSE,"SP-CHDH-3",55.6666666666667,19.3333333333333,19.3333333333333,236.333333333333,5561,1816,3745,0.0556666666666667,0.00516243880729862,0.130139500734214
"SPU_015712",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015718",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015721",1,FALSE,"SP-HYPP_3056",97,18.3333333333333,5,310.666666666667,4736,4736,0,0.097,0,0.0655968468468469
"SPU_015726",1,FALSE,"SP-CLECT_78",64,345.666666666667,0,0,394,239,155,0.064,2.23010752688172,0
"SPU_015732",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015735",1,FALSE,"SP-APN3",30,89,0,10.3333333333333,2919,446,2473,0.03,0.0359886777193692,0.023168908819133
"SPU_015736",1,FALSE,"SP-CPSF6L",48,543,0,312.666666666667,21377,2550,18827,0.048,0.0288415573378658,0.122614379084967
"SPU_015737",1,FALSE,"SP-BBOX1_4",77,126,0,78.6666666666667,7803,1418,6385,0.077,0.0197337509788567,0.0554771979313587
"SPU_015738",1,FALSE,"SP-BBOX1_5",86.3333333333333,259.333333333333,18.3333333333333,245,8326,1439,6887,0.0863333333333333,0.037655486181695,0.170257123002085
"SPU_015740",1,FALSE,"SP-LRRC/GPCRLR",22.6666666666667,1051.33333333333,0,139.666666666667,29690,1842,27848,0.0226666666666667,0.0377525615244661,0.075823380383641
"SPU_015741",1,FALSE,"SP-LHH3B",770.666666666667,86.3333333333333,25.6666666666667,59.6666666666667,410,410,0,0.770666666666667,0,0.145528455284553
"SPU_015745",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015752",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015753",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015756",1,FALSE,"SP-HYPP_2228",53.6666666666667,335.666666666667,13.6666666666667,211,13708,1205,12503,0.0536666666666667,0.0268468900797142,0.175103734439834
"SPU_015761",2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015763",2,TRUE,"SP-MSP130R5",57.6666666666667,385.666666666667,0,137,20506,4012,16494,0.0576666666666667,0.023382240006467,0.0341475573280159
"SPU_015770",2,TRUE,"SP-PRRDH_1",8.33333333333333,564.666666666667,500.666666666667,58,2915,975,1940,0.00833333333333333,0.29106529209622,0.0594871794871795
"SPU_015771",1,FALSE,"SP-SERRP8",24,214,71.6666666666667,160,7789,1512,6277,0.024,0.0340927194519675,0.105820105820106
"SPU_015778",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_015779",1,FALSE,"SP-ADRA1BL_8",36,0,0,0,1632,1177,455,0.036,0,0
"SPU_015780",1,FALSE,"SP-ADRA1BL_9",0.666666666666667,0,0,0,3540,1177,2363,0.000666666666666667,0,0
"SPU_015784",1,FALSE,"SP-CCDC130_1",40.6666666666667,18,0,119.666666666667,5039,2666,2373,0.0406666666666667,0.00758533501896334,0.0448862215553888
