"geneid","N","median","sd","se","ci","mRNA_var","splice","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_008582",8,13.7447735248917,6.48925451204955,2.29429793515782,5.42515253785343,1,FALSE,"SP-POLPPL_79",0.666666666666667,0,0,2,5925,5061,864,0.666666666666667,0,0.000395178818415333
"SPU_008617",14,0.499080286012104,1.65375475901922,0.441984550714058,0.95484957000344,4,TRUE,"SP-GLYT_5",36,223.333333333333,0,174,24249,5173,19076,36,0.0117075557419445,0.0336361878987048
"SPU_008647",16,2.86733870154137,3.44522780383167,0.861306950957919,1.83583230920673,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008705",6,0.90707145501666,2.22186222503472,0.90707145501666,2.33170140589003,1,FALSE,"SP-B3GALT1_6",83.6666666666667,0,0,0,743,743,0,83.6666666666667,0,0
"SPU_008727",9,0,0,0,0,1,FALSE,"SP-TGM1",24.3333333333333,136.666666666667,0,171,8412,1274,7138,24.3333333333333,0.0191463528532736,0.134222919937206
"SPU_008780",9,93.5176293821672,11.6821946720856,3.89406489069521,8.97972974069652,1,FALSE,"SP-TTC14L",6,136.333333333333,0,227.666666666667,12862,5904,6958,6,0.0195937529941554,0.0385614272809395
"SPU_008788",16,0.691526610644258,2.25883271709594,0.564708179273985,1.20364699208742,1,FALSE,"SP-CHST3L_1",75.3333333333333,0,0,0,1448,1448,0,75.3333333333333,0,0
"SPU_008789",12,0.426756885090218,1.25570962368386,0.36249214462894,0.797839830978089,1,FALSE,"SP-ADSR",174.666666666667,0,0,0,1202,1202,0,174.666666666667,0,0
"SPU_008804",6,0,0,0,0,1,FALSE,"SP-SLC7A11_9",45,0,0,15,9700,1901,7799,45,0,0.00789058390320884
"SPU_008814",5,0.263157894736842,0.588438941447313,0.263157894736842,0.730643448736261,1,FALSE,"SP-HYPP_1808",118.666666666667,0,0,0,1364,1364,0,118.666666666667,0,0
"SPU_008875",8,1.15126658571781,2.38397322447955,0.842861816598324,1.99305149226995,1,FALSE,"SP-GCNT2_3",1.66666666666667,496.333333333333,204,25.3333333333333,40356,2771,37585,1.66666666666667,0.0132056228105184,0.00914230722964032
"SPU_008918",8,86.0206582633053,35.003438531503,12.3755843752361,29.2636069413161,3,TRUE,"SP-MEGF10L",45.6666666666667,289.333333333333,0,200.333333333333,12903,5468,7435,45.6666666666667,0.0389150414705223,0.036637405510851
"SPU_008921",10,0.161290322580645,0.510044783898125,0.161290322580645,0.364864058515839,1,FALSE,"SP-DRD2AL",100.666666666667,0,0,0,1391,1391,0,100.666666666667,0,0
"SPU_008926",6,2.64322214351783,4.10764992842566,1.67694106110379,4.31071423110608,1,FALSE,"SP-LDLA/IG/GPCR",52,1366.66666666667,0,484,25065,4324,20741,52,0.0658920334924385,0.111933395004625
"SPU_008971",15,0.770261102864099,1.06021824527292,0.273747173819151,0.587129294262437,1,FALSE,"SP-GRIA1",81.6666666666667,224,0,458,10643,2830,7813,81.6666666666667,0.028670165109433,0.161837455830389
"SPU_008988",8,1.16847826086956,3.30495560771973,1.16847826086956,2.76301203311113,1,FALSE,"SP-MGLUR3_2",74.3333333333333,253,19.6666666666667,343.666666666667,8902,2852,6050,74.3333333333333,0.0418181818181818,0.120500233754091
"SPU_009052",12,16.2829535971632,11.5259629027723,3.32725889229261,7.32324744571899,1,FALSE,"SP-EPDMNH2",100.333333333333,318.333333333333,0,7.66666666666667,867,549,318,100.333333333333,1.00104821802935,0.0139647844565877
"SPU_009073",5,100,0,0,0,1,FALSE,"SP-FATL2",54,648.666666666667,190.666666666667,988.333333333333,25076,9954,15122,54,0.0428955605519552,0.099290067644498
"SPU_009085",18,0.377073906485671,1.59978909770712,0.377073906485671,0.795556401897932,1,FALSE,"SP-DHPS_2",127.666666666667,0,0,0,4127,1000,3127,127.666666666667,0,0
"SPU_009172",29,1.64422857297371,3.32801041582346,0.617996019623088,1.26590746019697,1,FALSE,"SP-TLRP05",20.6666666666667,0,0,0,2119,2119,0,20.6666666666667,0,0
"SPU_009232",18,0.994035134303649,1.63478594513064,0.385322742530113,0.812959924683488,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009272",14,0,0,0,0,1,FALSE,"SP-CHST11L_1",32.6666666666667,347.666666666667,0,79,7408,2082,5326,32.6666666666667,0.0652772562273126,0.0379442843419789
"SPU_009301",14,0.54856181603076,1.42233673148683,0.380135481274828,0.821232778955537,1,FALSE,"SP-KSR2",137.666666666667,445,121,278.333333333333,15689,4612,11077,137.666666666667,0.040173332129638,0.0603498120844175
"SPU_009313",6,1.46522251694666,2.5420786773365,1.03779927424726,2.66774796341656,1,FALSE,"SP-CHRNA6L_1",17.3333333333333,102.666666666667,0,65.3333333333333,7931,1141,6790,17.3333333333333,0.0151202749140893,0.0572597137014315
"SPU_009319",12,1.40690804969621,2.3746795799601,0.685510947364535,1.5087994222297,2,TRUE,"SP-TRYP_SPC/LDL/CUB",51.6666666666667,390.666666666667,137.333333333333,562.666666666667,12553,4926,7627,51.6666666666667,0.0512215375202133,0.114223846257951
"SPU_009336",6,4.00311631004489,5.64973584800556,2.30649500152067,5.929034154895,1,FALSE,"SP-SLC16A4_2",77,639.333333333333,0,246.666666666667,19473,1973,17500,77,0.0365333333333333,0.125021118432168
"SPU_009337",22,0.757708747528403,2.35696922442583,0.502507527075714,1.04502161038653,1,FALSE,"SP-HYPP_576",99.3333333333333,374,189.666666666667,191.666666666667,7543,2102,5441,99.3333333333333,0.0687373644550634,0.0911830003171583
"SPU_009352",12,2.04368128694109,3.73755495998663,1.07893918112965,2.37472912630778,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009356",6,99.3220899470899,1.12662194232307,0.45994148195247,1.18231721896267,2,TRUE,"SP-GLYT_3",89.6666666666667,693.666666666667,0,390,17350,2100,15250,89.6666666666667,0.0454863387978142,0.185714285714286
"SPU_009372",8,0,0,0,0,1,FALSE,"SP-B3GALT1_7",128,0,0,0,3887,3887,0,128,0,0
"SPU_009389",14,1.21885382059801,3.22497018644378,0.861909537159508,1.86204234878575,1,FALSE,"SP-CG15216PA",143.333333333333,440.333333333333,410,1148.66666666667,21093,14059,7034,143.333333333333,0.0626007013553218,0.0817032980060222
"SPU_009430",29,0.485832074761294,1.54893385043241,0.287629795169929,0.589182926619186,1,FALSE,"SP-SLC22A3_8",200.333333333333,30.3333333333333,30.3333333333333,0,23343,1753,21590,200.333333333333,0.00140497143739386,0
"SPU_009443",6,98.9203778677463,2.64452333903719,1.07962213225372,2.77525704252235,1,FALSE,"SP-OSM3",6.33333333333333,66.3333333333333,0,27.6666666666667,10557,1171,9386,6.33333333333333,0.00706726329995028,0.0236265300313123
"SPU_009462",7,0.382563173260847,1.01216701721992,0.382563173260847,0.936098362463593,1,FALSE,"SP-SQLE_2",60,144.666666666667,0,160.666666666667,5557,917,4640,60,0.0311781609195402,0.175209014903671
"SPU_009464",8,1.30151721014493,3.39792330764644,1.20134730639431,2.84073497528566,1,FALSE,"SP-HYPP_47",69,2830.66666666667,1449,902,43632,6038,37594,69,0.075295703215052,0.149387214309374
"SPU_009513",6,97.3126915549647,5.27453615044984,2.15332036641099,5.53528622020183,1,FALSE,"SP-SEC24C",41.3333333333333,5.66666666666667,0,0.333333333333333,7526,1354,6172,41.3333333333333,0.000918124864981638,0.000246184145741014
"SPU_009530",7,0.346320346320346,0.916277510325398,0.346320346320346,0.847415359703884,1,FALSE,"SP-B3GALT1L_2",80.6666666666667,0,0,0,4399,4399,0,80.6666666666667,0,0
"SPU_009531",10,1.25380118491364,2.59532985977485,0.820715363633393,1.85658713846181,1,FALSE,"SP-UGT2A2",41,542.666666666667,165.666666666667,217,21079,2686,18393,41,0.0295039779626307,0.080789277736411
"SPU_009540",10,0,0,0,0,1,FALSE,"SP-FAM55C_2",45.3333333333333,130.666666666667,130.666666666667,10.6666666666667,9683,1699,7984,45.3333333333333,0.0163660654642619,0.00627820286443006
"SPU_009599",6,0,0,0,0,1,FALSE,"SP-TRPV6L",110.666666666667,694.333333333333,396,227.333333333333,26875,2604,24271,110.666666666667,0.0286075288753382,0.0873015873015873
"SPU_009608",7,0.857654889912954,1.47042359399382,0.555767878804209,1.35991500913172,1,FALSE,"SP-HYPP_52",65.6666666666667,226.666666666667,0,45,21740,3280,18460,65.6666666666667,0.0122788010111954,0.013719512195122
"SPU_009671",5,99.2153846153846,1.27144329300888,0.568606726540807,1.57870536268676,1,FALSE,"SP-HYPP_1864",18,5.66666666666667,5.66666666666667,0,20075,890,19185,18,0.000295369646425159,0
"SPU_009718",5,6.83658170914542,15.2870614353809,6.83658170914542,18.9813938226416,1,FALSE,"SP-DSP6",72.6666666666667,972.666666666667,101.333333333333,134.333333333333,4754,787,3967,72.6666666666667,0.245189479875641,0.170690385429903
"SPU_009773",6,0.314958463992958,0.771487526953496,0.314958463992958,0.809626506520213,1,FALSE,"SP-B4GALT5_1",25.3333333333333,132.333333333333,0,100,6649,1172,5477,25.3333333333333,0.0241616456697706,0.0853242320819113
"SPU_009822",5,98.6464646464647,1.87018776743968,0.836373395736738,2.32214482071092,1,FALSE,"SP-EHD3",145,1446,48.6666666666667,162,23677,1302,22375,145,0.0646256983240223,0.124423963133641
"SPU_009837",12,0.604686318972033,2.09469485420272,0.604686318972033,1.33090561456788,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009893",21,0.679891217405214,3.11565296809507,0.679891217405214,1.41822822762437,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009902",6,1.45771626034784,2.36593519309249,0.965888997928297,2.48289671331544,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009942",6,0,0,0,0,1,FALSE,"SP-DDX58_2",53.6666666666667,274.666666666667,0,99.6666666666667,20991,2577,18414,53.6666666666667,0.0149161869591977,0.0386754624240072
"SPU_009949",5,97.8118371641868,3.72032764026486,1.66378110044072,4.61939689243924,1,FALSE,"SP-EF1A_1",127,2015.33333333333,142.333333333333,403.333333333333,9732,1765,7967,127,0.252960127191331,0.22851746931067
"SPU_009980",5,0,0,0,0,1,FALSE,"SP-TDTL/POL/MU",65.6666666666667,680,69.3333333333333,679.666666666667,6429,1713,4716,65.6666666666667,0.144189991518236,0.396769799571901
"SPU_009982",18,2.42804486279027,5.60508388687448,1.3211309418428,2.78734264145754,1,FALSE,"SP-C4ST",56,0,0,81.6666666666667,3689,1517,2172,56,0,0.0538343221270051
"SPU_010061",5,3.06930006930006,5.84772405897277,2.61518170190482,7.26090843545648,1,FALSE,"SP-HYPP_1896",118.333333333333,309.333333333333,22.6666666666667,165.666666666667,11561,1497,10064,118.333333333333,0.0307366189719131,0.110665775996437
"SPU_010099",11,1.15151515151515,3.81914369798502,1.15151515151515,2.56573564774178,1,FALSE,"SP-CLECT_103",88.3333333333333,85.3333333333333,0,26.3333333333333,4887,586,4301,88.3333333333333,0.0198403472060761,0.0449374288964733
"SPU_010101",12,1.81327160493828,4.3353362254717,1.25150376840181,2.75454122205115,1,FALSE,"SP-CLECT_22",81,0,0,0,1051,481,570,81,0,0
"SPU_010137",7,0.397131825703254,1.05071204851986,0.397131825703254,0.971746570780131,1,FALSE,"SP-SLC20A1_3",82,0,0,16,10810,1322,9488,82,0,0.0121028744326778
"SPU_010169",6,0.99593821061711,1.88265622158952,0.768591183995079,1.97572653660796,2,TRUE,"SP-HYPP_1901",107.333333333333,0,0,0,1783,1783,0,107.333333333333,0,0
"SPU_010172",7,1.41083406389529,2.49054299655899,0.941336771201241,2.30336810137086,1,FALSE,"SP-FAD-DEP_OXRDTASE",76.3333333333333,420.666666666667,0,143.333333333333,18238,1219,17019,76.3333333333333,0.0247174726286307,0.117582718074925
"SPU_010200",5,76.6670224932361,42.5697225113798,19.0377586637497,52.8572918559047,1,FALSE,"SP-HYPP_64",121,367.333333333333,45,101.666666666667,13729,3160,10569,121,0.0347557321727063,0.0321729957805907
"SPU_010213",8,0.240384615384615,0.679910366525525,0.240384615384615,0.568419291248265,1,FALSE,"SP-ST6GALNAC5_3",47.3333333333333,277.666666666667,152,134.666666666667,4467,1371,3096,47.3333333333333,0.0896856158484065,0.0982251398006321
"SPU_010218",7,1.35198828621742,1.88432329457241,0.712207261012072,1.74270838744194,1,FALSE,"SP-HYPP_1904",24.6666666666667,43.3333333333333,0,0.333333333333333,5021,1603,3418,24.6666666666667,0.0126779793251414,0.000207943439384487
"SPU_010245",8,99.5375835338145,0.858853907506119,0.30365071102307,0.718019835298545,1,FALSE,"SP-SOCS7",147.333333333333,323,0,56.3333333333333,7499,570,6929,147.333333333333,0.0466156732573243,0.0988304093567251
"SPU_010246",5,3.42063492063492,3.00067147047899,1.34194107722706,3.72582573533091,1,FALSE,"SP-CYP2L22",70,0,0,0,2808,648,2160,70,0,0
"SPU_010342",5,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010361",12,39.6080724743806,4.41290454108278,1.27389581235113,2.80382577848772,1,FALSE,"SP-HYPP_1912",46.3333333333333,0,0,0,1538,1405,133,46.3333333333333,0,0
"SPU_010405",9,1.37471655328798,4.12414965986393,1.37471655328798,3.17010205661569,1,FALSE,"SP-ZNF503",346.333333333333,0,0,0,3781,2273,1508,346.333333333333,0,0
"SPU_010435",12,1.01615972337526,2.44676123121752,0.706319127743089,1.55459791845141,1,FALSE,"SP-HYPP_1918",40.6666666666667,87.6666666666667,0,43.6666666666667,5658,1720,3938,40.6666666666667,0.0222617233790418,0.0253875968992248
"SPU_010549",17,0.290616246498599,1.19824148083426,0.290616246498599,0.616078920992171,1,FALSE,"SP-CYP1R4",175,0,0,0,740,740,0,175,0,0
"SPU_010554",5,2.6291223618081,1.98514905663273,0.887785647220072,2.46488811468903,2,TRUE,"SP-SARL/COADS",115,648,342,431.333333333333,10635,992,9643,115,0.0671990044591932,0.434811827956989
"SPU_010651",6,1.68920382989763,3.35679648236402,1.37040642536022,3.52274186447028,1,FALSE,"SP-CYCS_1",28.3333333333333,208.666666666667,43.3333333333333,52.3333333333333,973,349,624,28.3333333333333,0.334401709401709,0.149952244508118
"SPU_010658",13,0.974543663619294,2.39968908246153,0.665554002460476,1.45011759939726,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010691",6,99.4144838212635,1.4342158740487,0.585516178736517,1.50511725353128,1,FALSE,"SP-DDX3Y",41.3333333333333,17.3333333333333,0,77.3333333333333,5729,1091,4638,41.3333333333333,0.00373724306453931,0.0708829819737244
"SPU_010703",11,1.14089463029018,2.73462490757343,0.824520432798307,1.83714601057445,1,FALSE,"SP-SEMAB",186,0,0,0,1528,1528,0,186,0,0
"SPU_010704",16,1.28348214285714,2.88764871366609,0.721912178416522,1.53871938461996,1,FALSE,"SP-UGT1L_2",133.666666666667,101.333333333333,0,74.6666666666667,2375,2375,0,133.666666666667,0,0.0314385964912281
"SPU_010750",14,0.302343159486016,1.13126451603143,0.302343159486016,0.653172685249521,1,FALSE,"SP-PROTEASE",161.333333333333,784,0,228.666666666667,15627,2742,12885,161.333333333333,0.0608459448971672,0.0833941162168733
"SPU_010803",5,2.08711433756806,4.66692953561663,2.08711433756806,5.79475838652897,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010811",11,0.227272727272727,0.753778361444409,0.227272727272727,0.506395193633244,1,FALSE,"SP-SGARP1",12.6666666666667,127.333333333333,127.333333333333,30.3333333333333,3272,3272,0,12.6666666666667,0,0.00927057864710676
"SPU_010815",5,5.49891416440722,6.19823629166092,2.77193553775201,7.69612685571537,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010914",10,17.8693899289301,19.2883841429909,6.09952262761261,13.7980788017036,1,FALSE,"SP-Z25_1",25.6666666666667,10.3333333333333,0,101,4774,2614,2160,25.6666666666667,0.00478395061728395,0.0386381025248661
"SPU_010994",18,0.26026026026026,1.10419076942043,0.26026026026026,0.54910115138805,1,FALSE,"SP-SRCR98",54,20,0,45,5091,2284,2807,54,0.00712504453152832,0.0197022767075306
"SPU_011002",5,97.8693939889816,1.86608874644726,0.834540257820687,2.31705521391675,1,FALSE,"SP-CEBPG",145.333333333333,138.666666666667,78,78.3333333333333,3609,3609,0,145.333333333333,0,0.0217049967673409
"SPU_011089",16,0.133928571428571,0.535714285714285,0.133928571428571,0.285461992708898,1,FALSE,"SP-AADACL_3",40,10.3333333333333,0,9.33333333333333,5438,1264,4174,40,0.00247564286855135,0.00738396624472574
"SPU_011090",22,0.702444385757783,2.02951052997291,0.43269309884148,0.899834558868864,1,FALSE,"SP-AADACL_4",19.3333333333333,20,0,0,4406,1238,3168,19.3333333333333,0.00631313131313131,0
"SPU_011109",15,1.17535568806359,3.11101572389719,0.803260805896214,1.72282308341233,1,FALSE,"SP-HYPP_1960",95.6666666666667,0,0,3,1142,1142,0,95.6666666666667,0,0.00262697022767075
"SPU_011124",7,0.883746355685131,2.33817307920249,0.883746355685131,2.16244943113213,1,FALSE,"SP-P70RSK",96.6666666666667,418.333333333333,0,131.666666666667,20797,4449,16348,96.6666666666667,0.0255892667808498,0.0295946654678954
"SPU_011137",16,0.338910926794086,0.997677762318176,0.249419440579544,0.531624953277043,1,FALSE,"SP-SLC16A10L",115.333333333333,219.666666666667,0,154,8370,1778,6592,115.333333333333,0.0333232200647249,0.0866141732283465
"SPU_011160",5,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011272",8,96.6571933813313,4.52541256780585,1.59997495718117,3.78333958569173,1,FALSE,"SP-Z431",50.6666666666667,443.666666666667,0,312.666666666667,21930,6541,15389,50.6666666666667,0.0288301167500596,0.0478010497885135
"SPU_011272",8,96.6571933813313,4.52541256780585,1.59997495718117,3.78333958569173,1,FALSE,"SP-Z431",50.6666666666667,443.666666666667,0,312.666666666667,21930,6541,15389,50.6666666666667,0.0288301167500596,0.0478010497885135
"SPU_011302",13,1.6812555629567,3.0500638470731,0.845935507235464,1.84313513623568,1,FALSE,"SP-GAL3ST3L_2",27.6666666666667,123.333333333333,18.6666666666667,203,4379,1857,2522,27.6666666666667,0.0489029870473169,0.109316101238557
"SPU_011332",9,1.13332271471266,2.37499812080134,0.791666040267112,1.82558516255667,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011345",30,0.926458357404649,2.81885166840069,0.514649548348044,1.05257651159163,1,FALSE,"SP-KCTD12B",152.333333333333,0,0,0,749,749,0,152.333333333333,0,0
"SPU_011347",10,0.563010796085158,1.21415186566609,0.383948532084763,0.868551922001402,1,FALSE,"SP-PIPOX",70,505.666666666667,121,144.333333333333,18914,1190,17724,70,0.02853005341157,0.121288515406162
"SPU_011366",9,1.37211253064912,2.74707502031318,0.915691673437727,2.11158878551942,1,FALSE,"SP-HYPP_1975",140.333333333333,0,0,0,1592,1592,0,140.333333333333,0,0
"SPU_011471",7,55.8351384132498,50.4324761960858,19.061684288004,46.6422611871007,1,FALSE,"SP-CSPEN3B",13.6666666666667,117.333333333333,0,4.66666666666667,8870,1690,7180,13.6666666666667,0.0163416898792943,0.00276134122287968
"SPU_011559",6,91.3105494952084,0.666920766719242,0.272269262887979,0.699890421581928,1,FALSE,"SP-HYPP_650",75.3333333333333,148.333333333333,0,188.333333333333,8594,3364,5230,75.3333333333333,0.0283620140216699,0.0559849385652002
"SPU_011588",15,0.832812793597107,1.96959880205737,0.508548223938552,1.09072746086765,1,FALSE,"SP-SPC39L",43,3250.33333333333,0,1630.33333333333,74584,11500,63084,43,0.0515238940671697,0.141768115942029
"SPU_011596",7,0.995879120879121,2.63484848972779,0.995879120879121,2.43682842318696,1,FALSE,"SP-BDH",23,1493.66666666667,1493.33333333333,21.6666666666667,1204,544,660,23,2.26313131313131,0.039828431372549
"SPU_011618",21,62.8899505703994,5.49194584998127,1.19844083667323,2.49990377901107,1,FALSE,"SP-HYPP_8991",61.6666666666667,4.66666666666667,4.66666666666667,550,5077,3029,2048,61.6666666666667,0.00227864583333333,0.181578078573787
"SPU_011624",7,93.3577469745751,14.8608942507721,5.61689006393895,13.7440348640306,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011726",10,1.81739130434783,4.1113141210229,1.30011167988455,2.94105694908845,1,FALSE,"SP-HYPP_656",108.666666666667,290.666666666667,18.3333333333333,95.6666666666667,12639,2423,10216,108.666666666667,0.0284521012790394,0.0394827349016371
"SPU_011726",10,1.81739130434783,4.1113141210229,1.30011167988455,2.94105694908845,1,FALSE,"SP-HYPP_656",108.666666666667,290.666666666667,18.3333333333333,95.6666666666667,12639,2423,10216,108.666666666667,0.0284521012790394,0.0394827349016371
"SPU_011726",10,1.81739130434783,4.1113141210229,1.30011167988455,2.94105694908845,1,FALSE,"SP-HYPP_656",108.666666666667,290.666666666667,18.3333333333333,95.6666666666667,12639,2423,10216,108.666666666667,0.0284521012790394,0.0394827349016371
"SPU_011726",10,1.81739130434783,4.1113141210229,1.30011167988455,2.94105694908845,1,FALSE,"SP-HYPP_656",108.666666666667,290.666666666667,18.3333333333333,95.6666666666667,12639,2423,10216,108.666666666667,0.0284521012790394,0.0394827349016371
"SPU_011771",12,0.622661740898681,1.45473234066299,0.419945054240317,0.924292832436816,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011796",8,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011818",7,0.995879120879121,2.63484848972779,0.995879120879121,2.43682842318696,2,TRUE,"SP-DCXL",44.3333333333333,87.3333333333333,87.3333333333333,0,11195,1789,9406,44.3333333333333,0.00928485363952087,0
"SPU_011823",5,0.990926794724262,1.4230828393864,0.63642199329628,1.76699072812768,1,FALSE,"SP-TLR066",117,0,0,0,2738,2738,0,117,0,0
"SPU_011830",8,0.363087867296133,0.868505803944306,0.307063171734446,0.726089022654272,1,FALSE,"SP-MCO1",49.3333333333333,160.333333333333,0,102.666666666667,10302,2573,7729,49.3333333333333,0.0207443826281968,0.0399015416504729
"SPU_011831",11,1.10160672660673,2.45649155129763,0.740660070575664,1.65029347936453,1,FALSE,"SP-GPR151L_3",105,0,0,0,1064,1064,0,105,0,0
"SPU_011865",7,8.79148629148628,11.9111103749171,4.50197655581027,11.015939787989,1,FALSE,"SP-KIAA1161L_1",71,203.666666666667,59.3333333333333,127,2428,1993,435,71,0.468199233716475,0.0637230306071249
"SPU_011874",8,90.9332250134394,12.8249676574828,4.53431079955213,10.72194128088,1,FALSE,"SP-C3ORF58L",117,1623.33333333333,835.333333333333,78.3333333333333,42454,1597,40857,117,0.0397320736552692,0.0490503026508036
"SPU_011928",5,2.21149743412328,4.35061375304293,1.94565361912989,5.40200046724357,1,FALSE,"SP-SLC16A7",147.333333333333,885,214.333333333333,536.333333333333,14960,3618,11342,147.333333333333,0.0780285663904073,0.148240280081076
"SPU_011937",9,72.7835214899897,42.3592381040818,14.1197460346939,32.5601927440368,1,FALSE,"SP-ATAXIA1",165,730.666666666667,0,291.666666666667,16837,2579,14258,165,0.051246084069762,0.113092930076257
"SPU_011971",6,0,0,0,0,1,FALSE,"SP-CLECT/LDL_6A",44.3333333333333,863.333333333333,487,101.333333333333,45788,4124,41664,44.3333333333333,0.0207213261648746,0.0245716133204009
"SPU_011984",5,87.7814737005914,17.5851543132748,7.8643200878612,21.8348530136509,1,FALSE,"SP-TROVE2",67.6666666666667,115.333333333333,0,154.666666666667,10150,4567,5583,67.6666666666667,0.020657949728342,0.0338661411575797
"SPU_012003",8,2.7319251206772,3.56821213941362,1.26155350024576,2.9831000013629,1,FALSE,"SP-ABCC9E",142.333333333333,417.666666666667,0,331.333333333333,24097,4011,20086,142.333333333333,0.0207939194795712,0.0826061663757999
"SPU_012004",17,2.46602695804077,4.01922480313936,0.974805199790936,2.06649470874524,1,FALSE,"SP-MRPL",358.666666666667,569.666666666667,0,26.6666666666667,107717,7570,100147,358.666666666667,0.00568830485852463,0.00352267723469837
"SPU_012005",5,0,0,0,0,1,FALSE,"SP-ITIH",148,456,1.33333333333333,694,26227,7923,18304,148,0.0249125874125874,0.0875930834279944
"SPU_012014",14,2.08233263401055,3.49276111984921,0.933479674594329,2.01666023043868,1,FALSE,"SP-NEFHL_1",92,106.666666666667,0,40,3576,1680,1896,92,0.0562587904360056,0.0238095238095238
"SPU_012088",6,0.18939393939394,0.463918511890755,0.18939393939394,0.486852620385667,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012097",8,99.7159090909091,0.803530433166539,0.284090909090912,0.671768253293411,1,FALSE,"SP-SGSH_1",63,18.6666666666667,0,63,6712,1608,5104,63,0.00365726227795193,0.0391791044776119
"SPU_012160",12,1.51293831281044,3.25663589251745,0.940109804598774,2.06916772877855,1,FALSE,"SP-GPR21L_7",164.333333333333,0,0,0,1218,1218,0,164.333333333333,0,0
"SPU_012161",11,1.11298238303586,2.78779451217953,0.84055167177376,1.87286583698113,1,FALSE,"SP-GPR52L_5",184.333333333333,0,0,0,1035,1035,0,184.333333333333,0,0
"SPU_012164",13,0.504549214226634,1.81917806288919,0.504549214226634,1.09931830115551,1,FALSE,"SP-HYPP_671",30,54.3333333333333,0,58.3333333333333,4827,1500,3327,30,0.0163310289550145,0.0388888888888889
"SPU_012165",5,92.558997344811,12.3626399932961,5.52874068127353,15.3502450024298,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012199",7,0.372628726287263,0.985882941114854,0.372628726287263,0.911789646429358,1,FALSE,"SP-UGT1L_3",107.666666666667,33,16.6666666666667,67.6666666666667,3757,1576,2181,107.666666666667,0.015130674002751,0.0429357021996616
"SPU_012233",8,0.480769230769231,1.35982073305105,0.480769230769231,1.13683858249653,1,FALSE,"SP-EGFIB_6",68,0,0,0,8779,1037,7742,68,0,0
"SPU_012271",5,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012348",14,1.63365656821735,3.3972426576157,0.907951291752236,1.96150951229643,2,TRUE,"SP-FMO5_1",113.333333333333,81.3333333333333,0,208,7441,2601,4840,113.333333333333,0.0168044077134986,0.0799692425990004
"SPU_012380",5,98.47309198785,1.94652472389861,0.870512320504261,2.41692967127843,1,FALSE,"SP-PARGL",0.666666666666667,336,204.666666666667,681,18984,3960,15024,0.666666666666667,0.0223642172523962,0.171969696969697
"SPU_012502",9,1.27117843650102,2.61837325388677,0.872791084628924,2.01265985032363,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012526",10,0.540521494009866,1.07331287474469,0.339411332617624,0.767801777215842,1,FALSE,"SP-HYPP_2038",25.6666666666667,218.333333333333,15,41.3333333333333,14900,1232,13668,25.6666666666667,0.0159740513120671,0.0335497835497836
"SPU_012549",19,0.0618776671408253,0.269718497928905,0.0618776671408253,0.130000154694858,1,FALSE,"SP-MT1-4/MMPL4",51.3333333333333,930,0,367.333333333333,12319,1572,10747,51.3333333333333,0.0865357774262585,0.233672603901612
"SPU_012568",8,0,0,0,0,1,FALSE,"SP-HYPP_2039",132.333333333333,18.6666666666667,18.6666666666667,42.6666666666667,971,971,0,132.333333333333,0,0.0439409543426021
"SPU_012604",25,0.793571428571427,2.89994941898182,0.579989883796365,1.19704028692612,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012654",8,0.480769230769231,1.35982073305105,0.480769230769231,1.13683858249653,1,FALSE,"SP-EGFIB",43,332,0,37.6666666666667,34219,1827,32392,43,0.0102494443072364,0.0206166757890896
"SPU_012692",8,0.469620958751394,1.32828865808175,0.469620958751394,1.1104771081198,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
