"","id","NN1","NN2","NN3","NU1","NU2","NU3","UN1","UN2","UN3","UU1","UU3_1","UU3_2","V41","median","meth"
"6629","Scaffold43.115989.115989",8.10810810810811,0,3.33333333333333,1.51515151515152,4.34782608695652,0.775193798449612,4.54545454545455,1.06382978723404,12.5,2.27272727272727,2.02020202020202,5.63380281690141,"SPU_015789",2.8030303030303,TRUE
"6630","Scaffold43.202322.202322",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_008868",0,FALSE
"6631","Scaffold43.202349.202349",0,0,12.1951219512195,0,0,0,0,0,0,0,0,0,"SPU_008868",0,FALSE
"6632","Scaffold43.202375.202375",9.09090909090909,2.27272727272727,0,0,0,0,0,0,0,4.54545454545455,0,0,"SPU_008868",0,FALSE
"6633","Scaffold430.290042.290042",0,11.1111111111111,0,15.2941176470588,7.60869565217391,14.2857142857143,8.33333333333333,0,0,0,11.9047619047619,4.22535211267606,"SPU_026829",5.91702388242499,TRUE
"6634","Scaffold430.7689.7689",100,100,63.6363636363636,100,100,100,100,100,100,97.1428571428571,100,100,"SPU_012883",100,TRUE
"6635","Scaffold431.186299.186299",2.56410256410256,0,0,6.09756097560976,0,0,0,10,0,2.63157894736842,0.862068965517241,15.7894736842105,"SPU_025191",0.431034482758621,FALSE
"6636","Scaffold431.186304.186304",0,0,2.63157894736842,0,0,0,0,0,0,0,0,15.7894736842105,"SPU_025191",0,FALSE
"6637","Scaffold431.186321.186321",0,0,0,0,0,5.31914893617021,2.35294117647059,0,0,0,0,0,"SPU_025191",0,FALSE
"6638","Scaffold431.186329.186329",0,3.57142857142857,0,0,8.54700854700855,0,0,0,0,0,0,0,"SPU_025191",0,FALSE
"6639","Scaffold431.186337.186337",0,0,0,0,5.08474576271186,0,0,0,15.5555555555556,6.14035087719298,1.69491525423729,0,"SPU_025191",0,FALSE
"6640","Scaffold431.186375.186375",2.56410256410256,0,0,8.43373493975904,16.1016949152542,0,4.70588235294118,13.7254901960784,2.22222222222222,7.9646017699115,16.9491525423729,13.1578947368421,"SPU_025191",6.33524206142634,TRUE
"6641","Scaffold431.186609.186609",0,0,6.66666666666667,0,0,0,0,0,25,14.2857142857143,6.89655172413793,0,"SPU_025191",0,FALSE
"6642","Scaffold431.186648.186648",0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,"SPU_025191",0,FALSE
"6643","Scaffold431.186701.186701",0,0,0,0,4.16666666666667,5.12820512820513,0,0,0,0,0,13.0434782608696,"SPU_025191",0,FALSE
"6644","Scaffold431.186702.186702",0,0,0,0,0,0,0,0,0,3.125,0,0,"SPU_025191",0,FALSE
"6645","Scaffold431.186707.186707",0,0,0,0,0,0,0,5.55555555555556,0,0,0,0,"SPU_025191",0,FALSE
"6646","Scaffold431.186736.186736",0,14,15.7894736842105,3.44827586206897,0,0,0,0,10.6382978723404,0,6.97674418604651,0,"SPU_025191",0,FALSE
"6647","Scaffold431.186750.186750",0,0,21.0526315789474,0,0,2.5,0,0,8.51063829787234,0,0,0,"SPU_025191",0,FALSE
"6648","Scaffold431.186752.186752",0,0,0,0,7.69230769230769,0,4.34782608695652,0,0,0,0,0,"SPU_025191",0,FALSE
"6649","Scaffold431.186774.186774",31.8181818181818,30,0,3.44827586206897,17.9487179487179,34.2857142857143,28.2608695652174,0,0,29.0322580645161,0,0,"SPU_025191",10.6984969053935,TRUE
"6650","Scaffold433.77463.77463",22.2222222222222,31.0344827586207,13.0434782608696,2.7027027027027,8.62068965517241,22.4489795918367,4.08163265306122,18.5185185185185,4.8780487804878,6.97674418604651,15.3846153846154,8,"SPU_007270",10.832083958021,TRUE
"6651","Scaffold438.147820.147820",0,0,0,0,11.6666666666667,14.2857142857143,21.0526315789474,12.8205128205128,12.9032258064516,0,15.0943396226415,0,"SPU_026845",5.83333333333333,TRUE
"6652","Scaffold438.147853.147853",0,0,0,9.75609756097561,6.66666666666667,6.25,7.89473684210526,0,0,0,0,0,"SPU_026845",0,FALSE
"6653","Scaffold438.147880.147880",0,0,0,0,0,12.5,0,0,0,0,0,0,"SPU_026845",0,FALSE
"6654","Scaffold438.147881.147881",0,5.66037735849057,0,0,0,0,0,0,0,0,0,0,"SPU_026845",0,FALSE
"6655","Scaffold438.147901.147901",0,0,0,0,1.72413793103448,21.875,0,0,0,0,0,0,"SPU_026845",0,FALSE
"6656","Scaffold438.147902.147902",0,3.77358490566038,0,0,1.31578947368421,6.09756097560976,8.69565217391304,0,0,8.88888888888889,0,0,"SPU_026845",0,FALSE
"6657","Scaffold438.147915.147915",0,10.5263157894737,2.94117647058824,0,0,6.34920634920635,7.89473684210526,0,0,0,0,0,"SPU_026845",0,FALSE
"6658","Scaffold438.147916.147916",0,13.2075471698113,0,0,0,0,0,0,0,8.33333333333333,0,0,"SPU_026845",0,FALSE
"6659","Scaffold438.147961.147961",0,0,14,0,26.3888888888889,29.2682926829268,8,7.14285714285714,7.40740740740741,10.4166666666667,0,5.26315789473684,"SPU_026845",7.27513227513228,TRUE
"6660","Scaffold438.465185.465185",100,100,69.5652173913043,100,100,100,100,100,100,100,98.0392156862745,96,"SPU_019915",100,TRUE
"6661","Scaffold438.465200.465200",100,100,91.304347826087,95,95.6521739130435,100,100,100,100,100,92.156862745098,96,"SPU_019915",100,TRUE
"6662","Scaffold439.67302.67302",0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,"SPU_018052",0,FALSE
"6663","Scaffold439.67345.67345",0,0,0,0,7.14285714285714,0,0,33.3333333333333,0,0,0,0,"SPU_018052",0,FALSE
"6664","Scaffold4410.5851.5851",0,23.5294117647059,23.0769230769231,0,9.09090909090909,0,7.69230769230769,0,17.2413793103448,16,5.26315789473684,0,"SPU_023400",6.47773279352227,TRUE
"6665","Scaffold4410.5867.5867",0,0,0,0,0,0,0,0,20.6896551724138,12,5.26315789473684,0,"SPU_023400",0,FALSE
"6666","Scaffold4410.5893.5893",0,0,0,0,0,0,0,0,6.89655172413793,12,5.26315789473684,0,"SPU_023400",0,FALSE
"6667","Scaffold4410.5894.5894",0,7.14285714285714,0,0,0,0,10.3448275862069,0,16.6666666666667,0,9.61538461538461,6.25,"SPU_023400",0,FALSE
"6668","Scaffold4410.5936.5936",0,0,0,0,0,0,0,0,6.89655172413793,12,5.26315789473684,0,"SPU_023400",0,FALSE
"6669","Scaffold4410.5937.5937",0,0,0,7.69230769230769,0,0,3.57142857142857,0,16.6666666666667,0,1.92307692307692,18.75,"SPU_023400",0,FALSE
"6670","Scaffold4410.5985.5985",0,0,0,0,0,2.22222222222222,3.57142857142857,0,25,0,1.92307692307692,6.25,"SPU_023400",0,FALSE
"6671","Scaffold4410.5992.5992",21.7391304347826,0,0,9.61538461538461,19.5652173913043,4.44444444444444,17.8571428571429,0,16.6666666666667,18.5185185185185,11.7647058823529,12.5,"SPU_023400",12.1323529411765,TRUE
"6672","Scaffold4419.27373.27373",15.0943396226415,0,27.2727272727273,0,12.5,0,5,0,0,0,0,0,"SPU_026969",0,FALSE
"6673","Scaffold4419.27461.27461",0,0,0,0,0,0,0,0,0,0,5.26315789473684,20,"SPU_026969",0,FALSE
"6674","Scaffold4419.27465.27465",0,0,0,0,4.16666666666667,0,0,0,0,0,16.2162162162162,0,"SPU_026969",0,FALSE
"6675","Scaffold442.181123.181123",7.59493670886076,2.41935483870968,2.24719101123596,0,0,0,0,0,10.958904109589,0,0.555555555555556,0,"SPU_025128",0,FALSE
"6676","Scaffold442.181129.181129",0,4.03225806451613,1.12359550561798,0,0.598802395209581,0,1.40845070422535,6.06060606060606,0,0,0,0,"SPU_025128",0,FALSE
"6677","Scaffold442.181141.181141",0,0,0,8.08823529411765,0,0,0,0,12.3287671232877,0,3.31491712707182,0,"SPU_025128",0,FALSE
"6678","Scaffold442.181159.181159",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_025128",0,FALSE
"6679","Scaffold442.181203.181203",0,0,1.14942528735632,0,4.19161676646707,0,0,0,0,4.37158469945355,1.11731843575419,4.54545454545455,"SPU_025128",0,FALSE
"6680","Scaffold442.181209.181209",0,0,0,0,2.9940119760479,12.5,0,1.01010101010101,0,0,2.25988700564972,0,"SPU_025128",0,FALSE
"6681","Scaffold442.335624.335624",0,0,0,0,0,25.9259259259259,0,0,0,0,0,0,"SPU_006168",0,FALSE
"6682","Scaffold442.335690.335690",0,0,0,21.4285714285714,0,0,20.5882352941176,0,0,0,0,0,"SPU_006168",0,FALSE
"6683","Scaffold442.335700.335700",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_006168",0,FALSE
"6684","Scaffold442.335711.335711",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_006168",0,FALSE
"6685","Scaffold442.335714.335714",13.8888888888889,0,0,0,0,0,2.94117647058824,0,0,0,4.34782608695652,0,"SPU_006168",0,FALSE
"6686","Scaffold442.92982.92982",0,0,0,0,0,0,3.03030303030303,0,0,0,23.3333333333333,0,"SPU_026587",0,FALSE
"6687","Scaffold442.92997.92997",8.16326530612245,0,0,0,0,0,0,0,0,0,6.66666666666667,0,"SPU_026587",0,FALSE
"6688","Scaffold442.93008.93008",12.2448979591837,0,0,9.61538461538461,0,0,0,0,0,0,0,0,"SPU_026587",0,FALSE
"6689","Scaffold442.93057.93057",0,16,0,9.80392156862745,10.6382978723404,5.55555555555556,6.06060606060606,0,37.037037037037,6.66666666666667,10,15.7894736842105,"SPU_026587",8.23529411764706,TRUE
"6690","Scaffold4425.11475.11475",72.7272727272727,100,97.1428571428571,100,90.9090909090909,100,100,88.0952380952381,64.7058823529412,100,89.4736842105263,80,"SPU_001863",94.025974025974,TRUE
"6691","Scaffold4425.11643.11643",93.1034482758621,100,100,86.6666666666667,95,100,100,100,90,100,80,87.5,"SPU_001863",97.5,TRUE
"6692","Scaffold444.46598.46598",0,0,0,0,0,0,0,0,0,0,5.12820512820513,0,"SPU_018439",0,FALSE
"6693","Scaffold444.46609.46609",0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,"SPU_018439",0,FALSE
"6694","Scaffold444.46621.46621",3.2258064516129,20,7.40740740740741,10,25.8064516129032,5.55555555555556,9.09090909090909,7.69230769230769,22.5,16.2790697674419,5.12820512820513,0,"SPU_018439",8.39160839160839,TRUE
"6695","Scaffold444.86354.86354",25,21.7391304347826,7.31707317073171,26.9230769230769,7.69230769230769,9.09090909090909,0,11.5384615384615,11.1111111111111,6.25,3.7037037037037,14.2857142857143,"SPU_005617",10.1010101010101,TRUE
"6696","Scaffold444.86392.86392",0,0,0,0,0,0,0,11.5384615384615,0,0,11.1111111111111,0,"SPU_005617",0,FALSE
"6697","Scaffold444.86393.86393",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_005617",0,FALSE
"6698","Scaffold444.86398.86398",0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,"SPU_005617",0,FALSE
"6699","Scaffold444.86399.86399",0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,"SPU_005617",0,FALSE
"6700","Scaffold445.466590.466590",0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,"SPU_009071",0,FALSE
"6701","Scaffold445.466602.466602",0,0,0,0,0,0,3.33333333333333,0,5.88235294117647,9.67741935483871,0,13.0434782608696,"SPU_009071",0,FALSE
"6702","Scaffold445.466604.466604",0,0,0,0,0,10.9375,6.66666666666667,0,0,0,6.06060606060606,0,"SPU_009071",0,FALSE
"6703","Scaffold445.501684.501684",0,16.1290322580645,16.6666666666667,7.40740740740741,2.17391304347826,0,5.55555555555556,3.33333333333333,10.2564102564103,14.5833333333333,22.5806451612903,2.85714285714286,"SPU_009069",6.48148148148148,TRUE
"6704","Scaffold445.501767.501767",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_009069",0,FALSE
"6705","Scaffold445.501768.501768",0,0,0,9.09090909090909,0,5.45454545454545,11.1111111111111,2.04081632653061,12.5,0,7.69230769230769,0,"SPU_009069",1.02040816326531,TRUE
"6706","Scaffold445.501779.501779",0,0,10.2564102564103,2.27272727272727,14.6341463414634,20.3703703703704,5.55555555555556,12.2448979591837,10.4166666666667,0,3.07692307692308,3.7037037037037,"SPU_009069",4.62962962962963,TRUE
"6707","Scaffold446.69730.69730",100,100,100,100,94.1860465116279,100,100,100,68.9655172413793,100,100,100,"SPU_020487",100,TRUE
"6708","Scaffold446.69734.69734",100,100,100,100,91.8604651162791,90,81.25,100,44.8275862068966,79.5454545454545,91.044776119403,100,"SPU_020487",95.9302325581395,TRUE
"6709","Scaffold446.69769.69769",100,100,95,100,97.6744186046512,96,93.75,100,68.9655172413793,93.1818181818182,95.5223880597015,100,"SPU_020487",96.8372093023256,TRUE
"6710","Scaffold446.69782.69782",100,100,100,100,97.6744186046512,100,90.3225806451613,100,100,95.4545454545455,100,90.9090909090909,"SPU_020487",100,TRUE
"6711","Scaffold446.69813.69813",100,100,100,86.6666666666667,100,100,100,100,100,95.4545454545455,100,100,"SPU_020487",100,TRUE
"6712","Scaffold446.69825.69825",100,100,88.3333333333333,100,100,100,100,100,100,100,100,100,"SPU_020487",100,TRUE
"6713","Scaffold446.69829.69829",100,100,98.3333333333333,100,100,100,84.375,100,100,100,90.9090909090909,68.1818181818182,"SPU_020487",100,TRUE
"6714","Scaffold447.37462.37462",71.4285714285714,100,78.8461538461538,95.1219512195122,93.0555555555556,100,90.9090909090909,100,78.0487804878049,100,92.5,72.7272727272727,"SPU_016717",92.7777777777778,TRUE
"6715","Scaffold447.37496.37496",67.3913043478261,100,50,65.1162790697674,45,85.7142857142857,72.7272727272727,70.3703703703704,92,55.2631578947368,74.468085106383,65.9090909090909,"SPU_016717",68.8808373590982,TRUE
"6716","Scaffold447.37513.37513",91.304347826087,68.75,98.2758620689655,86.046511627907,83.75,100,84.8484848484848,100,94,78.9473684210526,93.6170212765958,86.3636363636364,"SPU_016717",88.8339920948617,TRUE
"6717","Scaffold447.477427.477427",100,100,88.8888888888889,92.3076923076923,82.3529411764706,100,100,100,100,100,88.8888888888889,100,"SPU_020874",100,TRUE
"6718","Scaffold447.477441.477441",95.4545454545455,100,100,100,100,100,100,100,100,94.4444444444444,100,100,"SPU_020874",100,TRUE
"6719","Scaffold447.477463.477463",100,100,100,96.2025316455696,100,100,100,100,100,100,100,100,"SPU_020874",100,TRUE
"6720","Scaffold447.477472.477472",100,100,100,94.9367088607595,100,100,100,100,80,97.2222222222222,88.8888888888889,100,"SPU_020874",100,TRUE
"6721","Scaffold447.477502.477502",100,100,100,100,100,100,100,100,100,91.6666666666667,100,100,"SPU_020874",100,TRUE
"6722","Scaffold447.477525.477525",100,100,100,100,100,100,100,100,100,100,100,100,"SPU_020874",100,TRUE
"6723","Scaffold4475.14156.14156",5.47945205479452,0,1.25,0,0,2.4390243902439,1.85185185185185,1.0752688172043,1.38888888888889,4.12371134020619,0.970873786407767,0,"SPU_022905",1.16263440860215,TRUE
"6724","Scaffold4475.14163.14163",5.63380281690141,1.58730158730159,0,1.72413793103448,0,0,2.83018867924528,1.06382978723404,3.59712230215827,0,0,0,"SPU_022905",0.531914893617021,FALSE
"6725","Scaffold4475.14174.14174",5.47945205479452,0,1.35135135135135,0.87719298245614,3.94736842105263,0,4.62962962962963,1.04166666666667,0,0,0,0,"SPU_022905",0.43859649122807,FALSE
"6726","Scaffold4475.14178.14178",6.66666666666667,0.775193798449612,0,0,1.13636363636364,0,0,0,0,0,0,1.63934426229508,"SPU_022905",0,FALSE
"6727","Scaffold4475.14184.14184",0,3.10077519379845,0,0.819672131147541,0,1.6260162601626,0.925925925925926,1.05263157894737,3.47222222222222,0,0.970873786407767,4.91803278688525,"SPU_022905",0.948399856166847,FALSE
"6728","Scaffold4475.14198.14198",1.35135135135135,0.775193798449612,0,0,0,0,0.925925925925926,0,0,0,0,4.91803278688525,"SPU_022905",0,FALSE
"6729","Scaffold4475.14225.14225",8.21917808219178,0,0,0,3.40909090909091,1.69491525423729,5.66037735849057,0,0.714285714285714,1.01010101010101,3.92156862745098,0,"SPU_022905",0.862193362193362,FALSE
"6730","Scaffold4475.14229.14229",5.47945205479452,1.6,0,0,2.27272727272727,0,0.943396226415094,2.10526315789474,0,2.02020202020202,0,0,"SPU_022905",0.471698113207547,FALSE
"6731","Scaffold4475.14232.14232",5.47945205479452,2.4,0,1.68067226890756,0,0.847457627118644,0,0,1.42857142857143,3.03030303030303,0,0,"SPU_022905",0.423728813559322,FALSE
"6732","Scaffold4475.14239.14239",6.84931506849315,0,2.56410256410256,3.36134453781513,0,1.69491525423729,0,2.10526315789474,0,0,0.980392156862745,0,"SPU_022905",0.490196078431373,FALSE
"6733","Scaffold4475.14249.14249",5.47945205479452,8.8,1.28205128205128,5.88235294117647,15.9090909090909,8.47457627118644,12.3809523809524,15.9574468085106,2.87769784172662,15.1515151515152,5.88235294117647,5.08474576271186,"SPU_022905",7.17846460618146,TRUE
"6734","Scaffold448.134452.134452",4.03225806451613,4.92957746478873,5.04201680672269,2.24719101123596,0.99009900990099,0.947867298578199,2.1978021978022,0,7.69230769230769,2.41935483870968,8.48484848484848,6.84931506849315,"SPU_014347",3.2258064516129,TRUE
"6735","Scaffold4484.21767.21767",100,100,100,100,88,100,87.5,100,95.2380952380952,90.3225806451613,100,100,"SPU_012641",100,TRUE
"6736","Scaffold449.197217.197217",21.1267605633803,6,25.6410256410256,12.5874125874126,16.3793103448276,4.44444444444444,0,7.04225352112676,5.12820512820513,1.78571428571429,1.75438596491228,6.97674418604651,"SPU_020403",6.48837209302326,TRUE
"6737","Scaffold449.197313.197313",0,0,5.12820512820513,0,0,2.1978021978022,0,0,1.28205128205128,0,3.50877192982456,0,"SPU_020403",0,FALSE
"6738","Scaffold449.197314.197314",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_020403",0,FALSE
"6739","Scaffold449.197324.197324",0,15.5172413793103,19.5121951219512,10.8695652173913,5.88235294117647,10,12.5,13.7931034482759,9.09090909090909,0,7.46268656716418,0,"SPU_020403",9.54545454545455,TRUE
"6740","Scaffold449.243721.243721",0,0,21.4285714285714,3.50877192982456,9.09090909090909,0,5,12.5,26.6666666666667,5.88235294117647,2.08333333333333,0,"SPU_020401",4.25438596491228,TRUE
"6741","Scaffold449.263356.263356",0,2.77777777777778,6.45161290322581,4.8780487804878,12.2448979591837,15.625,37.5,11.1111111111111,0,4.08163265306122,0,0,"SPU_019329",4.47984071677451,TRUE
"6742","Scaffold449.263376.263376",0,0,0,2.4390243902439,0,4.6875,0,0,0,0,0,36.3636363636364,"SPU_019329",0,FALSE
"6743","Scaffold449.263380.263380",0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,"SPU_019329",0,FALSE
"6744","Scaffold449.263388.263388",0,0,0,0,0,10.9375,0,0,3.7037037037037,0,7.84313725490196,0,"SPU_019329",0,FALSE
"6745","Scaffold449.263395.263395",16.6666666666667,7.89473684210526,0,2.38095238095238,0,0,0,11.1111111111111,0,0,13.4615384615385,0,"SPU_019329",0,FALSE
"6746","Scaffold449.263410.263410",0,0,0,0,0,0,0,0,8.82352941176471,0,0,23.0769230769231,"SPU_019329",0,FALSE
"6747","Scaffold449.263542.263542",0,0,27.7777777777778,33.3333333333333,0,0,16,13.3333333333333,0,13.6363636363636,0,0,"SPU_019329",0,FALSE
"6748","Scaffold449.263554.263554",0,0,0,0,0,0,0,0,0,0,16.6666666666667,33.3333333333333,"SPU_019329",0,FALSE
"6749","Scaffold449.263565.263565",0,0,0,0,0,0,0,0,18.4210526315789,31.8181818181818,0,0,"SPU_019329",0,FALSE
"6750","Scaffold449.263596.263596",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_019329",0,FALSE
"6751","Scaffold449.263598.263598",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_019329",0,FALSE
"6752","Scaffold449.263610.263610",0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,"SPU_019329",0,FALSE
"6753","Scaffold449.369654.369654",0,0,31.5789473684211,11.1111111111111,13.5135135135135,8,0,14.8148148148148,7.5,22.5,1.92307692307692,0,"SPU_023508",7.75,TRUE
"6754","Scaffold45.1040432.1040432",0,43.4782608695652,25,0,0,0,6.66666666666667,0,0,5.26315789473684,0,0,"SPU_002944",0,FALSE
"6755","Scaffold45.724715.724715",100,65.2173913043478,100,93.1818181818182,100,100,69.2307692307692,80,100,90.4761904761905,94.7368421052632,100,"SPU_018199",97.3684210526316,TRUE
"6756","Scaffold45.724715.724715",100,65.2173913043478,100,93.1818181818182,100,100,69.2307692307692,80,100,90.4761904761905,94.7368421052632,100,"SPU_005021",97.3684210526316,TRUE
"6757","Scaffold45.724731.724731",66.6666666666667,100,26.3157894736842,77.2727272727273,84.6153846153846,41.8604651162791,100,80,100,95.2380952380952,89.4736842105263,81.8181818181818,"SPU_018199",83.2167832167832,TRUE
"6758","Scaffold45.724731.724731",66.6666666666667,100,26.3157894736842,77.2727272727273,84.6153846153846,41.8604651162791,100,80,100,95.2380952380952,89.4736842105263,81.8181818181818,"SPU_005021",83.2167832167832,TRUE
"6759","Scaffold45.724735.724735",20,30.4347826086957,100,61.3636363636364,42.3076923076923,90.6976744186046,100,80,100,100,91.2280701754386,95.4545454545455,"SPU_018199",90.9628722970216,TRUE
"6760","Scaffold45.724735.724735",20,30.4347826086957,100,61.3636363636364,42.3076923076923,90.6976744186046,100,80,100,100,91.2280701754386,95.4545454545455,"SPU_005021",90.9628722970216,TRUE
"6761","Scaffold45.724747.724747",33.3333333333333,100,100,100,100,100,100,100,100,100,96.4912280701754,100,"SPU_018199",100,TRUE
"6762","Scaffold45.724747.724747",33.3333333333333,100,100,100,100,100,100,100,100,100,96.4912280701754,100,"SPU_005021",100,TRUE
"6763","Scaffold45.812922.812922",100,96.875,88.5714285714286,100,100,100,100,100,100,100,100,100,"SPU_018191",100,TRUE
"6764","Scaffold45.812932.812932",93.6507936507936,68.75,100,94.2307692307692,84.8484848484848,100,100,82.3529411764706,100,100,97.2222222222222,100,"SPU_018191",98.6111111111111,TRUE
"6765","Scaffold45.812979.812979",42.8571428571429,71.875,69.6969696969697,71.1538461538462,78.7878787878788,42.5,36.8421052631579,70.5882352941177,86.3636363636364,73.469387755102,55.5555555555556,75,"SPU_018191",70.8710407239819,TRUE
"6766","Scaffold45.813009.813009",100,100,93.75,94.1176470588235,96.8253968253968,100,94.7368421052632,100,95.4545454545455,89.7959183673469,97.2222222222222,95.8333333333333,"SPU_018191",96.3293650793651,TRUE
"6767","Scaffold45.813123.813123",100,85.7142857142857,100,100,100,100,96.6666666666667,89.4736842105263,100,100,92.6829268292683,100,"SPU_018191",100,TRUE
"6768","Scaffold450.400836.400836",86.9565217391304,63.4615384615385,98.3870967741936,95.0819672131148,93.0769230769231,82.7586206896552,88,84.7826086956522,97.1428571428571,88.659793814433,82.3529411764706,91.1111111111111,"SPU_015148",88.3298969072165,TRUE
"6769","Scaffold451.326649.326649",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_024093",0,FALSE
"6770","Scaffold451.326650.326650",0,0,0,0,0,0,0,0,0,19.3548387096774,0,0,"SPU_024093",0,FALSE
"6771","Scaffold451.326652.326652",7.31707317073171,0,0,0,0,2.63157894736842,0,9.30232558139535,0,12.962962962963,0,0,"SPU_024093",0,FALSE
"6772","Scaffold451.326653.326653",15.7894736842105,0,0,3.2258064516129,0,0,2.94117647058824,0,0,0,0,23.8095238095238,"SPU_024093",0,FALSE
"6773","Scaffold451.326675.326675",0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,"SPU_024093",0,FALSE
"6774","Scaffold451.326722.326722",0,0,0,0,0,0,0,0,0,6.45161290322581,0,0,"SPU_024093",0,FALSE
"6775","Scaffold451.326744.326744",13.3333333333333,5.55555555555556,42.1052631578947,0,0,12.5,0,0,0,3.2258064516129,0,5,"SPU_024093",1.61290322580645,TRUE
"6776","Scaffold451.493025.493025",0,0,0,0,9.43396226415094,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6777","Scaffold451.493025.493025",0,0,0,0,9.43396226415094,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6778","Scaffold451.493029.493029",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6779","Scaffold451.493029.493029",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6780","Scaffold451.493060.493060",0,0,0,10.5263157894737,1.92307692307692,0,0,0,0,0,0,10.3448275862069,"SPU_002295",0,FALSE
"6781","Scaffold451.493060.493060",0,0,0,10.5263157894737,1.92307692307692,0,0,0,0,0,0,10.3448275862069,"SPU_022406",0,FALSE
"6782","Scaffold451.493215.493215",0,0,0,0,0,0,0,0,3.38983050847458,0,3.79746835443038,0,"SPU_002295",0,FALSE
"6783","Scaffold451.493215.493215",0,0,0,0,0,0,0,0,3.38983050847458,0,3.79746835443038,0,"SPU_022406",0,FALSE
"6784","Scaffold451.493231.493231",0,0,0,4.41176470588235,12.280701754386,0,0,6.38297872340426,0,0,0,0,"SPU_002295",0,FALSE
"6785","Scaffold451.493231.493231",0,0,0,4.41176470588235,12.280701754386,0,0,6.38297872340426,0,0,0,0,"SPU_022406",0,FALSE
"6786","Scaffold451.493824.493824",0,0,0,0,0,20.6896551724138,21.4285714285714,0,0,0,6.25,0,"SPU_002295",0,FALSE
"6787","Scaffold451.493824.493824",0,0,0,0,0,20.6896551724138,21.4285714285714,0,0,0,6.25,0,"SPU_022406",0,FALSE
"6788","Scaffold451.493856.493856",0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6789","Scaffold451.493856.493856",0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6790","Scaffold451.493859.493859",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6791","Scaffold451.493859.493859",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6792","Scaffold451.493864.493864",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6793","Scaffold451.493864.493864",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6794","Scaffold451.493879.493879",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6795","Scaffold451.493879.493879",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6796","Scaffold451.493898.493898",0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6797","Scaffold451.493898.493898",0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6798","Scaffold451.493905.493905",0,0,0,5.88235294117647,0,0,0,12,0,0,0,0,"SPU_002295",0,FALSE
"6799","Scaffold451.493905.493905",0,0,0,5.88235294117647,0,0,0,12,0,0,0,0,"SPU_022406",0,FALSE
"6800","Scaffold451.493907.493907",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6801","Scaffold451.493907.493907",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6802","Scaffold451.493915.493915",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_022406",0,FALSE
"6803","Scaffold451.493915.493915",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002295",0,FALSE
"6804","Scaffold451.528096.528096",0,0,0,6.66666666666667,0,0,10.5263157894737,0,0,0,0,0,"SPU_002298",0,FALSE
"6805","Scaffold451.528170.528170",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_002298",0,FALSE
"6806","Scaffold451.528190.528190",0,0,0,0,0,0,0,0,0,0,10,6.25,"SPU_002298",0,FALSE
"6807","Scaffold4514.44858.44858",0,9.30232558139535,0,0,0,4.76190476190476,0,0,6.66666666666667,2.38095238095238,1.63934426229508,0,"SPU_005590",0,FALSE
